TargetKey,DateKey,VendorKey,TargetRevenue,TargetUnits,BudgetCost
1926,20240101,126,102312.46,2590,66945.31
1927,20240101,127,86671.16,2293,52913.75
1928,20240101,128,45306.28,1409,26037.99
1929,20240101,129,112017.9,2525,75111.8
1930,20240101,130,33222.8,1251,21439.24
1931,20240101,131,68073.36,3558,45172.19
1932,20240101,132,33671.69,789,20516.11
1933,20240101,133,23002.95,1011,15278.22
1934,20240101,134,53789.21,2096,30386.39
1935,20240101,135,53103.37,1281,33974.3
1936,20240101,136,90598.39,2388,57865.67
1937,20240101,137,35366.04,1076,23076.77
1938,20240101,138,106551.03,2392,72475.03
1939,20240101,139,54435.95,1256,37947.81
1940,20240101,140,95310.35,4312,65884.6
1941,20240101,141,58255.76,1425,34428.95
1942,20240101,142,117843.24,4682,71926.75
1943,20240101,143,26079.03,741,15753.13
1944,20240101,144,46711.5,1332,30712.67
1945,20240101,145,78497.98,5222,48078.39
1946,20240101,146,122442.05,6374,84967.79
1947,20240101,147,57587.04,2110,33463.8
1948,20240101,148,41949.12,1168,29059.62
1949,20240101,149,66039.67,1888,45087.22
1950,20240101,150,12484.4,322,6931.37
1951,20240201,1,37527.62,1230,21254.63
1952,20240201,2,99900.68,2737,59410.65
1953,20240201,3,24922.69,743,15893.46
1954,20240201,4,94688.53,6295,65900.85
1955,20240201,5,96745.03,2309,56826.77
1956,20240201,6,53938.76,3354,31493.05
1957,20240201,7,164605.95,4020,112362.73
1958,20240201,8,54839.45,1222,37899.14
1959,20240201,9,63098.75,3766,38717.23
1960,20240201,10,215655.79,6753,123049.15
1961,20240201,11,61318.03,2033,40585.31
1962,20240201,12,45064.82,2039,26017.18
1963,20240201,13,65015.89,3441,43712.89
1964,20240201,14,113366.37,4246,65369.93
1965,20240201,15,98645.7,3846,66605.13
1966,20240201,16,106883.97,3663,63799.12
1967,20240201,17,75211.37,1955,43754.36
1968,20240201,18,25204.57,1322,14026.01
1969,20240201,19,39883.04,1273,24548.2
1970,20240201,20,45658.08,1381,26807.02
1971,20240201,21,90244.79,2395,56570.38
1972,20240201,22,84130.67,2389,58102.71
1973,20240201,23,95970.99,2839,56800.08
1974,20240201,24,84758.94,1901,57007.76
1975,20240201,25,33808.86,1523,19863.9
1976,20240201,26,12910.84,449,7139.75
1977,20240201,27,91224.67,2614,50780.67
1978,20240201,28,27195.47,827,15531.94
1979,20240201,29,94008.91,4250,56956.2
1980,20240201,30,78163.64,2105,53680.08
1981,20240201,31,47613.07,2632,27714.73
1982,20240201,32,99235.83,2835,68065.01
1983,20240201,33,65255.42,1510,43056.28
1984,20240201,34,121240.75,3464,77279.76
1985,20240201,35,54901.32,3655,37319.45
1986,20240201,36,94003.56,4570,52156.17
1987,20240201,37,59398.14,1498,39656.24
1988,20240201,38,16323.62,661,10745.91
1989,20240201,39,103947.47,4089,65537.48
1990,20240201,40,272304.09,17364,189585.03
1991,20240201,41,39861.02,2282,26149.57
1992,20240201,42,192945.96,4613,109006.35
1993,20240201,43,46018.48,1051,30897.15
1994,20240201,44,48151.66,1771,29264.53
1995,20240201,45,46448.37,1770,26661.67
1996,20240201,46,60680.07,1354,40221.78
1997,20240201,47,99276.22,3503,65494.22
1998,20240201,48,70348.63,4250,42834.31
1999,20240201,49,98231.11,3565,57116.71
2000,20240201,50,177079.93,6781,117567.04
2001,20240201,51,98706.89,4180,55870.65
2002,20240201,52,56995.07,1374,32561.81
2003,20240201,53,11169.95,726,6737.65
2004,20240201,54,58160.89,2858,39785.11
2005,20240201,55,74488.49,1937,41001.83
2006,20240201,56,33707.8,1808,22383.03
2007,20240201,57,64851.22,2082,40677.39
2008,20240201,58,52135.56,3308,36312.96
2009,20240201,59,10656.41,444,6719.64
2010,20240201,60,160369.5,3874,93314.98
2011,20240201,61,36394.07,2009,20402.84
2012,20240201,62,69108.73,2905,41742.3
2013,20240201,63,71204.67,3559,44624.2
2014,20240201,64,285546.67,11408,198718.0
2015,20240201,65,61786.27,1510,37236.57
2016,20240201,66,59711.27,2135,34430.25
2017,20240201,67,22376.36,842,12418.63
2018,20240201,68,63382.45,3574,42039.22
2019,20240201,69,42967.28,1357,24100.71
2020,20240201,70,23369.18,553,12891.91
2021,20240201,71,140697.39,7746,79544.15
2022,20240201,72,86711.99,5388,55007.5
2023,20240201,73,26187.7,1235,14977.72
2024,20240201,74,60995.9,1737,39788.13
2025,20240201,75,178585.94,6191,116673.32
2026,20240201,76,203911.22,5365,135548.39
2027,20240201,77,79864.04,2511,55777.18
2028,20240201,78,135152.32,7947,93133.52
2029,20240201,79,105621.45,3004,68340.83
2030,20240201,80,61458.81,3880,36953.78
2031,20240201,81,76698.11,2211,44137.33
2032,20240201,82,60269.6,1491,41466.41
2033,20240201,83,98581.48,2278,65664.85
2034,20240201,84,46580.11,1557,31662.55
2035,20240201,85,200599.0,8223,140415.09
2036,20240201,86,46082.22,1053,30436.54
2037,20240201,87,22293.88,571,14549.18
2038,20240201,88,85675.29,2022,56072.24
2039,20240201,89,161095.72,4729,98814.8
2040,20240201,90,111402.28,3715,70685.76
2041,20240201,91,37060.66,1254,21898.82
2042,20240201,92,54435.77,2467,34550.93
2043,20240201,93,102109.36,5921,56946.6
2044,20240201,94,37286.32,1543,24722.53
2045,20240201,95,39526.38,896,25228.23
2046,20240201,96,28088.46,918,16198.21
2047,20240201,97,201292.78,7955,117378.42
2048,20240201,98,54809.68,1305,30449.47
2049,20240201,99,36377.07,2123,23448.77
2050,20240201,100,238139.94,5560,137584.8
2051,20240201,101,33200.6,1234,18452.37
2052,20240201,102,214136.73,12358,139374.66
2053,20240201,103,277110.39,6415,169348.26
2054,20240201,104,36060.3,1083,23489.45
2055,20240201,105,138724.14,3903,89791.5
2056,20240201,106,17013.63,481,11570.02
2057,20240201,107,40228.45,1109,26187.5
2058,20240201,108,49808.79,1986,33174.37
2059,20240201,109,21125.18,956,12383.0
2060,20240201,110,88278.88,2326,49825.14
2061,20240201,111,72021.82,1921,45987.2
2062,20240201,112,80423.78,2008,45326.75
2063,20240201,113,46373.78,1645,29879.2
2064,20240201,114,8767.36,396,5588.49
2065,20240201,115,84837.03,2133,56977.99
2066,20240201,116,121145.22,4414,70750.09
2067,20240201,117,202645.18,10906,128110.47
2068,20240201,118,38991.94,2120,27158.85
2069,20240201,119,85929.53,5682,48576.12
2070,20240201,120,151131.68,7776,89089.87
2071,20240201,121,52724.35,1212,30631.03
2072,20240201,122,171538.85,7616,117889.0
2073,20240201,123,23739.04,642,15576.85
2074,20240201,124,53963.61,1246,32101.39
2075,20240201,125,30414.79,891,19417.62
2076,20240201,126,92140.62,4022,50984.48
2077,20240201,127,54234.88,1522,33195.66
2078,20240201,128,21420.31,544,14660.31
2079,20240201,129,215442.4,10885,119129.11
2080,20240201,130,141505.63,4990,86289.4
2081,20240201,131,93433.04,2196,61678.3
2082,20240201,132,60584.19,1612,40318.9
2083,20240201,133,294641.32,9590,205858.13
2084,20240201,134,102019.59,3466,62859.13
2085,20240201,135,71642.07,2852,39853.71
2086,20240201,136,106579.4,2512,69588.85
2087,20240201,137,146423.6,4447,86635.25
2088,20240201,138,41433.99,1053,25445.6
2089,20240201,139,23554.64,1187,13438.57
2090,20240201,140,8290.88,313,4578.56
2091,20240201,141,16266.31,518,10985.14
2092,20240201,142,145651.62,6647,96228.74
2093,20240201,143,50763.18,1779,29738.54
2094,20240201,144,63557.06,1488,36782.38
2095,20240201,145,18839.19,467,10582.05
2096,20240201,146,53792.69,1607,31763.01
2097,20240201,147,199497.52,5579,130906.65
2098,20240201,148,70178.2,1742,44774.89
2099,20240201,149,91212.13,2290,58410.32
2100,20240201,150,62547.43,1515,38571.65
2101,20240301,1,89521.53,3734,49316.35
2102,20240301,2,86145.81,4443,50459.12
2103,20240301,3,90562.83,4046,59295.48
2104,20240301,4,15003.43,478,9258.24
2105,20240301,5,71166.52,2176,39678.8
2106,20240301,6,61341.61,2991,37817.85
2107,20240301,7,101209.6,2412,65265.57
2108,20240301,8,74120.99,3595,44523.43
2109,20240301,9,32681.52,956,17986.63
2110,20240301,10,153037.69,9410,93231.32
2111,20240301,11,71915.03,2420,46924.13
2112,20240301,12,26470.5,732,17716.55
2113,20240301,13,18324.97,732,12298.9
2114,20240301,14,196678.82,7482,120358.31
2115,20240301,15,55527.74,2941,33728.24
2116,20240301,16,43856.72,1081,27660.1
2117,20240301,17,51299.73,2466,28400.86
2118,20240301,18,29525.76,1233,17959.8
2119,20240301,19,101338.93,2453,62805.65
2120,20240301,20,169273.99,5307,101699.49
2121,20240301,21,21329.15,522,12537.72
2122,20240301,22,51510.39,1698,30426.68
2123,20240301,23,41732.15,984,25462.94
2124,20240301,24,71977.82,2437,41369.52
2125,20240301,25,35164.66,987,21741.5
2126,20240301,26,34558.44,1401,19355.75
2127,20240301,27,36716.85,1423,23665.7
2128,20240301,28,101615.32,2517,61110.01
2129,20240301,29,85105.83,3819,59217.57
2130,20240301,30,72285.85,2507,47325.12
2131,20240301,31,86773.46,2384,54425.37
2132,20240301,32,100608.64,3857,57589.66
2133,20240301,33,70980.09,1952,41724.04
2134,20240301,34,102337.49,3341,66523.19
2135,20240301,35,63938.21,2796,38395.36
2136,20240301,36,48324.67,1240,29007.53
2137,20240301,37,70843.76,2314,40986.88
2138,20240301,38,90192.3,5031,51342.49
2139,20240301,39,194187.45,9568,119531.37
2140,20240301,40,55147.15,3334,34176.44
2141,20240301,41,53295.1,2523,36147.74
2142,20240301,42,184733.95,10274,109876.62
2143,20240301,43,7605.1,195,5279.25
2144,20240301,44,33094.49,803,19152.75
2145,20240301,45,99855.91,2740,62894.31
2146,20240301,46,180849.26,11026,100723.71
2147,20240301,47,64197.36,2189,40314.2
2148,20240301,48,70337.5,3669,48206.97
2149,20240301,49,65950.85,2012,41078.06
2150,20240301,50,113364.99,3028,78969.2
2151,20240301,51,23314.41,677,13576.79
2152,20240301,52,64685.42,3971,35736.19
2153,20240301,53,48480.48,1175,33421.11
2154,20240301,54,39340.62,992,23870.68
2155,20240301,55,60054.45,2108,40771.17
2156,20240301,56,70999.67,2758,42679.32
2157,20240301,57,69429.89,2294,40069.87
2158,20240301,58,90438.47,3657,58515.7
2159,20240301,59,78831.41,3051,51755.32
2160,20240301,60,15431.21,368,9212.76
2161,20240301,61,59555.31,1473,36279.25
2162,20240301,62,38981.14,1355,26304.26
2163,20240301,63,13752.1,511,8374.09
2164,20240301,64,252262.96,8832,162132.12
2165,20240301,65,23580.7,680,15242.35
2166,20240301,66,91116.64,2961,62005.61
2167,20240301,67,191752.21,5911,119298.33
2168,20240301,68,75398.95,2277,44819.72
2169,20240301,69,76634.21,3545,43627.97
2170,20240301,70,104231.74,6341,63738.55
2171,20240301,71,94167.53,3006,54683.06
2172,20240301,72,76400.7,2316,49389.49
2173,20240301,73,56764.28,1388,34778.25
2174,20240301,74,12004.19,341,7455.02
2175,20240301,75,274362.85,13933,184371.62
2176,20240301,76,171955.62,5322,111150.08
2177,20240301,77,38326.47,875,24861.31
2178,20240301,78,206634.85,5014,143207.46
2179,20240301,79,18199.77,597,10013.91
2180,20240301,80,24980.42,628,16556.26
2181,20240301,81,44645.82,1659,24805.03
2182,20240301,82,48522.89,3039,29371.91
2183,20240301,83,57113.66,1617,34917.95
2184,20240301,84,195708.8,8002,114770.08
2185,20240301,85,119769.97,4629,75932.49
2186,20240301,86,65488.53,2301,37931.15
2187,20240301,87,14661.79,372,8401.21
2188,20240301,88,117198.62,5675,76718.17
2189,20240301,89,67451.89,2103,42957.41
2190,20240301,90,174721.07,10267,110018.63
2191,20240301,91,12088.31,275,6655.39
2192,20240301,92,210501.48,9725,142722.72
2193,20240301,93,36383.96,868,24096.22
2194,20240301,94,100725.44,2573,68608.75
2195,20240301,95,179568.51,5658,122675.76
2196,20240301,96,83608.06,2822,47562.81
2197,20240301,97,77806.01,1994,53538.61
2198,20240301,98,59026.63,1683,34494.35
2199,20240301,99,163361.15,5825,95254.32
2200,20240301,100,124324.95,6517,69554.99
2201,20240301,101,8599.54,284,5628.72
2202,20240301,102,105133.55,2678,60443.55
2203,20240301,103,263014.19,15992,167203.48
2204,20240301,104,57894.19,2650,35680.3
2205,20240301,105,92947.2,2069,54629.98
2206,20240301,106,39492.24,1061,24595.77
2207,20240301,107,301462.57,10145,203484.28
2208,20240301,108,71293.85,1723,44918.93
2209,20240301,109,20581.33,1274,12206.57
2210,20240301,110,99006.01,3261,55060.59
2211,20240301,111,196830.83,6007,123968.12
2212,20240301,112,143023.9,7342,83597.46
2213,20240301,113,104838.79,2450,70094.35
2214,20240301,114,40984.72,1515,22999.75
2215,20240301,115,103104.92,4418,65632.83
2216,20240301,116,100239.17,4161,58514.43
2217,20240301,117,170910.97,3867,114526.4
2218,20240301,118,160283.2,9978,98749.07
2219,20240301,119,74756.0,1985,48247.85
2220,20240301,120,86163.47,4031,50297.51
2221,20240301,121,80090.32,2494,46883.53
2222,20240301,122,52727.41,1248,32362.84
2223,20240301,123,77206.96,4679,50298.63
2224,20240301,124,80885.59,3526,52487.35
2225,20240301,125,15271.0,413,8834.37
2226,20240301,126,46793.22,1534,31385.8
2227,20240301,127,62500.85,2169,38085.81
2228,20240301,128,92759.65,3701,58964.45
2229,20240301,129,81966.36,3691,54789.82
2230,20240301,130,216501.98,6772,125859.69
2231,20240301,131,73774.98,1951,49002.83
2232,20240301,132,53759.45,2271,36839.27
2233,20240301,133,81277.89,2719,50582.0
2234,20240301,134,16809.01,812,9886.87
2235,20240301,135,19946.9,502,11615.09
2236,20240301,136,9407.56,385,6419.81
2237,20240301,137,147590.52,3592,103016.03
2238,20240301,138,58155.92,2723,39355.33
2239,20240301,139,76634.17,1966,45048.72
2240,20240301,140,14601.74,652,10031.46
2241,20240301,141,20056.28,553,12463.87
2242,20240301,142,139447.16,3662,87222.67
2243,20240301,143,8948.3,344,5021.59
2244,20240301,144,54537.55,1300,31441.05
2245,20240301,145,15534.77,390,10289.77
2246,20240301,146,84990.35,3680,58897.85
2247,20240301,147,19751.76,1273,11082.89
2248,20240301,148,78563.3,2346,47476.42
2249,20240301,149,54416.11,3258,36019.5
2250,20240301,150,45812.67,1442,27935.08
2251,20240401,1,45341.78,2769,25072.28
2252,20240401,2,25856.19,775,14464.48
2253,20240401,3,59703.13,1414,34417.72
2254,20240401,4,12971.45,515,8018.44
2255,20240401,5,43061.08,1369,26382.16
2256,20240401,6,103312.06,3073,64713.81
2257,20240401,7,155770.32,6737,93938.56
2258,20240401,8,45256.21,1158,26877.37
2259,20240401,9,87733.89,4749,56088.59
2260,20240401,10,170875.27,4402,115816.12
2261,20240401,11,17819.75,417,10129.11
2262,20240401,12,45141.63,1376,26668.0
2263,20240401,13,56689.58,1398,33946.59
2264,20240401,14,143429.92,6850,81196.12
2265,20240401,15,109300.16,2573,63519.33
2266,20240401,16,106421.7,5138,59470.53
2267,20240401,17,108272.62,2926,67893.42
2268,20240401,18,28534.72,937,16887.25
2269,20240401,19,68187.75,3236,46575.0
2270,20240401,20,148514.82,7919,86286.4
2271,20240401,21,81493.27,2946,45593.28
2272,20240401,22,64729.89,3103,38870.35
2273,20240401,23,29777.84,910,16747.54
2274,20240401,24,74612.65,2818,52135.1
2275,20240401,25,98535.77,3963,66762.99
2276,20240401,26,84073.1,2031,57702.21
2277,20240401,27,100312.35,3102,62765.77
2278,20240401,28,12461.61,419,7439.99
2279,20240401,29,101350.92,2861,59918.41
2280,20240401,30,69273.18,1581,39338.47
2281,20240401,31,25010.76,602,14057.17
2282,20240401,32,50934.24,3141,31976.44
2283,20240401,33,24144.94,611,14473.16
2284,20240401,34,100854.58,2585,59158.16
2285,20240401,35,23833.85,1151,14035.42
2286,20240401,36,27556.61,1019,18603.81
2287,20240401,37,44682.59,1524,28982.24
2288,20240401,38,74430.14,2512,51159.59
2289,20240401,39,74546.67,2351,48165.51
2290,20240401,40,286443.53,7174,194862.07
2291,20240401,41,25249.08,594,14790.19
2292,20240401,42,88927.77,3728,50394.22
2293,20240401,43,61300.1,1459,35074.24
2294,20240401,44,59690.3,2830,39914.78
2295,20240401,45,88616.46,3196,60073.08
2296,20240401,46,138275.31,6658,84168.19
2297,20240401,47,107684.12,6433,60490.97
2298,20240401,48,75200.85,3441,46233.26
2299,20240401,49,42464.17,2421,25770.54
2300,20240401,50,133743.48,3372,92259.64
2301,20240401,51,15891.9,364,9027.01
2302,20240401,52,53805.33,3071,30376.82
2303,20240401,53,23641.02,1258,13240.1
2304,20240401,54,91161.82,3287,53520.77
2305,20240401,55,35958.25,1288,21640.29
2306,20240401,56,74437.62,2048,48023.24
2307,20240401,57,8732.93,222,5054.1
2308,20240401,58,74050.04,2235,42547.89
2309,20240401,59,81025.03,1867,46059.94
2310,20240401,60,79289.18,2479,53178.14
2311,20240401,61,95100.67,2124,56248.55
2312,20240401,62,108922.14,4957,66304.74
2313,20240401,63,80844.29,4649,45467.73
2314,20240401,64,197520.97,9298,124830.54
2315,20240401,65,89086.29,5618,52373.44
2316,20240401,66,18194.73,577,11688.88
2317,20240401,67,122971.72,2904,81504.98
2318,20240401,68,76667.0,1713,47297.63
2319,20240401,69,96208.58,4191,59705.13
2320,20240401,70,36287.35,1624,21018.53
2321,20240401,71,196296.79,6014,127165.02
2322,20240401,72,85394.86,4858,48381.12
2323,20240401,73,69942.89,3540,43540.16
2324,20240401,74,45648.53,2406,29057.31
2325,20240401,75,297585.56,16524,165663.71
2326,20240401,76,189561.27,4752,109618.3
2327,20240401,77,206364.77,7308,139033.34
2328,20240401,78,18004.83,510,10498.05
2329,20240401,79,95841.17,2461,64855.57
2330,20240401,80,13324.07,365,8712.13
2331,20240401,81,51381.61,2330,31256.76
2332,20240401,82,61985.97,1611,34140.84
2333,20240401,83,21413.31,579,14490.91
2334,20240401,84,134820.6,5837,76622.45
2335,20240401,85,164916.4,9965,114325.77
2336,20240401,86,16929.1,413,10347.44
2337,20240401,87,48705.22,1282,33870.7
2338,20240401,88,149217.65,3448,96741.77
2339,20240401,89,186287.35,4187,108266.22
2340,20240401,90,27687.73,1132,15562.06
2341,20240401,91,71910.2,2476,39682.74
2342,20240401,92,27023.55,649,16783.96
2343,20240401,93,27078.32,877,18716.27
2344,20240401,94,51075.06,2322,35085.53
2345,20240401,95,195807.7,8798,128472.37
2346,20240401,96,71717.95,2619,46351.82
2347,20240401,97,45130.04,2085,25683.35
2348,20240401,98,85705.59,4527,51486.63
2349,20240401,99,217805.91,6402,125794.14
2350,20240401,100,58139.18,2742,35398.7
2351,20240401,101,15775.05,853,8878.17
2352,20240401,102,59966.95,2904,38973.24
2353,20240401,103,187754.83,6706,116241.47
2354,20240401,104,54976.64,2753,35721.91
2355,20240401,105,185148.92,9418,112879.56
2356,20240401,106,29222.17,852,19254.27
2357,20240401,107,205660.74,12025,139597.27
2358,20240401,108,51967.31,1510,33438.81
2359,20240401,109,47644.75,2917,29524.11
2360,20240401,110,76862.31,4058,47012.82
2361,20240401,111,218395.82,6290,124464.51
2362,20240401,112,205298.05,5101,130390.12
2363,20240401,113,35374.03,961,23717.68
2364,20240401,114,72186.71,1635,47180.84
2365,20240401,115,59222.29,1339,35503.71
2366,20240401,116,189285.69,7340,129002.14
2367,20240401,117,109509.53,4964,74399.3
2368,20240401,118,61431.5,3085,37872.18
2369,20240401,119,36922.38,1378,25137.73
2370,20240401,120,105534.23,2345,59789.95
2371,20240401,121,73467.15,4507,49724.7
2372,20240401,122,37785.4,1084,21898.94
2373,20240401,123,29920.85,763,19774.34
2374,20240401,124,58974.96,1405,36530.71
2375,20240401,125,19437.69,621,12674.12
2376,20240401,126,143428.71,3422,81118.51
2377,20240401,127,10115.51,527,5675.07
2378,20240401,128,31070.14,735,19384.83
2379,20240401,129,111907.27,3789,73045.26
2380,20240401,130,136206.15,5293,79144.86
2381,20240401,131,10375.6,244,6074.33
2382,20240401,132,43564.99,1080,28001.98
2383,20240401,133,202276.88,7315,132374.64
2384,20240401,134,12396.3,394,8215.36
2385,20240401,135,34917.47,1067,23957.06
2386,20240401,136,14749.79,464,8660.53
2387,20240401,137,143878.18,8066,89288.9
2388,20240401,138,65718.99,3000,37445.1
2389,20240401,139,158070.3,3552,101767.99
2390,20240401,140,50690.99,1528,28320.04
2391,20240401,141,28950.74,1239,16946.63
2392,20240401,142,85835.65,3253,55221.3
2393,20240401,143,101106.93,2328,68347.24
2394,20240401,144,21391.06,530,14925.74
2395,20240401,145,62617.0,1648,41079.42
2396,20240401,146,121887.81,6807,72474.96
2397,20240401,147,37035.84,2328,22371.07
2398,20240401,148,103784.77,5685,65661.15
2399,20240401,149,87527.3,5200,59396.45
2400,20240401,150,86550.88,2063,47771.15
2401,20240501,1,71194.1,3216,44383.96
2402,20240501,2,18072.35,419,12350.22
2403,20240501,3,22196.87,600,13432.47
2404,20240501,4,106613.2,4265,63758.01
