PromotionFactKey,DateKey,ProductKey,PromotionKey,PromoUnits,PromoRevenue
2294,20230104,532,20,37,10823.07
2295,20230103,637,44,28,1585.75
2296,20250701,42,14,24,5512.54
2297,20230912,542,2,30,3085.22
2298,20250424,330,40,20,4207.14
2299,20260223,758,60,22,6187.27
2300,20250601,792,51,29,2418.08
2301,20231102,648,14,23,728.02
2302,20250201,350,47,24,3735.32
2303,20240110,325,39,23,3032.23
2304,20250621,329,18,26,4527.14
2305,20230904,717,3,30,644.45
2306,20240824,592,8,29,3342.77
2307,20251019,118,40,22,6590.7
2308,20260620,379,37,23,5994.43
2309,20230312,316,14,31,7064.78
2310,20260407,545,7,21,401.99
2311,20240130,437,34,31,1837.19
2312,20250924,363,26,29,2577.81
2313,20230914,701,35,30,1856.78
2314,20250815,212,15,21,248.42
2315,20250323,553,37,18,1056.79
2316,20240724,608,7,19,1530.79
2317,20250615,561,58,33,6163.63
2318,20250526,189,17,35,5467.36
2319,20251014,776,24,34,2617.33
2320,20230831,219,41,26,396.88
2321,20260628,785,25,28,6333.55
2322,20230727,241,19,28,6411.29
2323,20231231,555,31,29,3079.81
2324,20251202,508,28,31,8879.95
2325,20250323,350,40,32,4561.74
2326,20230222,660,46,22,187.93
2327,20250903,567,51,25,3280.43
2328,20230912,329,54,22,4150.37
2329,20250629,757,7,32,2961.8
2330,20230809,412,43,17,822.16
2331,20230517,728,32,30,614.62
2332,20250513,76,22,32,4518.81
2333,20230717,511,51,34,2285.28
2334,20250214,670,45,19,2627.76
2335,20260304,655,33,28,1426.18
2336,20260220,731,15,24,6851.61
2337,20250126,549,23,25,2436.32
2338,20240905,449,7,23,406.14
2339,20230801,422,48,22,1011.42
2340,20240618,619,32,20,1651.98
2341,20230115,330,1,27,4994.97
2342,20250107,603,47,32,5823.58
2343,20251120,355,20,22,2963.63
2344,20241128,288,31,23,631.26
2345,20230311,256,15,18,1307.69
2346,20251127,383,43,27,1258.16
2347,20241013,349,10,26,6131.91
2348,20250503,456,59,26,4315.08
2349,20230705,777,48,26,2714.22
2350,20260612,15,28,17,2441.61
2351,20230325,602,44,28,1840.17
2352,20231030,442,59,37,1031.29
2353,20241003,262,33,28,4781.54
2354,20260310,550,38,20,2872.82
2355,20250419,488,15,16,2554.52
2356,20230630,729,40,21,5473.27
2357,20230923,264,49,25,147.68
2358,20260610,779,30,23,1902.94
2359,20240312,111,57,25,5870.15
2360,20250312,179,46,28,845.93
2361,20231102,239,58,28,4164.34
2362,20240327,564,53,33,4186.96
2363,20240210,13,9,25,1538.69
2364,20250826,85,26,25,1037.43
2365,20240615,607,43,25,3801.29
2366,20250304,585,38,18,2077.65
2367,20250630,92,16,23,5095.83
2368,20250424,116,6,23,467.85
2369,20241210,39,44,23,1510.33
2370,20230731,515,30,20,1568.18
2371,20231206,651,57,23,1187.25
2372,20250921,669,48,23,5281.21
2373,20260214,4,58,35,8189.12
2374,20230509,409,34,30,4101.84
2375,20250605,746,41,27,7529.22
2376,20230929,46,22,23,4842.29
2377,20230429,696,28,27,3903.92
2378,20230710,669,19,22,4143.89
2379,20230505,705,49,21,2909.36
2380,20230326,686,24,27,4299.2
2381,20260602,368,27,35,3366.24
2382,20251124,359,18,22,2231.32
2383,20241023,14,56,26,1865.47
2384,20240722,163,33,27,693.82
2385,20240508,342,32,27,2362.75
2386,20240810,549,13,27,2735.46
2387,20240131,325,33,24,3857.04
2388,20230524,772,22,35,5940.82
2389,20250613,628,17,27,2415.2
2390,20260226,537,31,27,3184.49
2391,20260418,47,33,27,4380.07
2392,20250630,549,27,26,2387.77
2393,20241105,437,26,25,1867.49
2394,20260622,549,26,25,2293.0
2395,20230616,785,59,36,7417.99
2396,20250103,222,15,23,3073.02
2397,20251002,39,48,28,2133.99
2398,20250509,603,30,34,4759.06
2399,20260126,799,30,17,1796.06
2400,20250923,328,9,27,1321.45
2401,20230601,532,21,22,6160.88
2402,20250217,325,32,36,6881.43
2403,20240830,214,41,26,5695.25
2404,20260213,609,11,19,3943.3
2405,20240405,428,32,36,11972.94
2406,20230629,484,33,34,376.19
2407,20240623,81,47,33,7231.2
2408,20240331,159,14,27,3488.66
2409,20250930,179,37,16,549.95
2410,20240825,632,54,28,5714.69
2411,20231007,714,45,22,398.37
2412,20260625,189,8,29,3844.63
2413,20250104,701,11,35,2919.87
2414,20250415,342,35,36,2279.75
2415,20240703,539,6,21,3579.3
2416,20240208,731,12,21,6593.78
2417,20230329,673,12,35,10951.66
2418,20251022,669,34,32,5100.8
2419,20230215,607,59,20,2753.66
2420,20231127,56,11,27,5983.06
2421,20260522,352,60,33,7251.09
2422,20260307,242,19,32,4037.68
2423,20250323,490,57,23,1461.64
2424,20260313,30,12,27,6482.33
2425,20260418,480,19,19,5944.62
2426,20251205,470,56,26,3171.5
2427,20250722,157,43,23,328.99
2428,20231011,560,40,25,734.02
2429,20241010,581,59,29,1019.72
2430,20250801,49,35,20,2437.39
2431,20231202,144,44,30,5785.14
2432,20250606,635,46,18,720.19
2433,20230525,172,57,23,1031.8
2434,20240922,578,51,34,6579.9
2435,20250625,529,1,33,1566.92
2436,20260323,719,15,28,1378.48
2437,20240109,15,1,16,1848.75
2438,20230908,675,37,26,6874.99
2439,20250924,477,6,24,3600.88
2440,20240213,9,8,23,3386.09
2441,20260420,200,32,32,6701.65
2442,20240215,652,17,22,2754.62
2443,20240115,80,21,25,5074.92
2444,20230607,305,35,25,2832.29
2445,20231212,416,40,23,2160.54
2446,20260603,758,37,28,8304.06
2447,20230420,472,30,21,397.39
2448,20230523,132,23,28,2709.78
2449,20230226,286,9,25,4995.36
2450,20230624,652,32,31,4361.59
2451,20230706,229,52,26,3399.1
2452,20230807,414,39,20,2315.24
2453,20251016,327,26,21,519.11
2454,20260319,391,27,25,1258.55
2455,20231001,384,47,20,836.69
2456,20230728,632,19,18,3851.91
2457,20230306,735,44,26,2448.98
2458,20250511,708,9,35,3097.73
2459,20230107,494,24,15,4691.56
2460,20260401,18,13,26,1106.89
2461,20250708,135,53,30,1100.5
2462,20260504,771,9,35,1931.16
2463,20240428,562,34,26,3052.79
2464,20260503,594,1,29,1735.38
2465,20240521,506,48,22,973.38
2466,20240116,372,14,23,256.5
2467,20230421,72,32,21,2147.06
2468,20241117,85,33,22,836.08
2469,20230803,59,47,24,1369.76
2470,20230601,779,18,24,2095.81
2471,20240716,261,30,20,2601.94
2472,20240110,244,36,24,6325.41
2473,20240918,223,17,25,5497.65
2474,20240623,295,25,24,4333.63
2475,20240217,735,40,29,2582.95
2476,20250120,308,44,25,5352.86
2477,20230621,638,9,22,491.39
2478,20240207,353,16,24,5039.76
2479,20260207,8,6,17,2126.72
2480,20241006,325,60,27,4877.03
2481,20240829,548,55,27,5268.35
2482,20250529,319,51,25,4153.42
2483,20241114,759,50,24,3256.98
2484,20250116,433,9,24,920.4
2485,20250507,434,32,23,2681.92
2486,20240119,270,18,26,2488.31
2487,20250707,511,23,27,2579.72
2488,20250828,19,43,28,5907.24
2489,20251021,568,28,22,483.84
2490,20240413,218,25,25,4023.91
2491,20241106,332,48,26,2833.03
2492,20241007,97,8,25,4866.2
2493,20240116,215,7,26,3647.57
2494,20250813,677,52,29,2276.94
2495,20230905,385,16,37,2898.07
2496,20241008,154,26,28,5650.66
2497,20230712,769,54,33,2155.76
2498,20260510,154,46,22,4235.94
2499,20231113,187,36,29,5485.59
2500,20230222,733,44,25,4213.19
2501,20240730,782,13,30,2675.94
2502,20250405,157,7,24,320.71
2503,20241105,779,45,29,2368.05
2504,20230318,357,2,34,1004.88
2505,20250616,633,12,30,1276.59
2506,20250715,534,16,31,3163.43
2507,20230119,766,21,25,4481.88
2508,20260409,670,10,23,4122.12
2509,20250428,289,8,29,992.3
2510,20240926,645,33,20,3727.43
2511,20260517,761,23,25,8394.14
2512,20230626,735,54,18,1539.52
2513,20260314,203,50,29,6176.25
2514,20240507,725,43,23,7272.41
2515,20240430,105,44,20,5870.13
2516,20230809,108,47,30,585.56
2517,20251231,580,33,21,4259.69
2518,20240418,377,48,24,4881.84
2519,20230707,257,47,34,4157.65
2520,20260621,170,8,27,5862.93
2521,20251016,342,16,23,2151.77
2522,20240222,441,52,28,7263.42
2523,20241220,499,39,25,3854.27
2524,20240628,537,16,30,3444.02
2525,20230823,295,6,19,2444.08
2526,20240322,732,53,24,1936.83
2527,20251022,517,59,26,6416.14
2528,20250507,511,13,31,3079.24
2529,20250121,627,43,24,6488.3
2530,20260305,153,52,32,2231.75
2531,20250410,315,29,15,3319.03
2532,20231119,406,58,29,4287.58
2533,20230703,101,2,24,6699.78
2534,20240809,579,18,33,5151.36
2535,20250924,266,1,25,4172.52
2536,20260426,86,56,31,243.46
2537,20241014,250,44,27,4661.14
2538,20241123,587,31,27,6931.22
2539,20231014,702,19,22,4212.93
2540,20230816,482,4,22,1318.59
2541,20250820,331,56,22,4102.67
2542,20230518,236,34,22,5204.44
2543,20240315,603,2,34,6738.77
2544,20250323,587,16,22,5497.14
2545,20230927,635,6,30,949.98
2546,20231011,775,41,23,3148.51
2547,20250711,273,6,33,3444.39
2548,20260523,512,5,25,1253.18
2549,20231005,392,42,34,3558.05
2550,20240207,629,35,22,2958.63
2551,20260216,400,59,33,4494.83
2552,20260525,566,50,26,1304.12
2553,20251010,413,21,31,2616.27
2554,20240702,506,5,13,491.73
2555,20250930,21,9,23,4041.07
2556,20250327,554,43,25,1250.45
2557,20241207,772,9,30,5149.43
2558,20240829,485,6,18,1334.13
2559,20230116,189,2,34,6065.9
2560,20240116,166,5,35,7441.65
2561,20230521,177,40,24,1271.6
2562,20241106,711,39,31,1631.44
2563,20260323,169,58,24,1623.91
2564,20251019,280,35,33,906.51
2565,20240206,314,49,24,3343.15
2566,20230916,529,46,22,1217.09
2567,20250131,10,56,25,862.47
2568,20231108,200,24,25,5039.48
2569,20260308,228,26,23,3806.01
2570,20230303,420,3,27,1899.53
2571,20230112,500,17,10,2999.11
2572,20260613,673,14,21,8316.14
2573,20250507,720,60,27,8944.17
2574,20240421,223,38,15,3068.56
2575,20230823,77,43,25,4570.62
2576,20231011,606,31,25,1271.93
2577,20230702,471,25,18,516.05
2578,20230308,474,5,23,5031.88
2579,20250206,744,28,33,2607.07
2580,20250620,166,29,29,6013.0
2581,20241115,97,8,34,6618.04
2582,20241108,785,36,32,6419.56
2583,20250530,228,4,24,4088.0
2584,20241116,323,48,26,5152.61
2585,20240308,338,26,26,4369.92
2586,20250619,370,36,30,5818.91
2587,20250310,573,58,27,3302.17
2588,20260305,76,18,21,3084.66
2589,20250423,353,47,23,4216.13
2590,20231111,192,22,18,1592.97
2591,20230306,168,49,34,2748.53
2592,20260629,700,60,23,2955.28
2593,20240513,41,48,31,7563.4
2594,20231013,269,36,29,334.7
2595,20250407,46,30,22,4564.74
2596,20260315,608,8,28,1863.07
2597,20240323,174,29,25,3892.06
2598,20231122,84,1,38,1804.33
2599,20250205,332,25,21,2122.22
2600,20230803,470,34,22,2548.37
2601,20250522,19,43,27,5696.27
2602,20240626,422,45,23,713.98
2603,20260520,455,3,27,540.25
2604,20230929,673,30,41,10656.14
2605,20230801,173,55,37,12100.34
2606,20240907,315,47,25,5901.98
2607,20250319,19,32,23,4956.86
2608,20241106,338,25,26,4631.89
2609,20241001,39,9,34,1819.09
2610,20230912,378,9,35,5736.45
2611,20251124,622,35,26,1561.65
2612,20260123,534,11,24,2234.51
2613,20250223,329,4,23,4995.14
2614,20260407,615,40,19,1496.16
2615,20251114,637,42,30,1547.16
2616,20230701,269,11,25,326.12
2617,20250208,543,34,28,2859.01
2618,20240127,346,8,25,4512.42
2619,20260528,203,8,29,6695.27
2620,20250702,368,41,30,2602.32
2621,20251105,255,44,29,7107.29
2622,20231213,244,5,24,6574.3
2623,20230613,331,45,25,4306.24
2624,20230522,375,57,27,942.22
2625,20231014,660,36,19,159.91
2626,20240204,327,5,21,507.19
2627,20241222,789,16,22,8294.92
2628,20251003,212,24,23,333.31
2629,20230112,617,20,22,1976.86
2630,20260301,476,56,34,5237.46
2631,20250826,86,23,19,189.77
2632,20240703,508,50,20,4271.62
2633,20230619,757,60,19,1817.11
2634,20230404,193,49,28,2778.47
2635,20240514,702,24,28,5996.59
2636,20230703,305,60,25,3698.48
2637,20260410,418,35,24,3498.87
2638,20230824,77,49,25,3160.07
2639,20230205,290,43,26,7022.25
2640,20260109,252,39,24,368.24
2641,20230521,393,44,24,415.58
2642,20250110,237,43,22,6243.16
2643,20250808,403,26,36,5942.28
2644,20250314,239,27,23,3208.19
2645,20240102,174,59,19,2997.56
2646,20240819,203,31,38,12758.41
2647,20230416,344,58,19,1715.77
2648,20230428,657,44,22,3531.99
2649,20230505,344,57,22,1794.43
2650,20251218,743,41,26,6330.51
2651,20230216,108,8,35,552.86
2652,20230316,751,2,31,2660.12
2653,20241029,270,20,32,4217.5
2654,20240621,252,13,26,586.54
2655,20230510,665,56,31,8247.48
2656,20240608,119,30,24,4911.9
2657,20230507,508,49,25,5186.97
2658,20250504,454,35,24,4799.64
2659,20260423,508,59,22,5978.12
2660,20231129,474,12,24,5058.72
2661,20240607,261,32,30,5437.33
2662,20241205,175,48,32,8703.96
2663,20231030,670,1,22,3228.75
2664,20241127,775,45,23,2690.47
2665,20251224,557,19,27,3275.22
2666,20250422,652,38,31,3610.83
2667,20240121,767,38,32,678.27
2668,20230202,141,46,30,5028.58
2669,20250917,14,40,32,2558.85
2670,20241001,13,44,32,2417.29
2671,20250310,741,29,26,4125.04
2672,20260401,444,10,23,4895.15
2673,20250114,795,10,17,3135.81
2674,20260215,157,56,27,302.59
2675,20240307,483,3,34,3269.47
2676,20251225,215,6,22,2339.5
2677,20260129,395,4,29,8902.27
2678,20260308,413,36,28,2041.73
2679,20240930,19,38,21,3746.79
2680,20240113,403,1,24,3244.0
2681,20230105,376,29,26,5214.81
2682,20250216,343,15,28,329.73
2683,20240409,214,29,28,6471.2
2684,20260319,748,18,20,3124.62
2685,20240517,42,14,28,6431.3
2686,20230213,103,40,18,2225.92
2687,20260215,743,32,28,8223.34
2688,20240306,52,12,31,483.64
2689,20251027,559,50,24,787.11
2690,20230126,104,26,31,3852.43
2691,20260123,146,41,25,3328.13
2692,20230427,717,58,24,753.1
2693,20231128,229,35,40,4170.02
2694,20250223,288,16,21,561.0
2695,20250602,410,51,25,1381.79
2696,20250512,753,44,28,6618.39
2697,20230814,752,17,29,1841.22
2698,20240417,362,19,22,5541.46
2699,20240216,82,13,21,5448.16
2700,20241225,303,58,20,1760.55
2701,20240615,163,52,28,776.64
2702,20240211,552,56,31,4300.4
2703,20260202,362,37,30,8749.13
2704,20231027,133,17,21,2515.93
2705,20260604,654,21,26,4960.55
2706,20230330,205,30,31,1565.47
2707,20250421,240,34,34,1026.95
2708,20240402,71,42,30,1717.78
2709,20240502,788,15,26,2937.03
2710,20240330,647,56,33,3992.29
2711,20251206,192,1,27,2466.28
2712,20251010,242,24,28,3951.16
2713,20250104,12,9,36,5954.69
2714,20231126,668,46,33,2979.36
2715,20250626,509,18,26,1517.18
2716,20250512,782,33,21,1553.03
2717,20241209,219,40,26,409.21
2718,20240915,605,16,17,2506.64
2719,20251231,52,1,29,393.58
2720,20260420,328,15,19,992.0
2721,20250322,425,28,25,3106.81
2722,20260514,387,19,21,1019.94
2723,20230929,748,30,41,6068.87
2724,20230423,287,48,25,5561.92
2725,20260320,85,44,24,980.69
2726,20250804,577,19,14,3011.78
2727,20230603,116,42,24,579.72
2728,20241115,514,52,28,7387.76
2729,20240419,402,2,26,488.82
2730,20240214,232,29,28,5935.75
2731,20251102,161,60,26,4249.27
2732,20231226,56,56,26,4530.32
2733,20231004,608,26,32,2588.08
2734,20240621,508,19,27,7123.56
2735,20230105,714,43,29,725.62
2736,20250509,40,48,22,4856.64
2737,20230705,723,26,27,8316.91
2738,20251020,761,17,23,7045.84
2739,20230321,745,38,33,5023.16
2740,20240511,355,9,31,2948.05
2741,20260528,253,34,29,7879.36
2742,20240325,162,47,28,973.2
2743,20240427,92,12,30,5372.71
2744,20240914,772,24,26,5832.21
2745,20251022,435,55,32,6745.59
2746,20260622,609,35,24,3695.39
2747,20260606,606,57,27,1107.15
2748,20260627,94,5,23,207.72
2749,20250712,591,57,22,1891.56
2750,20241026,215,42,19,2399.32
2751,20250118,364,23,22,1063.27
2752,20240113,33,52,21,2403.49
2753,20260311,602,18,29,1597.29
2754,20240702,62,52,19,6292.73
2755,20241203,155,22,21,2194.55
2756,20260322,115,25,29,6225.25
2757,20240216,783,37,23,4971.74
2758,20230524,22,20,31,2912.91
2759,20230119,491,54,28,3302.02
2760,20251204,799,23,24,3445.62
2761,20250923,60,38,33,1624.07
2762,20230617,657,15,33,4604.86
2763,20231216,600,3,28,1067.57
2764,20231016,251,40,27,6917.22
2765,20250601,764,35,28,660.49
2766,20240607,142,55,24,5760.9
2767,20241118,678,26,28,2926.42
2768,20240915,77,21,17,3171.22
2769,20230927,361,35,21,2834.52
2770,20250411,765,26,19,461.92
2771,20260611,320,59,21,3257.3
2772,20230315,340,58,24,5162.01
2773,20260406,387,37,27,1518.32
2774,20240219,213,55,32,7416.3
2775,20231101,134,35,28,5184.45
2776,20260603,39,45,24,1235.07
2777,20240809,450,18,31,7248.0
2778,20231003,416,12,28,2659.04
2779,20251030,666,8,30,4286.99
2780,20241204,507,2,34,7858.46
2781,20251122,479,13,16,3509.31
2782,20260316,533,25,27,3805.54
2783,20240319,285,55,33,6267.79
2784,20240715,205,51,23,1110.32
2785,20240412,767,8,30,580.11
2786,20231213,26,25,28,8358.1
2787,20250929,430,5,27,2004.5
2788,20240220,645,18,27,4534.43
2789,20240614,247,56,27,2053.41
2790,20240806,111,11,19,4915.71
2791,20230719,503,50,31,5865.88
2792,20250211,520,26,29,8223.38
2793,20250614,380,15,19,3054.92
2794,20230615,610,53,26,737.43
2795,20240603,604,50,19,1186.8
2796,20231109,707,24,21,3896.38
2797,20260424,67,56,20,2889.2
2798,20240110,542,18,30,2299.7
2799,20240306,404,44,23,4433.67
2800,20230525,145,15,22,3280.26
2801,20231014,270,50,30,2640.37
2802,20241114,627,27,22,5584.77
2803,20251126,798,56,15,1283.44
2804,20240320,733,52,14,2368.56
2805,20230401,613,26,32,1157.81
2806,20260607,48,40,24,1347.29
2807,20231001,319,7,29,6421.22
2808,20240718,678,56,21,1833.68
2809,20230918,718,11,28,5038.45
2810,20250806,219,3,30,370.62
2811,20250603,481,6,24,3807.32
2812,20231205,583,31,32,5485.12
2813,20241021,409,1,17,2399.12
2814,20251016,339,9,23,2136.78
2815,20250518,717,19,23,633.77
2816,20260406,227,54,23,4717.91
2817,20251028,535,8,23,2536.04
2818,20251222,422,25,23,980.69
2819,20240902,727,57,26,588.3
2820,20230811,249,59,25,701.55
2821,20231113,549,38,28,2315.93
2822,20251114,493,58,35,2678.73
2823,20230104,251,28,20,5601.16
2824,20240921,243,8,15,296.64
2825,20251011,409,29,26,4269.34
2826,20250809,313,58,25,3038.73
2827,20240126,526,5,28,379.42
2828,20250214,146,50,27,3020.7
2829,20250620,474,30,21,3676.66
2830,20250513,319,54,27,5365.99
2831,20241011,341,10,23,970.48
2832,20231230,509,37,30,2302.55
2833,20230417,532,56,23,4945.84
2834,20230306,192,36,28,2936.09
2835,20241016,608,27,28,2267.46
2836,20240915,550,54,25,3560.55
2837,20240219,389,53,21,260.89
2838,20250428,60,30,25,1066.77
2839,20240827,567,9,32,4507.06
2840,20260416,590,55,26,1596.52
2841,20251204,402,20,25,482.48
2842,20260420,311,25,29,8687.69
2843,20250909,199,37,29,3138.68
2844,20230427,753,42,22,4735.38
2845,20250509,535,12,28,3532.51
2846,20241119,78,36,24,2600.14
2847,20250519,52,50,23,289.3
2848,20260412,422,27,30,1208.35
2849,20231223,493,45,29,1604.31
2850,20240416,599,15,37,5576.89
2851,20251106,390,38,35,6429.99
2852,20230413,81,43,31,7125.35
2853,20240701,401,32,25,4034.51
2854,20230712,236,4,27,8287.01
2855,20260419,749,24,16,2666.3
2856,20250921,245,7,28,2830.81
2857,20250730,169,19,29,1723.1
2858,20241025,158,24,28,1870.51
2859,20250303,131,52,34,646.63
2860,20250811,119,55,37,11451.41
2861,20251121,579,1,24,3717.49
2862,20240223,434,7,27,2879.22
2863,20260413,652,16,22,3309.17
2864,20230720,417,32,34,7065.91
2865,20260320,278,14,22,5259.67
2866,20230904,66,16,24,5096.07
2867,20251027,779,56,30,2652.16
2868,20240930,162,12,33,1062.08
2869,20250208,666,57,15,2512.38
2870,20250409,180,30,25,384.04
2871,20240130,300,59,32,2281.9
2872,20240906,753,34,32,6094.21
2873,20250804,628,37,29,2904.72
2874,20260103,610,17,17,412.66
2875,20250728,292,45,34,6666.94
2876,20230522,320,5,30,4708.6
2877,20230125,791,44,26,4583.84
2878,20251105,763,53,21,6496.22
2879,20251206,1,52,26,2579.6
2880,20240211,333,23,21,5524.29
2881,20240328,186,5,20,2941.75
2882,20251229,118,10,24,7721.71
2883,20250420,509,33,22,1424.64
2884,20241026,466,32,23,6180.55
2885,20250316,752,44,26,1676.81
2886,20230407,546,2,28,1588.51
2887,20250128,770,52,22,1573.72
2888,20251214,216,41,13,3097.51
2889,20250130,618,45,23,1639.47
2890,20250718,267,7,28,3111.38
2891,20240918,126,48,30,3205.44
2892,20230812,299,31,26,293.88
2893,20241219,728,51,20,281.16
2894,20231203,107,5,25,1770.03
2895,20230522,758,60,20,5624.79
2896,20260504,222,53,28,4950.92
2897,20230527,566,3,27,1304.21
2898,20240331,605,56,16,1692.52
2899,20250930,220,39,17,2677.98
2900,20250309,433,29,28,1275.25
2901,20240723,739,39,18,2636.93
2902,20230130,612,3,29,4066.84
2903,20230430,574,53,25,6498.16
2904,20251116,397,41,22,2330.17
2905,20250702,161,60,16,2614.94
2906,20250510,341,5,27,1113.11
2907,20250215,73,15,32,4712.46
2908,20251121,82,17,21,4781.3
2909,20250620,567,49,24,3106.22
2910,20240222,606,25,27,1216.98
2911,20240424,287,20,21,4645.94
2912,20250806,617,27,32,2533.35
2913,20241125,572,15,24,1547.27
2914,20250118,237,7,24,6362.65
2915,20250305,447,24,27,1326.31
2916,20230816,767,53,28,745.42
2917,20231002,113,45,26,1873.44
2918,20230617,518,10,14,424.0
2919,20240820,80,58,24,4780.54
2920,20230424,455,26,22,602.3
2921,20250929,597,11,33,305.4
2922,20230520,495,4,24,411.18
2923,20230807,138,4,22,5096.64
2924,20260314,560,17,24,733.61
2925,20250110,759,46,30,5118.12
2926,20250424,732,5,20,1392.28
2927,20240127,769,28,25,1859.14
2928,20230312,199,46,32,3044.18
2929,20250910,662,37,22,2675.94
2930,20251012,664,6,27,464.65
2931,20230831,326,60,29,6260.77
2932,20230728,133,36,18,2091.25
2933,20250321,585,4,22,2898.52
2934,20230613,199,41,22,1980.96
2935,20260517,759,8,22,3236.46
2936,20231117,784,22,23,1615.86
2937,20251013,774,45,32,1942.58
2938,20231120,447,23,24,1194.72
2939,20241212,519,23,31,1398.06
2940,20240605,154,40,24,4509.82
2941,20240828,4,54,25,4898.94
