AdvertisingKey,DateKey,ProductKey,CampaignType,Impressions,Clicks,AdSpend,AdSales
3665,20230708,663,Sponsored Brands,122,1,1.15,3.89
3666,20241022,785,Sponsored Products,2794,48,52.61,139.38
3667,20250705,77,Sponsored Display,1350,19,24.56,100.2
3668,20250613,782,Sponsored Brands,659,13,16.17,101.71
3669,20230611,547,Sponsored Brands,594,9,12.16,49.21
3670,20250107,684,Sponsored Brands,2449,36,24.69,66.04
3671,20251030,782,Sponsored Brands,2013,32,52.36,229.14
3672,20231231,20,Sponsored Brands,4118,73,53.19,190.23
3673,20251226,49,Sponsored Products,2685,53,65.26,237.59
3674,20230416,743,Sponsored Products,989,11,16.13,33.51
3675,20241226,603,Sponsored Brands,1769,9,9.0,26.81
3676,20240110,631,Sponsored Products,1023,18,24.87,78.29
3677,20230327,447,Sponsored Brands,1348,23,15.44,38.36
3678,20240607,378,Sponsored Products,104,0,0.0,0.0
3679,20241113,411,Sponsored Products,410,1,1.27,6.56
3680,20250812,157,Sponsored Display,751,7,9.77,57.48
3681,20260623,655,Sponsored Products,1078,14,9.2,22.61
3682,20250718,672,Sponsored Products,1628,8,5.58,27.44
3683,20240505,487,DSP,3802,70,70.88,356.76
3684,20241027,432,Sponsored Products,366,1,0.43,0.92
3685,20260127,395,DSP,432,3,3.98,22.53
3686,20260220,274,Sponsored Products,576,10,4.08,14.8
3687,20231209,476,Sponsored Products,1372,16,19.95,40.27
3688,20230731,243,Sponsored Products,3585,69,119.7,559.66
3689,20250621,381,Sponsored Products,2056,10,16.0,78.57
3690,20230312,279,Sponsored Brands,2268,42,17.28,64.31
3691,20260515,296,DSP,2791,50,54.71,135.61
3692,20251013,307,Sponsored Products,998,10,11.34,72.9
3693,20241029,557,Sponsored Products,826,10,6.9,36.96
3694,20260417,483,Sponsored Products,279,4,7.02,24.99
3695,20230325,108,DSP,3693,68,80.75,460.55
3696,20230308,698,Sponsored Display,659,8,4.51,7.39
3697,20231001,543,Sponsored Brands,9084,74,127.45,805.62
3698,20260125,193,Sponsored Products,883,17,17.62,49.59
3699,20230721,40,DSP,558,9,12.06,47.29
3700,20260318,565,DSP,546,1,1.02,2.6
3701,20240109,353,Sponsored Products,2587,17,12.07,27.97
3702,20250523,700,Sponsored Brands,1513,28,32.19,155.25
3703,20240307,431,Sponsored Products,813,13,22.5,122.36
3704,20241225,562,Sponsored Products,3508,12,17.32,90.85
3705,20241014,551,Sponsored Products,296,3,2.2,11.64
3706,20240813,204,Sponsored Brands,898,13,11.32,33.02
3707,20230516,470,DSP,1829,9,7.95,13.23
3708,20230915,26,Sponsored Products,2798,16,16.24,85.05
3709,20240920,175,Sponsored Brands,762,8,10.52,66.01
3710,20250724,83,Sponsored Products,1383,12,12.05,37.59
3711,20260221,425,Sponsored Products,409,5,6.89,21.76
3712,20231211,75,Sponsored Products,1676,19,10.44,57.0
3713,20251225,658,Sponsored Display,521,6,10.35,57.72
3714,20260515,218,Sponsored Brands,2623,17,18.42,46.19
3715,20240420,207,Sponsored Brands,1264,20,11.13,28.02
3716,20260420,77,Sponsored Products,560,6,4.01,16.77
3717,20250328,569,Sponsored Display,549,4,4.33,27.69
3718,20230329,597,Sponsored Display,1461,15,22.34,85.24
3719,20250309,401,Sponsored Display,1328,24,36.16,143.19
3720,20230302,609,DSP,506,5,2.01,10.31
3721,20250319,800,Sponsored Display,3610,24,10.29,41.65
3722,20230512,293,Sponsored Products,1881,28,39.02,183.59
3723,20240517,700,Sponsored Products,1688,11,15.4,23.18
3724,20241021,455,Sponsored Products,874,14,7.64,37.84
3725,20230617,585,Sponsored Brands,988,10,5.33,30.35
3726,20260621,401,Sponsored Products,2165,40,39.41,140.08
3727,20250627,87,Sponsored Products,1919,10,9.69,48.66
3728,20251107,41,Sponsored Display,769,15,19.98,102.12
3729,20240210,520,DSP,500,4,2.06,9.08
3730,20250708,281,DSP,3339,17,8.89,26.37
3731,20240806,199,Sponsored Products,600,3,1.76,11.28
3732,20230412,501,Sponsored Products,1974,24,27.41,75.65
3733,20241208,273,Sponsored Products,481,9,14.0,51.95
3734,20240116,662,Sponsored Brands,2397,43,66.42,367.17
3735,20241031,316,Sponsored Display,739,9,12.84,66.82
3736,20240511,644,Sponsored Brands,916,14,17.86,53.53
3737,20231208,609,Sponsored Products,333,1,1.01,1.78
3738,20251016,356,Sponsored Products,488,7,3.49,17.06
3739,20240412,227,Sponsored Products,641,10,15.38,40.52
3740,20250511,138,Sponsored Display,637,3,3.84,18.62
3741,20250818,206,Sponsored Products,1010,18,24.97,156.18
3742,20240522,527,Sponsored Brands,1564,6,10.65,59.66
3743,20260519,439,Sponsored Products,4914,17,18.21,41.11
3744,20230419,4,Sponsored Display,1246,17,27.54,107.77
3745,20240827,630,Sponsored Products,764,12,21.57,95.88
3746,20230906,316,Sponsored Brands,1029,12,8.92,56.92
3747,20251007,705,Sponsored Brands,211,2,3.52,5.29
3748,20260309,786,Sponsored Products,551,7,9.17,22.61
3749,20231020,293,Sponsored Brands,1752,28,33.19,179.91
3750,20230210,165,Sponsored Display,519,8,3.67,23.11
3751,20230628,765,DSP,913,6,10.39,17.48
3752,20250314,369,Sponsored Display,2079,33,24.98,44.57
3753,20240607,291,Sponsored Display,407,4,3.87,19.71
3754,20251101,284,DSP,5880,23,29.74,193.19
3755,20260316,58,Sponsored Products,769,3,3.81,22.06
3756,20250317,329,Sponsored Products,1923,37,21.44,67.51
3757,20250213,727,Sponsored Products,1528,23,37.32,97.07
3758,20250427,590,Sponsored Products,2218,29,18.33,32.37
3759,20251226,769,Sponsored Products,1866,33,32.19,205.96
3760,20230119,520,Sponsored Brands,1543,19,23.96,93.3
3761,20230518,539,Sponsored Products,1238,11,19.55,96.92
3762,20230828,694,Sponsored Display,1286,20,18.94,61.16
3763,20241029,355,Sponsored Products,1179,6,4.11,20.1
3764,20231119,459,Sponsored Brands,3216,10,5.79,16.27
3765,20230215,397,Sponsored Brands,1922,26,20.98,44.02
3766,20251103,347,Sponsored Display,705,3,1.34,8.22
3767,20250915,170,Sponsored Brands,2290,24,27.57,134.3
3768,20250523,337,Sponsored Products,1781,7,10.11,25.48
3769,20260504,655,Sponsored Products,560,3,1.22,7.08
3770,20230722,456,Sponsored Brands,538,2,1.4,2.16
3771,20231229,647,Sponsored Products,691,10,11.53,34.7
3772,20240907,437,DSP,593,11,11.56,51.52
3773,20260323,68,Sponsored Products,699,12,19.82,110.42
3774,20250618,526,Sponsored Display,2500,28,44.24,71.75
3775,20250328,130,Sponsored Products,2310,12,17.57,54.14
3776,20250627,678,Sponsored Products,1680,5,2.65,8.67
3777,20230429,76,Sponsored Products,557,6,4.9,18.11
3778,20230316,21,Sponsored Brands,1457,25,20.81,128.96
3779,20240126,274,Sponsored Display,2451,26,34.39,144.87
3780,20250803,577,Sponsored Products,1903,7,5.74,21.65
3781,20230809,634,Sponsored Products,818,2,1.27,5.27
3782,20250704,44,Sponsored Products,1884,28,46.29,270.17
3783,20250424,330,Sponsored Display,757,6,7.26,36.77
3784,20250112,313,Sponsored Display,869,7,10.55,37.85
3785,20230417,18,Sponsored Products,1767,7,6.07,33.08
3786,20241030,261,Sponsored Products,3278,56,97.56,596.52
3787,20251023,656,Sponsored Brands,1740,25,16.63,72.98
3788,20260105,394,Sponsored Products,3961,50,64.55,167.81
3789,20230914,672,Sponsored Display,630,10,17.25,82.93
3790,20230815,166,Sponsored Products,1107,5,4.36,23.14
3791,20240211,297,Sponsored Brands,1793,12,11.69,54.23
3792,20240323,654,Sponsored Products,1697,11,17.83,114.37
3793,20250709,487,Sponsored Products,223,1,0.74,4.05
3794,20260306,519,Sponsored Display,725,11,4.97,23.68
3795,20230604,698,Sponsored Products,4637,20,35.85,129.58
3796,20260216,363,Sponsored Brands,906,16,18.0,102.25
3797,20230307,372,Sponsored Products,512,10,10.32,23.6
3798,20240131,757,DSP,1866,19,16.24,30.19
3799,20240326,502,Sponsored Brands,278,5,6.17,32.54
3800,20230909,623,Sponsored Products,751,12,13.62,26.41
3801,20260628,748,DSP,1700,32,50.95,289.86
3802,20250418,312,Sponsored Products,1038,12,16.59,52.02
3803,20241013,195,Sponsored Display,919,5,7.65,47.83
3804,20250908,122,Sponsored Products,1201,6,7.72,24.82
3805,20240514,288,Sponsored Brands,1823,10,6.28,37.76
3806,20250224,52,Sponsored Products,1281,20,23.54,81.14
3807,20240204,562,Sponsored Brands,2833,22,23.47,90.51
3808,20260515,268,Sponsored Products,2135,10,5.72,17.13
3809,20240306,31,Sponsored Products,773,9,9.1,20.53
3810,20260520,261,Sponsored Brands,1144,12,8.73,34.28
3811,20260420,146,Sponsored Products,845,6,5.64,33.71
3812,20241113,486,Sponsored Brands,2317,16,13.01,72.74
3813,20230502,617,Sponsored Products,2283,40,70.55,187.19
3814,20240619,182,Sponsored Products,1109,4,3.76,22.5
3815,20260303,325,DSP,2384,20,23.61,60.13
3816,20240307,414,DSP,1746,20,22.87,52.6
3817,20240530,637,Sponsored Brands,2218,9,3.84,20.31
3818,20231220,697,DSP,7821,92,54.84,143.74
3819,20240220,112,Sponsored Brands,1502,15,16.23,83.07
3820,20260609,499,Sponsored Products,1421,25,25.94,55.6
3821,20230425,609,Sponsored Display,3131,58,24.71,121.97
3822,20260628,254,Sponsored Brands,3031,30,39.43,206.43
3823,20240226,574,Sponsored Display,1336,16,24.03,101.58
3824,20260205,647,Sponsored Products,1951,17,8.81,25.66
3825,20231014,123,Sponsored Display,325,5,5.69,14.76
3826,20250626,781,Sponsored Brands,1151,21,20.89,56.57
3827,20260125,140,Sponsored Display,1052,19,12.78,78.23
3828,20240602,277,Sponsored Products,5361,33,33.7,215.45
3829,20230510,247,Sponsored Products,2249,16,13.67,60.38
3830,20250902,394,Sponsored Products,1024,9,11.35,65.63
3831,20250423,325,Sponsored Products,1360,17,19.46,117.44
3832,20231208,206,Sponsored Products,1427,20,16.75,73.01
3833,20230928,561,Sponsored Brands,543,2,3.21,11.16
3834,20230428,313,Sponsored Display,442,5,4.63,28.73
3835,20230427,418,Sponsored Display,1587,26,41.65,208.31
3836,20240917,493,Sponsored Products,1224,12,15.34,80.31
3837,20231219,235,Sponsored Products,10608,152,223.48,628.89
3838,20230817,370,Sponsored Brands,1565,30,46.27,128.84
3839,20231220,732,Sponsored Products,1207,11,13.31,67.65
3840,20240702,347,Sponsored Products,694,8,12.86,35.83
3841,20241004,8,Sponsored Products,1739,13,11.51,50.37
3842,20231201,645,Sponsored Brands,2321,35,52.25,132.23
3843,20230205,663,Sponsored Products,1091,6,7.29,42.04
3844,20230307,126,Sponsored Products,697,6,5.88,31.06
3845,20240206,401,Sponsored Brands,945,16,20.71,42.25
3846,20260412,480,Sponsored Display,610,2,2.23,6.0
3847,20230716,456,Sponsored Products,876,8,9.29,34.6
3848,20251231,5,Sponsored Products,1162,18,10.62,54.25
3849,20240628,124,Sponsored Products,674,6,5.59,12.11
3850,20250725,318,Sponsored Display,808,7,2.93,16.37
3851,20240219,580,Sponsored Products,340,2,3.08,14.48
3852,20231120,482,Sponsored Products,1866,10,4.59,19.7
3853,20231024,193,Sponsored Products,1247,15,17.57,93.19
3854,20260426,568,Sponsored Brands,2247,35,47.61,274.26
3855,20240214,515,Sponsored Products,831,3,4.59,24.7
3856,20251211,176,Sponsored Brands,2018,21,35.4,205.31
3857,20240127,23,Sponsored Products,768,10,11.07,44.23
3858,20251006,584,Sponsored Brands,2357,44,33.33,89.21
3859,20241109,127,Sponsored Brands,887,6,6.67,10.2
3860,20241219,227,DSP,1755,25,28.05,180.53
3861,20250729,376,Sponsored Brands,1790,31,37.86,230.55
3862,20240902,768,Sponsored Display,349,2,2.3,14.69
3863,20250707,798,Sponsored Display,1246,20,24.84,145.82
3864,20230221,754,Sponsored Display,1959,28,41.29,76.69
3865,20240504,310,DSP,3700,38,33.49,121.24
3866,20250428,154,Sponsored Brands,957,3,3.89,15.54
3867,20230405,471,Sponsored Display,691,7,9.86,17.91
3868,20260501,262,Sponsored Products,3711,19,26.87,92.55
3869,20240116,486,Sponsored Brands,1548,18,10.37,20.87
3870,20250303,600,Sponsored Display,1622,6,8.23,20.87
3871,20230309,764,DSP,1513,9,15.54,40.82
3872,20241119,341,Sponsored Display,1489,24,28.12,164.96
3873,20231102,469,Sponsored Brands,1359,11,12.73,56.18
3874,20250125,412,Sponsored Products,1940,37,20.42,109.01
3875,20260304,394,DSP,388,4,5.98,30.13
3876,20241028,762,Sponsored Display,175,0,0.0,0.0
3877,20241121,739,Sponsored Brands,945,6,7.35,27.94
3878,20230602,361,DSP,677,12,17.44,108.98
3879,20230914,236,Sponsored Brands,1051,3,1.68,4.64
3880,20230123,197,Sponsored Products,1938,12,6.81,19.02
3881,20251126,429,Sponsored Display,2560,23,24.41,133.4
3882,20231117,25,Sponsored Display,2570,36,31.87,83.12
3883,20230812,91,Sponsored Display,1393,15,20.39,48.13
3884,20250706,663,Sponsored Products,515,9,13.74,47.45
3885,20250324,197,Sponsored Brands,3901,59,26.93,107.65
3886,20230531,20,Sponsored Brands,581,8,4.44,28.15
3887,20230824,457,Sponsored Products,4069,57,35.03,131.68
3888,20260212,150,Sponsored Brands,206,2,3.29,19.34
3889,20240720,110,Sponsored Brands,1233,11,17.65,105.22
3890,20240915,771,Sponsored Products,1911,13,9.94,59.31
3891,20240226,776,Sponsored Brands,686,5,8.23,13.72
3892,20230613,607,Sponsored Brands,2925,21,27.1,98.6
3893,20251030,494,Sponsored Products,1948,17,12.52,65.91
3894,20250418,341,Sponsored Brands,3028,34,15.11,61.75
3895,20240229,589,Sponsored Products,1090,6,6.32,36.18
3896,20230214,599,Sponsored Products,1651,5,8.2,13.89
3897,20230518,36,Sponsored Products,2852,39,24.41,113.9
3898,20241110,301,Sponsored Brands,573,3,1.37,7.74
3899,20250413,23,Sponsored Brands,1322,16,22.37,137.96
3900,20251025,168,Sponsored Brands,1529,5,6.53,10.57
3901,20240320,369,Sponsored Display,428,1,1.52,8.55
3902,20230930,53,Sponsored Products,1869,25,27.67,125.75
3903,20251226,562,Sponsored Products,1005,17,9.75,27.84
3904,20250603,673,Sponsored Brands,725,3,3.05,5.29
3905,20250114,417,Sponsored Products,1062,18,22.29,71.0
3906,20240206,552,Sponsored Brands,1001,15,14.48,89.72
3907,20230629,244,Sponsored Brands,2285,16,25.81,55.62
3908,20231007,96,Sponsored Brands,729,4,1.85,9.61
3909,20251027,25,Sponsored Products,674,11,14.38,74.92
3910,20230408,195,Sponsored Products,1566,9,11.44,67.86
3911,20240129,734,Sponsored Products,3100,21,25.09,145.75
3912,20251125,169,Sponsored Products,973,12,14.85,64.18
3913,20240926,83,Sponsored Products,1732,19,31.19,120.73
3914,20250430,178,Sponsored Products,4520,70,78.32,123.07
3915,20250315,488,Sponsored Brands,524,9,4.0,8.94
3916,20230116,192,Sponsored Products,1229,21,14.63,90.69
3917,20251222,428,Sponsored Display,7071,128,67.64,360.95
3918,20250427,466,Sponsored Brands,1512,22,36.51,190.55
3919,20240425,308,Sponsored Products,1418,5,3.66,11.64
3920,20231017,491,Sponsored Display,1561,6,7.01,29.01
3921,20231128,161,Sponsored Products,9194,164,211.69,1178.5
3922,20240222,429,Sponsored Display,449,1,0.48,0.8
3923,20231203,669,Sponsored Display,3066,31,37.32,162.65
3924,20231002,590,Sponsored Products,1271,7,8.31,32.6
3925,20240129,538,Sponsored Display,265,2,2.34,6.69
3926,20251206,348,Sponsored Display,708,2,0.95,3.05
3927,20230121,124,Sponsored Brands,943,3,3.59,20.53
3928,20250228,324,Sponsored Products,212,1,1.8,8.85
3929,20251114,729,DSP,3068,20,16.27,50.15
3930,20230127,672,Sponsored Products,3100,56,27.2,127.31
3931,20240126,126,DSP,3168,37,26.59,102.22
3932,20230613,614,Sponsored Display,308,5,2.74,16.54
3933,20230930,720,Sponsored Brands,2110,17,28.84,140.48
3934,20250208,268,Sponsored Display,1481,20,26.38,43.88
3935,20250513,167,Sponsored Products,977,17,8.82,14.67
3936,20260228,83,DSP,1294,8,4.79,27.0
3937,20250319,78,Sponsored Products,2190,42,45.22,202.41
3938,20240329,15,Sponsored Brands,3970,77,82.13,377.75
3939,20250702,166,Sponsored Products,346,4,4.33,12.61
3940,20250713,477,Sponsored Products,1181,13,19.67,123.95
3941,20241129,729,DSP,4018,52,33.61,178.58
3942,20230929,737,Sponsored Display,1332,10,10.81,61.29
3943,20260124,569,Sponsored Products,2779,39,55.66,132.13
3944,20240630,44,Sponsored Brands,671,3,3.89,19.33
3945,20250926,274,Sponsored Display,1071,3,3.2,10.3
3946,20251015,774,Sponsored Products,739,4,5.8,27.99
3947,20230202,220,Sponsored Products,1467,11,15.28,96.06
3948,20241126,597,Sponsored Brands,2649,43,55.85,119.39
3949,20240801,477,Sponsored Products,4001,52,26.21,76.22
3950,20250807,776,Sponsored Brands,1909,35,50.13,108.18
3951,20250622,121,Sponsored Products,385,7,7.91,15.53
3952,20240924,6,Sponsored Products,1187,3,4.74,30.25
3953,20251220,296,Sponsored Display,3903,23,35.52,61.9
3954,20251127,87,Sponsored Display,13857,92,100.32,340.04
3955,20250830,689,Sponsored Products,1472,15,25.72,152.29
3956,20240202,15,Sponsored Products,2068,7,3.63,21.85
3957,20260129,64,Sponsored Products,892,16,16.27,81.82
3958,20260610,222,Sponsored Display,2617,46,42.37,241.77
3959,20260526,678,Sponsored Products,769,8,13.5,53.65
3960,20250619,735,Sponsored Products,734,7,5.0,12.0
3961,20240911,417,DSP,758,3,4.53,10.04
3962,20250226,749,Sponsored Products,1542,8,3.88,23.41
3963,20230327,561,Sponsored Display,1399,17,11.01,64.79
3964,20240803,133,Sponsored Display,208,3,3.29,10.08
3965,20260420,702,Sponsored Products,987,4,6.79,32.72
3966,20241013,261,Sponsored Display,2602,25,24.23,88.81
3967,20240724,622,DSP,292,1,1.43,7.15
3968,20230902,386,Sponsored Products,663,9,6.59,23.12
3969,20250507,238,Sponsored Display,2327,23,18.1,38.07
3970,20260102,410,Sponsored Products,5544,61,44.03,95.48
3971,20241002,587,DSP,676,11,14.76,27.79
3972,20251222,450,Sponsored Brands,5487,61,46.19,295.69
3973,20251208,506,Sponsored Products,932,17,16.17,33.57
3974,20240129,580,Sponsored Products,1704,14,23.77,140.8
3975,20260626,293,Sponsored Brands,4449,41,71.71,270.32
3976,20240707,329,DSP,1578,24,35.13,186.19
3977,20230903,403,Sponsored Brands,1565,20,33.74,170.49
3978,20230830,406,DSP,4325,82,123.34,788.41
3979,20251106,288,Sponsored Brands,1259,24,25.2,50.27
3980,20250722,229,Sponsored Display,2650,24,35.95,185.76
3981,20240612,495,Sponsored Products,1291,6,7.37,28.77
3982,20250319,546,Sponsored Display,1359,25,27.84,106.86
3983,20230616,707,Sponsored Products,929,9,11.4,39.72
3984,20250710,618,Sponsored Display,529,4,2.95,15.55
3985,20230822,31,Sponsored Brands,360,2,2.23,9.15
3986,20231125,313,Sponsored Products,537,2,1.56,4.11
3987,20240528,407,Sponsored Brands,2334,14,16.23,33.52
3988,20260212,188,Sponsored Display,1675,30,27.39,59.3
3989,20230520,648,Sponsored Products,1678,23,39.39,195.99
3990,20230829,83,Sponsored Brands,1207,6,3.99,22.08
3991,20241006,361,Sponsored Products,1614,31,51.52,126.34
3992,20250414,573,Sponsored Products,2275,34,17.6,60.73
3993,20260503,385,Sponsored Brands,514,6,8.73,49.31
3994,20230316,212,Sponsored Brands,1734,33,14.25,79.45
3995,20230623,187,DSP,345,2,2.48,13.1
3996,20230731,453,Sponsored Products,1712,19,13.58,42.39
3997,20251126,138,Sponsored Display,1244,6,7.2,13.03
3998,20230924,79,Sponsored Brands,686,11,10.12,20.43
3999,20260211,394,Sponsored Products,387,7,10.01,50.96
4000,20240914,456,Sponsored Brands,880,9,7.82,17.87
4001,20241201,765,Sponsored Products,934,11,15.4,76.9
4002,20250719,71,Sponsored Display,1921,21,17.22,39.79
4003,20231006,330,DSP,736,13,12.96,50.0
4004,20230806,316,Sponsored Products,716,3,2.82,7.79
4005,20241225,107,DSP,832,8,12.05,68.04
4006,20251227,698,Sponsored Products,1516,26,42.55,214.79
4007,20250321,325,Sponsored Products,371,1,1.51,8.38
4008,20250909,485,Sponsored Products,3162,51,91.28,570.27
4009,20260408,290,Sponsored Brands,3051,43,18.28,51.07
4010,20240516,166,Sponsored Products,1413,4,5.86,27.51
4011,20240824,761,Sponsored Brands,3863,55,29.23,93.59
4012,20260326,148,DSP,1472,8,7.0,13.19
4013,20240522,107,Sponsored Products,798,5,8.92,49.24
4014,20251206,95,Sponsored Products,2245,14,19.78,40.64
4015,20260610,84,Sponsored Brands,636,4,6.97,41.25
4016,20250828,563,DSP,1396,8,9.33,48.4
4017,20250829,351,Sponsored Brands,1361,6,7.98,24.89
4018,20241225,325,Sponsored Brands,2134,14,8.9,28.93
4019,20230904,250,Sponsored Display,583,5,3.52,7.43
4020,20240216,468,Sponsored Brands,1621,30,51.74,109.58
4021,20240422,415,Sponsored Products,1035,18,17.85,96.5
4022,20240307,384,Sponsored Products,3438,23,21.65,128.62
4023,20250705,415,Sponsored Products,730,3,4.92,8.53
4024,20260216,353,Sponsored Display,1974,35,36.71,93.12
4025,20241227,139,Sponsored Brands,2052,24,12.27,75.3
4026,20240402,373,Sponsored Display,873,4,2.39,9.88
4027,20230511,253,Sponsored Brands,1438,8,11.66,31.72
4028,20260624,619,Sponsored Brands,1497,22,31.98,127.65
4029,20250627,106,Sponsored Brands,309,4,6.47,27.36
4030,20250116,463,Sponsored Products,1122,18,11.28,68.53
4031,20231030,789,Sponsored Products,171,1,0.67,2.51
4032,20241012,639,Sponsored Products,2718,30,43.21,222.12
4033,20240629,432,Sponsored Brands,3186,49,67.7,273.34
