InventoryKey,DateKey,ProductKey,WarehouseKey,OnHandUnits,InTransitUnits,ReorderPoint,StockoutFlag
9893,20260224,506,6,0,62,36,1
9894,20240225,188,5,137,130,117,0
9895,20260614,508,6,99,119,44,0
9896,20250429,714,7,162,137,173,0
9897,20250727,227,8,178,81,84,0
9898,20240511,684,6,122,112,54,0
9899,20240914,205,4,57,92,136,0
9900,20251024,599,6,320,195,160,0
9901,20260330,539,8,107,175,44,0
9902,20240927,549,1,176,183,158,0
9903,20230209,472,5,60,211,156,0
9904,20231205,304,6,408,81,146,0
9905,20240611,534,10,298,45,32,0
9906,20250408,85,10,228,32,129,0
9907,20240821,710,1,97,14,85,0
9908,20240704,503,1,0,136,189,1
9909,20241002,490,8,110,67,171,0
9910,20230226,38,1,199,77,30,0
9911,20250906,696,8,231,67,173,0
9912,20250608,615,6,262,166,94,0
9913,20240430,529,7,318,71,141,0
9914,20230211,46,10,99,73,192,0
9915,20231121,458,6,130,219,172,0
9916,20241114,62,2,162,76,122,0
9917,20240115,640,2,111,102,181,0
9918,20231126,512,2,132,243,196,0
9919,20251023,6,4,140,17,183,0
9920,20241110,690,9,22,44,129,0
9921,20250313,501,10,157,55,126,0
9922,20240701,350,8,190,24,122,0
9923,20230820,732,8,25,67,106,0
9924,20240216,515,8,269,87,166,0
9925,20230901,697,1,145,27,51,0
9926,20240430,380,6,79,158,178,0
9927,20231111,256,6,111,20,90,0
9928,20251201,116,9,86,35,46,0
9929,20250222,724,2,189,4,103,0
9930,20250405,519,10,153,131,38,0
9931,20240329,105,8,96,25,123,0
9932,20260630,287,7,192,230,103,0
9933,20260108,659,3,160,202,91,0
9934,20251229,311,2,263,180,156,0
9935,20230410,154,4,167,14,189,0
9936,20230406,414,1,62,159,93,0
9937,20250505,479,9,39,70,148,0
9938,20231211,306,7,0,38,60,1
9939,20260315,346,7,315,199,147,0
9940,20241210,537,3,111,168,177,0
9941,20250131,583,9,71,56,154,0
9942,20230613,537,1,0,139,115,1
9943,20230120,415,3,105,178,176,0
9944,20240901,144,8,128,226,38,0
9945,20251226,795,1,144,56,187,0
9946,20231126,252,2,64,123,32,0
9947,20230813,71,9,152,244,167,0
9948,20230506,420,3,0,3,78,1
9949,20251223,578,7,139,38,31,0
9950,20240816,642,2,72,125,63,0
9951,20230116,792,2,301,33,198,0
9952,20230617,612,2,191,177,20,0
9953,20260228,539,1,126,144,141,0
9954,20230819,174,8,223,134,97,0
9955,20240309,481,9,100,45,107,0
9956,20240717,500,10,282,214,191,0
9957,20230802,689,3,231,68,81,0
9958,20240717,272,3,92,216,183,0
9959,20260603,199,3,36,182,108,0
9960,20240703,779,2,297,25,142,0
9961,20231215,186,6,227,160,112,0
9962,20240803,437,1,83,58,56,0
9963,20240829,618,4,118,81,86,0
9964,20260626,58,6,187,176,68,0
9965,20250628,337,4,160,96,59,0
9966,20240104,253,10,47,20,33,0
9967,20260622,330,5,230,240,88,0
9968,20230527,571,7,177,138,43,0
9969,20250120,718,7,164,151,135,0
9970,20250706,306,8,86,163,92,0
9971,20250731,177,9,68,171,48,0
9972,20250419,375,2,72,51,75,0
9973,20230423,585,1,241,196,48,0
9974,20250930,419,4,197,34,23,0
9975,20250708,154,6,0,182,190,1
9976,20231125,725,9,192,126,134,0
9977,20240613,781,7,221,117,180,0
9978,20250811,644,1,0,223,79,1
9979,20240830,72,10,238,126,102,0
9980,20260430,164,5,38,121,165,0
9981,20241202,342,7,171,57,119,0
9982,20240113,141,3,139,61,58,0
9983,20230609,376,4,181,60,172,0
9984,20241103,131,1,158,192,196,0
9985,20240107,525,9,0,137,61,1
9986,20260522,308,5,107,66,158,0
9987,20240320,346,7,101,161,52,0
9988,20251205,59,1,176,237,77,0
9989,20231114,39,5,115,195,143,0
9990,20240901,739,9,46,123,47,0
9991,20240909,552,10,116,55,79,0
9992,20230710,241,10,312,207,60,0
9993,20240618,226,6,67,222,198,0
9994,20230530,738,2,142,194,129,0
9995,20241103,572,1,80,124,84,0
9996,20260120,450,8,196,3,128,0
9997,20230928,398,2,98,136,76,0
9998,20231109,406,9,70,200,173,0
9999,20240703,212,10,105,13,92,0
10000,20230127,84,5,317,136,56,0
10001,20250720,488,2,8,35,153,1
10002,20260528,334,10,48,78,65,0
10003,20260504,582,6,215,180,116,0
10004,20240520,732,7,47,56,117,0
10005,20231118,584,6,147,74,193,0
10006,20260219,283,7,315,127,162,0
10007,20250306,121,2,393,72,171,0
10008,20250425,264,6,138,187,161,0
10009,20241219,80,2,145,143,163,0
10010,20231105,568,4,210,81,51,0
10011,20260206,646,4,236,192,194,0
10012,20240418,740,7,153,236,89,0
10013,20230407,181,7,194,128,108,0
10014,20260626,478,10,103,126,65,0
10015,20250816,181,5,339,248,85,0
10016,20260127,631,2,254,35,108,0
10017,20250703,654,6,244,107,25,0
10018,20250906,39,3,227,247,61,0
10019,20230622,313,9,0,88,51,1
10020,20230223,633,10,81,81,99,0
10021,20251110,466,6,92,42,38,0
10022,20230926,226,7,136,49,114,0
10023,20250723,534,7,138,1,189,0
10024,20250523,556,2,55,213,188,0
10025,20250919,359,4,409,199,108,0
10026,20241230,524,4,295,183,101,0
10027,20230325,174,9,282,102,182,0
10028,20240911,307,6,89,67,198,0
10029,20250705,691,1,129,46,149,0
10030,20241227,512,2,360,150,66,0
10031,20260123,597,1,203,212,31,0
10032,20241025,304,2,135,203,98,0
10033,20230528,493,10,272,144,60,0
10034,20230117,20,8,85,94,196,0
10035,20250630,157,8,136,14,168,0
10036,20260607,729,7,185,58,122,0
10037,20240916,212,2,253,148,35,0
10038,20250716,407,9,197,104,122,0
10039,20230430,404,1,50,128,107,0
10040,20250515,176,10,191,22,116,0
10041,20230213,511,5,0,165,150,1
10042,20231206,231,5,0,8,80,1
10043,20230923,164,7,157,43,150,0
10044,20240307,321,9,127,143,33,0
10045,20260208,20,6,132,125,38,0
10046,20230811,712,8,387,244,177,0
10047,20230729,390,9,68,178,49,0
10048,20230725,295,1,306,139,70,0
10049,20240721,323,4,320,181,115,0
10050,20260601,284,6,149,118,141,0
10051,20230405,657,7,138,11,103,0
10052,20260422,105,4,79,1,162,0
10053,20240602,4,8,373,31,20,0
10054,20260201,647,2,65,130,27,0
10055,20250222,433,9,0,6,164,1
10056,20250529,303,10,137,234,77,0
10057,20241224,299,7,157,142,32,0
10058,20231124,312,4,285,112,60,0
10059,20250309,372,8,185,220,122,0
10060,20250723,573,7,268,178,65,0
10061,20240618,198,8,0,161,140,1
10062,20241007,378,5,59,233,165,0
10063,20230214,668,7,271,142,122,0
10064,20260127,608,1,64,148,45,0
10065,20250703,401,8,275,133,92,0
10066,20240429,509,8,179,246,85,0
10067,20250806,41,1,284,206,162,0
10068,20250404,30,2,22,45,85,0
10069,20250905,751,8,114,27,198,0
10070,20250914,59,1,266,136,85,0
10071,20230827,198,1,274,51,32,0
10072,20240517,384,1,138,122,145,0
10073,20260612,195,1,128,100,167,0
10074,20231122,155,5,35,184,165,0
10075,20240310,568,6,109,102,170,0
10076,20241021,800,2,72,208,135,0
10077,20240525,506,4,254,84,186,0
10078,20230612,267,7,0,38,131,1
10079,20250324,670,4,260,174,98,0
10080,20230303,675,6,388,178,41,0
10081,20250420,754,5,193,162,173,0
10082,20260126,327,9,70,92,173,0
10083,20231014,277,2,516,8,54,0
10084,20240728,21,9,154,175,115,0
10085,20260518,615,5,100,186,51,0
10086,20250216,487,7,123,29,129,0
10087,20240917,483,1,81,9,136,0
10088,20250118,59,9,164,121,72,0
10089,20230830,33,7,121,54,188,0
10090,20250701,93,1,131,227,130,0
10091,20240727,635,7,145,38,21,0
10092,20240929,278,1,59,118,133,0
10093,20231010,612,6,238,30,163,0
10094,20260415,381,3,204,61,143,0
10095,20251001,305,10,462,207,76,0
10096,20240729,267,10,37,15,83,0
10097,20230121,530,1,91,62,74,0
10098,20240623,449,4,183,72,47,0
10099,20240921,218,10,107,71,115,0
10100,20250717,784,8,67,60,165,0
10101,20250414,242,4,297,21,177,0
10102,20240709,560,2,183,28,187,0
10103,20230107,561,4,335,192,190,0
10104,20251217,98,8,0,77,191,1
10105,20230717,607,2,336,171,38,0
10106,20240307,144,4,60,124,151,0
10107,20250327,41,5,60,193,154,0
10108,20251214,54,9,238,179,59,0
10109,20240306,53,10,118,101,67,0
10110,20260613,739,10,32,136,145,0
10111,20230504,654,1,115,86,91,0
10112,20260121,587,1,55,218,116,0
10113,20240826,329,1,78,131,77,0
10114,20260414,488,3,125,35,46,0
10115,20260402,192,9,122,24,128,0
10116,20240131,631,1,111,123,41,0
10117,20240928,239,7,0,185,80,1
10118,20230524,178,1,37,114,181,0
10119,20240803,239,2,103,101,123,0
10120,20250316,286,1,133,241,90,0
10121,20250505,780,4,215,23,177,0
10122,20260618,243,8,105,60,111,0
10123,20230216,113,3,192,65,59,0
10124,20250313,412,9,99,209,162,0
10125,20240511,317,7,124,70,24,0
10126,20230826,471,7,47,218,161,0
10127,20240117,253,7,66,184,137,0
10128,20260120,724,8,53,83,38,0
10129,20231002,556,10,287,23,135,0
10130,20251202,476,5,269,212,41,0
10131,20241205,389,2,371,224,155,0
10132,20250509,613,10,131,180,32,0
10133,20240924,165,1,37,195,137,0
10134,20240327,485,5,386,106,130,0
10135,20230604,281,3,190,184,153,0
10136,20231117,293,9,0,186,166,1
10137,20230128,244,7,107,236,105,0
10138,20260308,192,2,34,0,86,0
10139,20250924,378,6,183,7,112,0
10140,20250207,214,7,151,191,126,0
10141,20250111,123,6,285,8,40,0
10142,20240509,724,6,317,224,52,0
10143,20251205,111,7,133,166,192,0
10144,20250802,790,2,150,206,142,0
10145,20240103,63,4,138,184,72,0
10146,20250207,129,1,66,209,104,0
10147,20250207,577,9,153,46,47,0
10148,20230819,623,8,0,178,148,1
10149,20250923,279,1,181,99,41,0
10150,20250421,740,10,79,147,185,0
10151,20250523,29,5,173,176,22,0
10152,20240804,344,9,310,61,138,0
10153,20250807,13,3,51,220,38,0
10154,20250216,58,4,0,166,161,1
10155,20250319,408,4,0,119,173,1
10156,20250110,111,1,257,45,93,0
10157,20250925,591,9,153,9,172,0
10158,20230423,311,2,150,68,66,0
10159,20230608,518,10,60,13,47,0
10160,20230725,580,5,145,84,50,0
10161,20230223,376,5,96,113,126,0
10162,20241205,116,6,170,237,187,0
10163,20250121,602,6,200,95,115,0
10164,20250419,81,9,152,58,189,0
10165,20250304,366,2,316,199,52,0
10166,20250115,107,4,76,201,158,0
10167,20240715,212,6,392,15,164,0
10168,20240618,16,2,212,139,197,0
10169,20231008,456,7,169,210,105,0
10170,20230720,445,8,42,38,53,0
10171,20250718,702,8,130,174,101,0
10172,20260611,74,9,157,32,183,0
10173,20260617,394,4,172,85,80,0
10174,20250114,22,5,297,106,90,0
10175,20260118,323,2,374,211,182,0
10176,20240829,74,5,104,16,129,0
10177,20240509,238,6,264,117,183,0
10178,20230625,748,3,202,78,118,0
10179,20241001,341,3,314,229,182,0
10180,20240330,268,2,242,14,59,0
10181,20251013,293,10,21,49,89,0
10182,20260106,19,1,175,168,127,0
10183,20240824,757,10,0,174,112,1
10184,20240925,123,5,283,104,21,0
10185,20241105,273,10,253,194,101,0
10186,20241205,508,8,233,83,142,0
10187,20260411,272,3,196,86,77,0
10188,20250623,268,2,488,227,161,0
10189,20250516,128,6,65,123,93,0
10190,20260515,91,10,137,76,27,0
10191,20231110,592,6,128,228,68,0
10192,20240615,697,2,0,36,32,1
10193,20260317,90,3,75,119,137,0
10194,20231113,376,3,0,131,123,1
10195,20251128,419,6,89,75,169,0
10196,20251228,621,8,516,241,122,0
10197,20250131,654,3,144,228,93,0
10198,20240210,82,6,473,12,197,0
10199,20231101,299,6,156,113,191,0
10200,20250331,62,2,188,155,130,0
10201,20241103,150,5,142,5,28,0
10202,20260126,240,1,105,37,107,0
10203,20251021,208,2,284,32,170,0
10204,20240324,402,3,63,28,188,0
10205,20250515,57,4,62,71,30,0
10206,20231130,39,4,154,107,123,0
10207,20250204,281,7,237,8,188,0
10208,20240308,82,10,53,129,96,0
10209,20241101,518,10,147,147,143,0
10210,20250624,616,7,296,105,111,0
10211,20241202,685,3,165,173,157,0
10212,20240218,159,2,240,81,183,0
10213,20260325,735,10,83,173,163,0
10214,20230903,735,5,242,55,92,0
10215,20240517,549,6,390,239,136,0
10216,20240220,494,7,272,241,185,0
10217,20251107,292,4,202,77,187,0
10218,20230721,767,3,0,181,112,1
10219,20260206,494,1,271,213,114,0
10220,20260115,523,1,103,244,135,0
10221,20250129,159,8,42,156,165,0
10222,20250918,111,1,0,8,106,1
10223,20230413,446,3,378,77,185,0
10224,20231016,73,7,288,57,171,0
10225,20240612,216,6,322,50,119,0
10226,20241013,516,5,137,23,134,0
10227,20260402,584,5,0,145,132,1
10228,20250322,48,5,201,7,129,0
10229,20240813,614,6,308,11,62,0
10230,20260402,525,9,123,213,102,0
10231,20260130,790,5,171,155,187,0
10232,20260220,111,10,86,103,138,0
10233,20230417,441,10,298,192,160,0
10234,20250514,38,1,149,38,143,0
10235,20260520,280,10,349,176,53,0
10236,20230502,441,2,89,245,47,0
10237,20240111,385,2,0,220,25,1
10238,20240518,316,8,164,175,110,0
10239,20240913,105,2,380,15,58,0
10240,20250320,625,6,129,236,39,0
10241,20250727,624,9,97,155,90,0
10242,20240917,476,2,420,58,65,0
10243,20231016,598,6,55,196,190,0
10244,20250102,188,3,100,137,57,0
10245,20251216,328,3,190,143,133,0
10246,20240313,547,7,267,91,171,0
10247,20240806,738,4,95,136,155,0
10248,20241226,214,8,265,197,128,0
10249,20240609,98,9,149,117,82,0
10250,20230306,575,1,44,93,196,0
10251,20240219,286,3,129,138,197,0
10252,20231129,493,6,120,241,187,0
10253,20241214,98,9,72,194,161,0
10254,20231029,4,5,258,27,84,0
10255,20250612,376,7,242,165,144,0
10256,20230815,497,2,0,245,103,1
10257,20240106,42,8,284,230,199,0
10258,20250805,788,8,199,8,89,0
10259,20260608,670,1,142,110,134,0
10260,20240709,657,5,78,204,149,0
10261,20240229,158,3,91,49,84,0
10262,20240728,673,10,227,194,132,0
10263,20240419,231,8,160,133,107,0
10264,20250926,615,5,149,89,120,0
10265,20241206,491,6,116,227,84,0
10266,20230113,665,9,66,248,149,0
10267,20240222,76,3,273,12,155,0
10268,20241217,25,6,208,211,134,0
10269,20250831,774,2,135,31,179,0
10270,20260404,680,10,52,35,159,0
10271,20241003,443,9,117,144,56,0
10272,20250708,47,1,178,90,134,0
10273,20230206,633,10,206,228,172,0
10274,20231116,472,8,163,247,145,0
10275,20260312,134,2,0,82,150,1
10276,20250217,89,2,223,73,50,0
10277,20240928,594,7,203,144,61,0
10278,20250701,164,9,474,29,73,0
10279,20231216,377,6,266,231,89,0
10280,20260130,329,6,107,215,100,0
10281,20251203,31,3,54,107,51,0
10282,20240319,591,4,161,121,141,0
10283,20251223,636,1,99,117,154,0
10284,20260216,24,4,109,77,51,0
10285,20260106,4,10,127,123,131,0
10286,20251109,9,1,195,237,171,0
10287,20230311,530,7,141,163,157,0
10288,20240526,269,1,278,182,57,0
10289,20250217,271,7,50,36,156,0
10290,20250325,463,8,105,93,99,0
10291,20240404,443,8,100,42,137,0
10292,20230422,187,6,116,230,45,0
10293,20231111,12,7,187,0,100,0
10294,20230511,444,9,177,38,138,0
10295,20240727,21,1,0,154,158,1
10296,20250917,87,7,129,83,27,0
10297,20251008,297,5,125,217,88,0
10298,20250929,509,10,252,143,132,0
10299,20241018,411,5,143,229,28,0
10300,20251009,47,4,290,198,75,0
10301,20241124,470,10,20,31,114,0
10302,20250523,97,6,459,51,43,0
10303,20241109,353,1,39,12,20,0
10304,20250529,220,5,206,39,54,0
10305,20240216,548,4,157,42,62,0
10306,20250830,572,6,172,59,57,0
10307,20240804,131,4,304,5,94,0
10308,20251202,212,9,117,69,117,0
10309,20250712,265,10,66,143,56,0
10310,20230907,128,4,285,178,104,0
10311,20250517,182,7,224,185,73,0
10312,20230601,154,1,164,11,136,0
10313,20240124,101,10,75,150,63,0
10314,20260316,213,10,159,21,25,0
10315,20240918,744,10,175,154,27,0
10316,20260226,664,9,348,59,197,0
10317,20260314,733,4,118,222,134,0
10318,20241005,476,1,98,154,82,0
10319,20240106,270,10,0,62,23,1
10320,20240611,325,4,105,63,106,0
10321,20230309,522,2,0,10,45,1
10322,20250223,501,4,76,235,142,0
10323,20230304,392,7,310,91,105,0
10324,20251004,753,9,167,220,121,0
10325,20250610,230,6,0,86,25,1
10326,20241019,614,8,255,40,86,0
10327,20230625,424,10,119,230,109,0
10328,20230826,542,3,246,168,157,0
10329,20230916,618,9,0,95,28,1
10330,20260111,438,9,85,56,123,0
10331,20250217,420,6,205,233,32,0
10332,20230409,379,3,130,48,165,0
10333,20240712,276,9,0,168,194,1
10334,20230320,572,6,124,147,144,0
10335,20250204,761,4,341,238,123,0
10336,20250823,621,10,290,142,27,0
10337,20240921,421,3,63,17,77,0
10338,20230321,7,2,433,44,157,0
10339,20260501,240,9,178,152,163,0
10340,20251121,459,4,48,123,34,0
10341,20231017,299,6,238,128,168,0
10342,20251229,412,10,101,221,73,0
10343,20240412,50,10,300,140,168,0
10344,20250220,35,10,180,51,166,0
10345,20230102,303,5,290,25,33,0
10346,20230626,732,8,142,5,180,0
10347,20250915,267,5,240,67,33,0
10348,20240924,638,2,61,231,101,0
10349,20250523,421,7,140,114,142,0
10350,20240303,122,3,177,111,49,0
10351,20231020,175,10,224,197,73,0
10352,20260410,249,2,11,84,78,1
10353,20230225,584,9,161,19,26,0
10354,20260124,265,1,505,229,192,0
10355,20250507,673,3,191,169,179,0
10356,20240808,563,4,281,41,97,0
10357,20260421,486,9,357,226,73,0
10358,20240515,352,10,103,101,151,0
10359,20250106,552,10,251,35,138,0
10360,20251124,783,4,111,17,90,0
10361,20260128,789,6,0,200,187,1
10362,20241217,492,10,21,89,32,0
10363,20230105,535,5,111,112,63,0
10364,20250424,434,7,161,236,86,0
10365,20231225,140,5,0,247,82,1
10366,20251010,362,5,63,183,191,0
10367,20230930,592,5,182,39,121,0
10368,20230420,201,6,138,152,81,0
10369,20250816,759,4,168,221,113,0
10370,20230509,314,5,168,224,86,0
10371,20231127,404,10,164,235,35,0
10372,20240715,528,2,323,188,29,0
10373,20240525,448,3,92,52,131,0
10374,20260427,144,10,217,248,159,0
10375,20251022,64,2,93,83,141,0
10376,20260112,556,4,39,99,143,0
10377,20240621,768,10,176,51,114,0
10378,20240501,704,9,236,105,194,0
10379,20260213,631,4,322,69,32,0
10380,20250208,750,2,78,18,109,0
10381,20260122,20,7,120,67,165,0
10382,20260426,675,7,107,249,124,0
10383,20260519,613,3,103,3,145,0
10384,20230131,269,2,172,209,134,0
10385,20241213,543,7,234,38,132,0
10386,20231024,631,6,257,195,88,0
10387,20230823,81,1,215,58,26,0
10388,20240606,691,5,111,156,102,0
10389,20231015,727,5,108,82,106,0
10390,20230622,471,9,0,13,144,1
10391,20251106,449,6,20,55,46,0
10392,20260508,655,5,379,124,171,0
10393,20260110,656,1,246,218,159,0
10394,20251104,684,10,123,67,20,0
10395,20231107,285,2,278,220,39,0
10396,20230529,330,9,261,104,196,0
10397,20230114,408,7,426,76,134,0
10398,20250222,153,1,180,36,176,0
10399,20251006,648,2,192,69,52,0
10400,20230219,184,7,296,200,85,0
10401,20240520,481,5,508,14,31,0
10402,20250725,400,3,132,61,29,0
10403,20240414,522,10,212,68,185,0
10404,20230918,435,10,0,58,187,1
10405,20250807,45,9,497,4,85,0
10406,20251117,328,1,60,78,76,0
10407,20230115,689,8,86,3,38,0
10408,20251215,130,2,200,87,24,0
10409,20240324,38,1,27,236,96,0
10410,20240909,155,7,0,203,98,1
10411,20250524,242,6,0,207,108,1
10412,20260623,393,9,249,92,40,0
10413,20251219,429,10,251,26,133,0
10414,20240926,553,10,201,146,57,0
10415,20240126,338,6,50,14,150,0
10416,20240125,129,6,221,179,180,0
10417,20250509,695,5,363,149,188,0
10418,20231124,579,10,108,185,124,0
10419,20251210,27,3,106,166,75,0
10420,20231002,487,5,30,213,77,0
10421,20240212,239,9,128,45,59,0
10422,20241005,13,5,107,37,139,0
10423,20240911,433,10,111,17,42,0
10424,20260608,412,2,258,42,117,0
10425,20240201,350,9,242,249,129,0
10426,20240124,147,8,446,97,60,0
10427,20250105,62,7,243,116,154,0
10428,20240514,302,10,46,218,134,0
10429,20230918,263,1,192,145,42,0
10430,20230711,552,3,100,12,147,0
10431,20230607,336,5,112,98,38,0
10432,20230902,528,2,58,111,104,0
10433,20240813,240,1,141,48,105,0
10434,20260328,743,10,103,81,55,0
10435,20251126,590,8,195,45,80,0
10436,20241124,393,10,66,91,188,0
10437,20231102,356,5,158,83,43,0
10438,20240913,714,1,194,157,69,0
10439,20250226,343,4,198,239,44,0
10440,20231210,343,6,676,140,95,0
10441,20230205,382,1,152,190,101,0
10442,20251213,162,6,0,111,101,1
10443,20241205,92,8,190,236,66,0
10444,20231112,265,5,128,49,42,0
10445,20250905,615,3,165,91,145,0
10446,20260329,720,7,112,47,128,0
10447,20260525,355,6,5,142,87,1
10448,20241219,343,1,156,56,87,0
10449,20260311,453,1,62,129,57,0
10450,20250820,238,9,305,5,100,0
10451,20250919,389,9,251,201,167,0
10452,20260410,370,8,71,104,186,0
10453,20250605,602,6,58,68,103,0
10454,20241122,150,2,177,106,153,0
10455,20241222,550,7,164,113,129,0
10456,20230319,552,1,187,49,43,0
10457,20241006,778,1,178,112,90,0
10458,20250531,658,10,250,235,40,0
10459,20241027,438,6,112,67,103,0
10460,20240302,697,5,213,77,118,0
10461,20260418,766,10,6,37,158,1
10462,20260312,47,8,138,131,60,0
10463,20250911,668,5,503,176,23,0
10464,20260611,637,9,288,93,40,0
10465,20260505,164,6,194,29,25,0
10466,20260405,484,3,185,16,148,0
10467,20230216,340,4,246,101,155,0
10468,20251006,353,8,179,216,76,0
10469,20240427,97,8,146,235,67,0
10470,20241217,336,4,287,98,78,0
10471,20250627,439,6,204,17,177,0
10472,20240102,50,1,159,92,31,0
10473,20251011,137,10,150,172,172,0
10474,20251215,20,9,328,224,59,0
10475,20230422,652,6,54,196,48,0
10476,20260323,498,9,166,203,160,0
10477,20240617,143,5,123,57,49,0
10478,20230422,521,9,320,234,114,0
10479,20240421,396,8,161,69,57,0
10480,20230315,632,10,235,181,24,0
10481,20241023,341,10,148,96,78,0
10482,20250418,140,9,355,16,137,0
10483,20251126,201,5,233,74,58,0
10484,20250122,628,6,115,9,123,0
10485,20240403,133,8,64,237,92,0
10486,20230206,228,4,268,129,49,0
10487,20250418,503,2,187,90,197,0
10488,20250328,117,5,119,23,141,0
10489,20231010,387,5,66,117,66,0
10490,20260119,780,2,223,141,182,0
10491,20250323,363,6,75,186,176,0
10492,20260226,181,6,118,62,124,0
10493,20240930,182,3,137,117,151,0
10494,20230812,611,9,80,237,77,0
10495,20260104,170,2,347,27,176,0
10496,20240304,430,2,471,62,148,0
10497,20230316,143,6,384,227,156,0
10498,20260522,499,9,107,30,145,0
10499,20240614,701,4,125,116,132,0
10500,20251017,567,1,106,230,32,0
10501,20230118,472,9,101,197,111,0
10502,20240425,337,1,220,74,166,0
10503,20240614,578,5,100,235,167,0
10504,20250213,476,7,33,159,26,0
10505,20250510,353,6,191,55,164,0
10506,20260416,678,2,140,198,172,0
10507,20241218,476,9,50,132,156,0
10508,20250102,155,5,71,80,95,0
10509,20231003,578,3,0,43,116,1
10510,20260531,604,2,0,191,150,1
10511,20230106,305,2,122,104,116,0
10512,20240224,416,4,79,136,196,0
10513,20250517,321,9,385,119,183,0
10514,20241012,619,4,0,13,174,1
10515,20250325,458,2,341,85,175,0
10516,20260409,288,8,108,190,172,0
10517,20250130,754,5,376,104,64,0
10518,20230430,357,4,179,237,80,0
10519,20241109,286,5,228,77,48,0
