AvailabilityKey,DateKey,ProductKey,WarehouseKey,AvailabilityPct,InStockFlag
3984,20250828,377,1,84.4,1
3985,20250619,784,5,76.2,1
3986,20240627,746,5,97.0,1
3987,20240714,662,1,87.1,1
3988,20260426,83,6,97.3,1
3989,20240428,772,1,75.9,1
3990,20230602,630,5,89.5,1
3991,20250623,629,3,98.9,1
3992,20250424,523,7,86.2,1
3993,20230307,606,6,95.4,1
3994,20250529,254,4,92.9,1
3995,20240106,354,7,92.0,1
3996,20260107,385,1,90.1,1
3997,20240608,780,9,93.4,1
3998,20230515,668,10,98.5,1
3999,20260426,381,9,99.3,1
4000,20250514,509,8,99.9,1
4001,20250125,424,7,95.2,1
4002,20250924,629,3,79.8,1
4003,20251018,228,5,85.4,1
4004,20240625,413,3,73.1,1
4005,20260315,792,2,92.2,1
4006,20241030,386,8,94.8,1
4007,20240305,729,1,91.8,1
4008,20241126,231,8,76.2,1
4009,20231126,396,8,98.2,1
4010,20250606,102,5,90.4,1
4011,20250713,460,3,92.1,1
4012,20231216,168,3,94.6,1
4013,20250131,708,5,44.5,1
4014,20241214,327,4,89.5,1
4015,20231212,581,8,92.5,1
4016,20251024,219,7,82.8,1
4017,20231018,350,4,98.4,1
4018,20240413,573,8,91.4,1
4019,20230912,407,7,88.5,1
4020,20250307,666,5,89.0,1
4021,20260510,619,1,66.4,1
4022,20250725,625,6,92.4,1
4023,20250828,385,8,88.0,1
4024,20231021,173,5,97.6,1
4025,20250424,232,7,89.8,1
4026,20260507,393,3,69.8,1
4027,20250414,773,5,89.9,1
4028,20231209,471,10,98.5,1
4029,20241216,312,3,99.4,1
4030,20240217,490,1,99.7,1
4031,20260124,746,1,95.5,1
4032,20240605,317,7,99.0,1
4033,20250114,697,1,49.9,1
4034,20240914,112,5,91.8,1
4035,20251216,173,1,97.3,1
4036,20241216,339,8,89.6,1
4037,20250712,431,4,93.7,1
4038,20250404,680,1,70.6,1
4039,20251008,697,3,96.1,1
4040,20240528,563,5,99.3,1
4041,20260623,571,10,91.1,1
4042,20250512,319,7,96.8,1
4043,20230121,311,2,99.6,1
4044,20260622,495,1,96.3,1
4045,20230907,178,7,89.9,1
4046,20231003,4,10,93.5,1
4047,20250109,444,9,85.3,1
4048,20230207,788,5,71.0,1
4049,20230416,450,1,70.5,1
4050,20240310,30,4,95.2,1
4051,20230730,285,8,61.8,1
4052,20240419,64,1,94.8,1
4053,20240630,721,8,93.3,1
4054,20240422,765,1,98.3,1
4055,20260302,179,7,86.2,1
4056,20250202,92,8,82.2,1
4057,20260130,710,2,85.9,1
4058,20230115,744,2,93.9,1
4059,20250920,264,3,76.2,1
4060,20251021,650,5,91.1,1
4061,20250724,355,8,96.3,1
4062,20260102,428,10,67.6,1
4063,20250808,132,10,92.0,1
4064,20260113,565,3,87.2,1
4065,20230702,38,2,92.3,1
4066,20230707,389,6,96.3,1
4067,20230924,173,4,90.4,1
4068,20231102,444,5,88.9,1
4069,20251002,67,6,96.9,1
4070,20240623,120,1,67.0,1
4071,20240609,194,8,85.1,1
4072,20230217,582,7,92.4,1
4073,20240428,694,2,97.0,1
4074,20230521,610,8,98.7,1
4075,20250513,246,10,78.5,1
4076,20250803,168,4,95.9,1
4077,20260208,751,4,96.2,1
4078,20231017,400,5,89.3,1
4079,20250131,121,6,78.6,1
4080,20250830,479,1,91.8,1
4081,20230702,320,3,70.8,1
4082,20250903,203,6,83.9,1
4083,20260116,198,9,97.1,1
4084,20250301,304,5,92.7,1
4085,20230804,504,1,85.5,1
4086,20231010,481,10,92.8,1
4087,20231110,526,10,98.2,1
4088,20240722,590,4,84.8,1
4089,20240131,441,10,89.9,1
4090,20240625,420,8,86.4,1
4091,20260321,680,9,96.8,1
4092,20230723,176,10,96.2,1
4093,20240527,51,8,90.8,1
4094,20250614,296,3,94.7,1
4095,20250616,242,3,79.2,1
4096,20230207,454,5,98.6,1
4097,20250528,85,6,90.9,1
4098,20250314,430,6,94.0,1
4099,20231201,381,1,92.1,1
4100,20240308,426,9,88.6,1
4101,20250405,551,4,89.5,1
4102,20240205,546,8,86.7,1
4103,20251003,218,7,99.2,1
4104,20230703,701,10,84.2,1
4105,20260501,387,7,68.7,1
4106,20240731,518,7,97.3,1
4107,20260501,81,1,79.9,1
4108,20231212,740,5,99.2,1
4109,20231012,486,8,91.3,1
4110,20260311,79,9,98.9,1
4111,20240516,41,9,98.7,1
4112,20250728,15,10,96.4,1
4113,20260319,582,10,60.7,1
4114,20260411,553,10,91.4,1
4115,20241109,750,8,77.4,1
4116,20240328,724,2,95.2,1
4117,20240131,341,9,74.0,1
4118,20251102,416,6,95.5,1
4119,20260228,352,9,97.1,1
4120,20260119,603,6,79.5,1
4121,20260303,655,4,82.0,1
4122,20240330,675,5,94.2,1
4123,20250626,746,2,97.0,1
4124,20251209,207,8,92.7,1
4125,20260612,470,3,76.0,1
4126,20231002,110,1,94.3,1
4127,20241117,113,5,87.7,1
4128,20241031,561,2,90.4,1
4129,20230630,388,7,64.8,1
4130,20240602,324,10,85.7,1
4131,20230606,194,6,95.9,1
4132,20250326,774,10,97.6,1
4133,20260525,717,3,98.0,1
4134,20250115,288,2,77.9,1
4135,20230507,305,8,97.5,1
4136,20230124,231,2,99.1,1
4137,20250810,711,6,87.5,1
4138,20260208,525,9,86.6,1
4139,20250822,255,9,97.1,1
4140,20230921,409,3,84.9,1
4141,20230205,150,10,95.7,1
4142,20250603,561,10,87.2,1
4143,20230512,592,4,97.0,1
4144,20230517,609,9,98.0,1
4145,20231212,436,8,92.7,1
4146,20240423,725,6,68.0,1
4147,20230315,552,8,97.6,1
4148,20230821,139,10,100.0,1
4149,20250704,304,6,84.1,1
4150,20260416,582,3,88.8,1
4151,20230424,242,2,92.8,1
4152,20240606,381,9,84.8,1
4153,20260326,695,1,87.2,1
4154,20240706,742,5,95.8,1
4155,20251010,341,9,96.1,1
4156,20240413,241,7,89.1,1
4157,20241114,542,5,94.5,1
4158,20230403,471,4,92.4,1
4159,20240101,763,10,92.2,1
4160,20230519,777,4,99.8,1
4161,20240214,580,3,99.6,1
4162,20250701,501,10,82.2,1
4163,20230722,730,10,99.1,1
4164,20251103,490,6,59.1,1
4165,20250607,759,3,76.4,1
4166,20251014,610,5,77.3,1
4167,20250102,477,3,88.1,1
4168,20231124,477,2,98.5,1
4169,20230406,493,6,87.1,1
4170,20241211,8,10,92.5,1
4171,20260119,238,6,99.2,1
4172,20240703,725,4,77.9,1
4173,20250301,128,1,86.6,1
4174,20250718,445,8,93.8,1
4175,20250516,422,8,86.7,1
4176,20230716,170,2,94.7,1
4177,20260517,434,2,97.0,1
4178,20260216,714,2,72.9,1
4179,20241106,505,10,89.9,1
4180,20240107,359,6,78.5,1
4181,20250617,459,3,96.6,1
4182,20250527,536,3,82.7,1
4183,20240828,744,6,99.8,1
4184,20240508,507,2,95.8,1
4185,20250714,553,7,89.5,1
4186,20250310,658,7,88.4,1
4187,20231018,7,8,92.5,1
4188,20230516,448,3,87.8,1
4189,20231028,257,9,93.8,1
4190,20260614,23,3,96.5,1
4191,20251110,57,10,98.5,1
4192,20240415,372,2,85.0,1
4193,20250829,516,10,95.8,1
4194,20230731,333,3,91.4,1
4195,20231114,457,5,93.4,1
4196,20241123,616,8,93.0,1
4197,20251029,183,4,90.6,1
4198,20260329,716,7,88.7,1
4199,20260517,602,3,86.3,1
4200,20250310,60,2,85.8,1
4201,20250212,732,4,97.1,1
4202,20250321,565,2,96.5,1
4203,20230612,562,7,97.7,1
4204,20250926,71,8,99.4,1
4205,20240327,304,7,97.7,1
4206,20250701,321,8,65.9,1
4207,20230124,592,5,81.0,1
4208,20240531,463,10,81.0,1
4209,20260423,408,4,95.6,1
4210,20260324,289,6,99.6,1
4211,20250523,207,5,66.3,1
4212,20231227,691,10,97.0,1
4213,20250423,21,6,93.4,1
4214,20230818,129,5,89.8,1
4215,20240922,346,1,71.6,1
4216,20250107,277,5,67.1,1
4217,20250618,91,3,87.2,1
4218,20240105,253,9,52.7,1
4219,20230715,82,9,90.3,1
4220,20240502,257,10,85.0,1
4221,20240131,305,8,68.5,1
4222,20240523,174,7,89.6,1
4223,20230816,222,6,85.3,1
4224,20231226,781,4,98.4,1
4225,20231224,76,8,31.7,1
4226,20240607,279,3,93.8,1
4227,20260609,42,9,96.2,1
4228,20250924,9,10,93.5,1
4229,20250110,746,10,79.3,1
4230,20230430,102,2,93.3,1
4231,20231006,593,2,84.9,1
4232,20230119,326,1,93.9,1
4233,20241125,450,9,91.0,1
4234,20260321,548,5,89.4,1
4235,20250303,280,8,91.7,1
4236,20250810,631,9,79.6,1
4237,20250828,176,9,95.9,1
4238,20241229,800,1,97.7,1
4239,20260613,142,7,99.0,1
4240,20260614,416,2,82.8,1
4241,20260409,677,2,88.2,1
4242,20250129,416,9,98.3,1
4243,20250503,731,4,84.8,1
4244,20240228,644,2,98.6,1
4245,20250703,48,10,72.4,1
4246,20260115,482,8,93.8,1
4247,20230713,394,1,99.1,1
4248,20260426,369,7,95.4,1
4249,20250418,652,9,87.0,1
4250,20231016,108,4,77.6,1
4251,20240622,4,3,99.5,1
4252,20240815,269,6,77.0,1
4253,20240424,463,3,94.8,1
4254,20230419,444,6,83.3,1
4255,20250604,502,10,89.8,1
4256,20250818,343,9,71.9,1
4257,20240530,776,1,92.8,1
4258,20250513,84,1,92.8,1
4259,20230710,170,1,93.4,1
4260,20230303,548,6,63.8,1
4261,20240602,573,2,99.5,1
4262,20240104,207,6,94.0,1
4263,20240426,16,2,96.4,1
4264,20230713,737,5,97.9,1
4265,20230918,213,6,86.8,1
4266,20251128,40,3,92.7,1
4267,20250417,495,7,91.4,1
4268,20240119,421,6,96.8,1
4269,20230206,656,4,92.1,1
4270,20231215,551,5,92.0,1
4271,20241012,235,7,91.6,1
4272,20240927,739,4,95.5,1
4273,20230716,420,4,87.3,1
4274,20260111,538,1,70.4,1
4275,20260503,516,3,98.1,1
4276,20230212,276,2,86.4,1
4277,20260531,341,6,94.3,1
4278,20240208,678,8,82.5,1
4279,20240808,569,7,91.8,1
4280,20260419,748,8,97.0,1
4281,20240908,305,1,89.1,1
4282,20230718,372,1,91.3,1
4283,20240327,168,2,68.9,1
4284,20240730,90,10,98.3,1
4285,20230803,709,9,97.5,1
4286,20240801,486,9,85.5,1
4287,20230718,37,6,96.8,1
4288,20250718,223,3,87.4,1
4289,20230415,558,2,83.8,1
4290,20240425,486,6,96.3,1
4291,20240619,800,4,92.5,1
4292,20250831,481,8,91.9,1
4293,20230914,283,1,95.5,1
4294,20231107,709,4,92.7,1
4295,20240906,158,2,98.1,1
4296,20230929,138,5,96.7,1
4297,20250804,795,4,87.4,1
4298,20240205,68,1,96.7,1
4299,20251220,457,5,99.2,1
4300,20250520,268,5,88.3,1
4301,20260205,410,6,52.7,1
4302,20231103,731,1,96.4,1
4303,20240204,436,9,100.0,1
4304,20230115,321,9,99.9,1
4305,20260611,505,10,76.2,1
4306,20250831,471,7,96.8,1
4307,20230405,312,2,76.6,1
4308,20251122,255,2,84.1,1
4309,20250805,540,1,91.0,1
4310,20251015,52,3,95.2,1
4311,20230719,646,4,96.9,1
4312,20230802,247,8,73.8,1
4313,20250210,694,3,85.6,1
4314,20240408,438,4,93.5,1
4315,20250422,302,4,97.4,1
4316,20230609,412,1,99.6,1
4317,20250408,380,9,92.8,1
4318,20251015,396,7,90.5,1
4319,20230206,725,6,97.4,1
4320,20260630,683,1,86.1,1
4321,20240125,194,5,97.7,1
4322,20251030,253,7,88.2,1
4323,20260529,785,4,78.3,1
4324,20230211,187,5,86.6,1
4325,20260517,612,6,89.8,1
4326,20240603,61,8,77.1,1
4327,20230324,424,10,93.1,1
4328,20240922,135,7,95.4,1
4329,20251201,482,9,97.3,1
4330,20240608,615,4,94.1,1
4331,20260430,207,8,97.5,1
4332,20251113,764,10,92.3,1
4333,20230326,189,9,93.8,1
4334,20240112,498,1,90.0,1
4335,20231208,319,2,77.6,1
4336,20240508,237,4,99.2,1
4337,20260117,165,9,97.6,1
4338,20230912,99,6,99.4,1
4339,20231015,27,2,98.4,1
4340,20240809,204,7,83.1,1
4341,20240119,135,3,67.4,1
4342,20260227,20,10,95.0,1
4343,20230413,101,4,85.9,1
4344,20230908,726,8,99.5,1
4345,20230912,242,6,91.2,1
4346,20250714,636,4,71.0,1
4347,20250831,347,3,86.2,1
4348,20250916,29,8,76.4,1
4349,20260203,612,2,83.6,1
4350,20250903,484,9,95.3,1
4351,20260514,75,9,82.8,1
4352,20230525,43,9,97.3,1
4353,20231019,274,3,93.3,1
4354,20240415,12,2,91.3,1
4355,20230227,242,8,67.9,1
4356,20230725,649,1,89.9,1
4357,20241108,677,1,91.2,1
4358,20230401,330,3,93.4,1
4359,20251014,784,4,99.6,1
4360,20260509,218,4,90.6,1
4361,20240521,457,9,93.5,1
4362,20240409,260,6,64.1,1
4363,20230728,178,8,68.6,1
4364,20260627,517,6,96.7,1
4365,20230217,20,8,91.1,1
4366,20240618,774,7,89.1,1
4367,20250321,296,7,99.7,1
4368,20230308,701,4,90.8,1
4369,20240520,236,6,94.3,1
4370,20231022,57,1,91.3,1
4371,20260321,484,6,95.3,1
4372,20250908,575,1,82.5,1
4373,20250529,196,3,88.3,1
4374,20230310,39,9,94.5,1
4375,20260626,546,4,97.8,1
4376,20241015,16,2,84.0,1
4377,20241018,24,4,83.1,1
4378,20240709,338,7,88.5,1
4379,20240314,617,6,86.6,1
4380,20230509,650,6,74.5,1
4381,20241101,374,7,98.2,1
4382,20260409,704,9,92.4,1
4383,20240107,490,4,87.0,1
4384,20250323,193,10,88.7,1
4385,20250803,319,1,97.0,1
4386,20240810,770,7,88.2,1
4387,20240723,15,8,73.5,1
4388,20260224,293,5,89.2,1
4389,20260312,192,1,93.5,1
4390,20240514,572,1,98.6,1
4391,20240523,497,2,96.1,1
4392,20230904,378,6,87.5,1
4393,20231031,439,3,96.6,1
4394,20250518,120,8,94.2,1
4395,20240831,649,7,83.6,1
4396,20250112,257,6,92.0,1
4397,20250424,398,9,98.5,1
4398,20250513,203,10,94.6,1
4399,20230226,402,7,83.3,1
4400,20251103,450,10,97.4,1
4401,20250925,121,2,59.1,1
4402,20250412,526,7,88.7,1
4403,20230516,158,1,95.6,1
4404,20231225,727,5,98.4,1
4405,20250505,56,7,62.2,1
4406,20260508,275,5,98.5,1
4407,20241204,232,1,83.1,1
4408,20230608,776,3,86.0,1
4409,20230118,43,1,90.8,1
4410,20230308,6,4,88.0,1
4411,20241211,537,9,94.6,1
4412,20230615,533,7,97.9,1
4413,20260227,454,7,85.1,1
4414,20240610,419,8,86.0,1
4415,20251114,242,4,94.4,1
4416,20260323,787,2,86.4,1
4417,20250101,247,6,96.2,1
4418,20260629,85,8,90.1,1
4419,20250808,312,1,84.6,1
4420,20250527,215,5,92.5,1
4421,20241124,338,5,98.1,1
4422,20241116,583,1,92.9,1
4423,20230327,166,10,94.5,1
4424,20241215,695,6,79.4,1
4425,20240604,631,4,98.0,1
4426,20240716,429,10,91.8,1
4427,20240823,201,8,97.5,1
4428,20250903,115,4,85.7,1
4429,20241210,94,10,85.2,1
4430,20250602,620,6,93.3,1
4431,20240522,169,5,99.3,1
4432,20230728,719,4,84.2,1
4433,20230715,574,8,78.4,1
4434,20231102,202,5,99.4,1
4435,20240202,230,8,94.5,1
4436,20241128,265,3,96.7,1
4437,20250524,346,5,93.2,1
4438,20260415,265,10,86.7,1
4439,20231014,561,5,86.9,1
4440,20241001,505,7,92.3,1
4441,20240309,542,4,90.7,1
4442,20230103,213,4,94.3,1
4443,20250102,168,5,83.3,1
4444,20230113,420,10,84.4,1
4445,20230430,64,2,74.2,1
4446,20241213,412,3,94.2,1
4447,20240930,189,5,83.7,1
4448,20230113,438,4,97.0,1
4449,20230405,172,9,82.7,1
4450,20260326,286,9,75.9,1
4451,20240723,514,10,78.8,1
4452,20250627,608,5,99.7,1
4453,20230827,666,1,91.8,1
4454,20230424,483,1,96.4,1
4455,20240101,43,1,74.8,1
4456,20230916,179,2,89.3,1
4457,20231010,691,6,80.1,1
4458,20230907,490,3,74.9,1
4459,20240924,94,9,87.5,1
4460,20260115,476,8,88.3,1
4461,20230510,323,6,77.3,1
4462,20250613,223,3,98.8,1
4463,20250222,321,3,87.5,1
4464,20250330,151,3,96.7,1
4465,20260210,767,10,96.5,1
4466,20260525,334,2,94.9,1
4467,20250609,122,8,85.3,1
4468,20250614,2,2,80.5,1
4469,20230427,446,10,75.9,1
4470,20260529,159,6,90.9,1
4471,20250526,9,5,96.4,1
4472,20240917,732,3,88.1,1
4473,20241018,246,7,90.5,1
4474,20240311,191,1,97.0,1
4475,20250720,188,8,98.6,1
4476,20230822,67,9,87.9,1
4477,20250213,549,7,94.5,1
4478,20250818,104,2,82.3,1
4479,20240410,291,6,86.6,1
4480,20250322,56,5,88.8,1
4481,20231029,344,8,80.9,1
4482,20250823,556,8,84.9,1
4483,20240414,181,7,87.7,1
4484,20231227,363,1,79.0,1
4485,20231023,118,5,93.4,1
4486,20241012,756,6,85.8,1
4487,20231130,100,7,95.3,1
4488,20240323,272,8,97.5,1
4489,20231212,508,6,96.0,1
4490,20241110,505,9,81.6,1
4491,20231021,387,6,96.9,1
4492,20250301,518,6,94.6,1
4493,20250208,533,8,97.2,1
4494,20240206,437,2,82.1,1
4495,20250510,781,5,93.2,1
4496,20240903,169,9,89.3,1
4497,20230227,517,9,88.4,1
4498,20231215,180,9,97.5,1
4499,20240814,263,7,93.6,1
4500,20250507,702,5,98.1,1
4501,20250803,349,3,98.3,1
4502,20250530,748,1,83.9,1
4503,20231014,364,1,86.5,1
4504,20230907,100,3,98.1,1
4505,20250224,515,9,90.5,1
4506,20230509,711,7,83.1,1
4507,20240210,723,1,87.0,1
4508,20240312,390,9,64.6,1
4509,20240606,236,10,71.3,1
4510,20250214,559,10,83.3,1
4511,20250116,798,9,94.4,1
4512,20260528,164,8,91.1,1
4513,20251128,190,4,97.7,1
4514,20230921,272,3,99.8,1
4515,20250429,482,4,95.7,1
4516,20250804,343,4,84.8,1
4517,20250625,10,10,91.5,1
4518,20231130,54,5,81.9,1
4519,20230606,269,2,94.8,1
4520,20240306,619,9,85.2,1
4521,20240128,320,5,99.9,1
4522,20260106,480,3,94.6,1
4523,20260519,85,3,86.1,1
4524,20231105,19,9,62.2,1
4525,20240523,386,7,88.8,1
4526,20241022,369,7,95.9,1
4527,20231113,69,1,92.5,1
4528,20240207,224,2,82.5,1
4529,20260611,440,10,73.6,1
4530,20230323,594,9,97.2,1
4531,20231222,163,2,87.0,1
4532,20231115,579,6,91.5,1
4533,20241104,115,5,91.4,1
4534,20240206,48,10,98.1,1
4535,20230719,523,1,91.0,1
4536,20241010,448,2,83.1,1
4537,20250427,216,6,88.1,1
4538,20240828,5,6,88.1,1
4539,20251125,471,9,96.0,1
4540,20231027,694,5,58.9,1
4541,20230128,621,5,75.4,1
4542,20240309,640,6,98.4,1
4543,20250622,261,6,92.5,1
4544,20240726,393,1,72.2,1
4545,20250918,369,3,92.6,1
4546,20230322,701,3,99.9,1
4547,20241020,551,6,95.4,1
4548,20231212,359,8,95.8,1
4549,20251219,104,3,94.8,1
4550,20231004,379,6,97.2,1
4551,20240825,305,6,97.5,1
4552,20260612,529,5,79.9,1
4553,20251019,186,7,74.3,1
4554,20230623,266,9,59.8,1
4555,20251109,463,10,89.4,1
4556,20240430,167,9,99.7,1
4557,20240621,39,7,86.4,1
4558,20260116,387,7,96.3,1
4559,20250926,492,9,97.7,1
4560,20251022,792,3,94.5,1
4561,20240331,426,9,99.1,1
4562,20230920,289,10,78.5,1
4563,20231126,549,5,89.5,1
4564,20240303,255,8,89.9,1
4565,20241115,378,2,81.7,1
4566,20250617,546,3,99.9,1
4567,20230217,675,3,84.6,1
4568,20240325,390,10,78.6,1
4569,20250628,273,10,96.1,1
4570,20260408,522,7,98.0,1
4571,20240817,748,8,88.5,1
4572,20241002,624,1,98.7,1
4573,20260106,396,5,87.5,1
4574,20240504,613,7,77.5,1
4575,20241210,716,6,96.1,1
4576,20231202,61,7,92.9,1
4577,20250218,533,2,87.8,1
4578,20230803,350,6,88.2,1
4579,20230203,285,8,94.7,1
4580,20231221,790,3,92.1,1
4581,20230719,84,4,97.4,1
4582,20240819,104,7,91.7,1
4583,20260221,184,4,84.9,1
4584,20250301,531,8,90.6,1
4585,20230114,190,7,79.7,1
4586,20230505,342,8,96.0,1
4587,20250612,585,10,88.3,1
4588,20240616,123,7,91.7,1
4589,20240117,735,4,85.2,1
4590,20230810,355,10,89.0,1
4591,20260128,478,7,80.9,1
4592,20250129,92,1,88.1,1
4593,20230313,123,8,93.4,1
4594,20231003,278,2,99.7,1
4595,20260529,6,6,95.3,1
4596,20250226,324,3,97.2,1
4597,20231113,232,2,89.3,1
4598,20231029,547,1,67.9,1
4599,20250106,107,3,89.8,1
4600,20231125,437,9,56.4,1
4601,20260112,275,4,99.2,1
4602,20250507,527,4,99.7,1
4603,20240304,195,6,89.9,1
4604,20230806,234,8,96.4,1
4605,20230726,713,7,93.2,1
4606,20231212,23,9,84.6,1
4607,20240217,450,6,73.3,1
4608,20230324,333,9,99.8,1
4609,20241221,301,1,82.3,1
4610,20231201,71,6,94.2,1
4611,20231223,361,1,96.8,1
4612,20250222,372,3,85.9,1
4613,20250917,107,1,94.6,1
4614,20250704,631,7,94.0,1
4615,20230612,311,9,87.7,1
4616,20240922,406,10,88.9,1
4617,20231225,295,7,73.6,1
4618,20230126,214,3,87.6,1
4619,20250509,638,6,97.6,1
4620,20250920,434,8,79.3,1
4621,20260414,535,3,82.2,1
4622,20231011,199,10,94.0,1
4623,20260329,670,1,86.5,1
4624,20240428,760,4,90.8,1
4625,20260315,701,6,85.3,1
4626,20241113,231,8,92.4,1
4627,20250322,678,7,85.2,1
4628,20250715,423,9,94.8,1
4629,20251114,376,5,84.5,1
4630,20260222,686,3,96.0,1
4631,20240323,234,1,96.2,1
4632,20231112,499,9,91.3,1
4633,20251008,523,8,71.7,1
4634,20240301,664,9,96.3,1
4635,20240415,426,7,85.2,1
4636,20231113,317,4,99.9,1
4637,20250601,199,8,74.4,1
4638,20240211,404,9,89.0,1
4639,20240828,193,1,94.8,1
4640,20260318,249,5,81.3,1
4641,20250806,616,5,99.0,1
4642,20260506,328,8,98.4,1
4643,20230725,383,6,83.0,1
4644,20241223,702,7,96.2,1
4645,20240527,464,5,76.4,1
4646,20250127,680,9,92.4,1
4647,20260621,437,9,94.7,1
4648,20231206,683,7,76.1,1
4649,20250110,26,3,87.7,1
4650,20260308,68,4,90.4,1
4651,20251202,219,9,77.1,1
4652,20240601,140,10,75.2,1
4653,20251007,122,6,82.6,1
4654,20260603,204,1,93.2,1
4655,20240714,771,8,81.9,1
4656,20250711,587,8,80.0,1
4657,20250515,75,2,86.5,1
4658,20240926,403,8,95.7,1
4659,20260423,229,4,89.4,1
4660,20260608,788,1,89.4,1
4661,20251218,602,8,95.8,1
4662,20260506,121,7,85.0,1
4663,20241020,432,4,75.5,1
4664,20240101,629,5,84.5,1
4665,20240420,551,3,95.4,1
4666,20230331,328,2,85.2,1
4667,20230417,459,1,90.9,1
4668,20250804,509,10,98.6,1
4669,20251109,636,1,91.3,1
4670,20240219,258,2,91.4,1
4671,20230318,667,8,66.0,1
4672,20250402,731,4,86.8,1
4673,20250413,787,3,81.4,1
4674,20240616,390,4,51.8,1
4675,20230506,51,2,97.9,1
4676,20250428,691,3,71.9,1
4677,20230126,99,8,90.1,1
4678,20230414,68,7,89.7,1
4679,20250720,261,1,92.8,1
4680,20251011,280,6,66.9,1
4681,20260422,543,6,65.0,1
4682,20250205,80,2,88.9,1
4683,20251211,110,10,94.8,1
4684,20260403,252,8,85.3,1
4685,20250310,587,10,89.2,1
4686,20250804,354,6,94.0,1
4687,20250501,119,2,78.0,1
4688,20250531,380,1,98.0,1
4689,20260102,357,8,81.3,1
4690,20250521,509,7,92.6,1
4691,20230314,431,6,97.6,1
4692,20240726,495,3,91.6,1
4693,20250215,381,2,88.1,1
4694,20240827,559,6,66.3,1
4695,20231108,780,6,81.2,1
4696,20260310,120,6,97.4,1
4697,20260227,252,7,84.0,1
4698,20260210,686,4,86.2,1
4699,20240112,748,9,73.6,1
4700,20230709,185,5,88.6,1
4701,20250624,502,4,95.3,1
4702,20250420,512,10,91.9,1
4703,20230402,37,2,90.8,1
4704,20260120,517,7,96.0,1
4705,20240410,417,3,69.1,1
4706,20240412,255,10,86.7,1
4707,20260429,218,9,90.0,1
4708,20251212,631,3,83.8,1
4709,20230416,786,3,97.6,1
4710,20260322,166,2,94.7,1
4711,20231206,204,9,95.4,1
4712,20240417,73,3,84.2,1
4713,20230512,80,6,85.8,1
4714,20230325,431,7,78.0,1
4715,20231103,474,1,81.9,1
4716,20240127,785,1,81.5,1
4717,20240820,265,6,74.0,1
4718,20231110,309,2,83.8,1
4719,20240330,580,7,91.1,1
4720,20250501,709,8,43.5,1
4721,20230724,100,2,85.9,1
4722,20230203,562,10,93.6,1
4723,20240309,343,2,95.0,1
4724,20241125,343,9,84.3,1
4725,20250917,629,7,81.8,1
4726,20240210,746,10,87.9,1
4727,20240331,355,4,90.5,1
4728,20240105,610,9,80.4,1
4729,20241217,771,8,79.4,1
4730,20230411,502,4,55.7,1
4731,20230817,413,3,84.1,1
4732,20230309,581,1,96.5,1
4733,20231126,640,3,98.0,1
4734,20230217,388,1,96.8,1
4735,20240207,658,4,94.1,1
4736,20240316,654,5,88.4,1
4737,20230114,143,3,98.4,1
4738,20260206,264,10,90.7,1
4739,20230309,533,4,46.1,1
4740,20231126,380,1,84.8,1
4741,20251105,281,7,96.6,1
4742,20240909,460,2,98.4,1
4743,20251022,487,5,99.5,1
4744,20231212,748,9,88.3,1
4745,20250501,776,8,89.1,1
4746,20230825,338,2,93.1,1
4747,20240221,417,5,89.3,1
4748,20241104,582,3,94.4,1
4749,20250818,43,2,98.0,1
4750,20230624,30,4,96.5,1
4751,20240316,769,1,80.2,1
4752,20251029,187,7,82.4,1
4753,20230623,388,4,96.7,1
4754,20260421,779,5,98.7,1
4755,20240417,737,7,94.3,1
4756,20231207,64,1,98.0,1
4757,20250815,503,7,99.1,1
4758,20240525,793,6,92.4,1
4759,20250925,631,3,67.5,1
4760,20230920,538,5,94.9,1
4761,20260428,403,5,85.2,1
4762,20230328,285,9,86.3,1
4763,20240602,13,6,84.8,1
4764,20260506,477,1,95.0,1
4765,20251111,14,4,94.5,1
4766,20251121,321,10,95.4,1
4767,20231016,542,3,95.1,1
4768,20250531,61,8,97.6,1
4769,20230519,684,1,93.8,1
4770,20250602,429,9,93.6,1
4771,20231102,236,2,94.1,1
4772,20241008,761,1,93.5,1
4773,20250328,52,10,96.6,1
4774,20250213,177,10,98.5,1
4775,20250320,240,10,94.0,1
4776,20241219,404,6,96.6,1
4777,20240802,339,5,85.3,1
4778,20260624,728,10,71.9,1
4779,20240501,299,7,96.2,1
4780,20250924,390,8,98.6,1
4781,20231020,501,5,93.0,1
4782,20250321,244,8,88.2,1
4783,20240920,509,10,63.0,1
4784,20251219,257,3,84.7,1
4785,20240803,92,3,93.6,1
4786,20250102,729,5,85.8,1
4787,20241009,245,2,90.3,1
4788,20240128,332,2,85.2,1
4789,20231008,507,6,98.0,1
4790,20230103,324,9,64.6,1
4791,20230412,260,9,98.3,1
4792,20240425,339,4,88.7,1
4793,20240402,702,6,96.1,1
4794,20250927,490,7,80.6,1
4795,20251003,119,8,94.6,1
4796,20260514,535,5,95.7,1
4797,20230912,368,9,87.1,1
4798,20230423,257,9,96.8,1
4799,20231210,319,10,74.5,1
4800,20230916,763,5,81.1,1
4801,20260521,423,6,82.3,1
4802,20240507,690,6,89.2,1
4803,20240312,261,4,98.9,1
