PricingKey,DateKey,ProductKey,ListPrice,SellingPrice,CompetitorPrice
6286,20240902,154,257.41,227.7,239.08
6287,20260615,83,12.62,10.55,11.13
6288,20230908,161,202.52,174.19,208.1
6289,20260222,777,116.51,89.71,127.83
6290,20251030,650,142.56,125.59,131.51
6291,20230823,150,107.86,82.81,118.23
6292,20260608,470,186.23,155.99,186.66
6293,20231216,469,161.37,156.14,175.44
6294,20240330,482,74.27,63.59,64.62
6295,20260529,578,330.25,254.49,303.28
6296,20230928,447,59.76,47.08,67.07
6297,20231126,778,248.68,214.73,219.67
6298,20250315,684,145.2,142.7,166.5
6299,20240709,727,29.93,25.27,27.95
6300,20230831,326,267.52,205.03,295.89
6301,20250105,249,37.07,32.43,37.8
6302,20250508,555,113.22,86.59,126.01
6303,20260318,382,50.92,45.93,55.73
6304,20250214,744,99.0,86.33,110.67
6305,20260530,483,167.82,126.61,164.15
6306,20231108,646,202.52,157.58,231.02
6307,20240219,395,380.39,367.97,383.19
6308,20250721,435,227.4,224.14,241.28
6309,20250920,241,311.53,274.13,308.69
6310,20250604,347,58.66,55.21,59.86
6311,20240315,304,72.0,62.4,69.13
6312,20241125,192,142.28,137.99,163.19
6313,20260214,627,323.38,311.38,290.71
6314,20230503,579,241.27,192.75,227.52
6315,20260605,708,140.71,120.8,121.99
6316,20240328,11,54.42,45.96,60.38
6317,20260618,489,258.71,195.43,221.29
6318,20240531,698,103.34,79.37,111.41
6319,20260328,488,237.94,212.59,221.81
6320,20240910,769,93.19,81.51,84.83
6321,20240321,238,232.61,228.04,241.52
6322,20251206,68,17.84,15.02,15.82
6323,20250409,686,193.71,152.5,183.02
6324,20250306,353,230.0,225.19,238.5
6325,20241217,702,260.54,243.31,292.5
6326,20260613,601,17.49,15.32,14.89
6327,20241201,493,91.44,74.34,96.42
6328,20241006,181,341.92,315.52,330.68
6329,20230310,334,266.65,253.17,265.35
6330,20251030,290,323.07,323.05,311.55
6331,20230902,575,196.28,150.34,220.86
6332,20230521,471,34.5,33.71,31.46
6333,20240320,209,254.65,223.97,260.86
6334,20230707,420,122.78,113.63,109.52
6335,20230508,109,374.56,325.87,391.88
6336,20250330,792,142.29,124.37,146.25
6337,20230725,640,151.16,142.54,153.91
6338,20260514,159,138.34,112.52,144.02
6339,20260610,261,212.23,210.78,231.24
6340,20250701,181,341.92,285.32,345.38
6341,20260330,580,282.51,257.95,265.41
6342,20240630,287,248.3,200.84,233.71
6343,20260423,482,74.27,73.53,69.17
6344,20241123,665,406.18,405.64,351.4
6345,20240727,375,46.16,36.25,46.42
6346,20251026,204,137.31,135.11,120.63
6347,20240409,750,22.62,20.28,20.59
6348,20241121,411,64.81,55.17,63.27
6349,20240914,783,254.01,206.72,265.35
6350,20240403,468,354.29,318.91,405.84
6351,20240504,471,34.5,33.0,39.18
6352,20250608,479,253.27,239.8,267.73
6353,20260408,779,134.97,126.9,147.61
6354,20230412,528,365.56,363.04,418.3
6355,20260423,690,128.51,116.37,130.95
6356,20250727,629,217.61,201.93,248.86
6357,20250202,721,249.16,217.0,252.91
6358,20230208,472,30.87,24.03,27.25
6359,20251204,629,217.61,171.94,212.1
6360,20241209,567,223.92,204.3,203.78
6361,20260104,252,26.05,22.25,26.26
6362,20251004,675,310.72,234.75,323.59
6363,20240130,512,65.44,59.47,58.87
6364,20240122,1,128.02,107.14,116.69
6365,20250311,592,178.71,171.41,198.21
6366,20230404,311,360.5,273.7,340.65
6367,20260217,515,127.91,101.4,137.18
6368,20241226,44,186.98,180.82,203.17
6369,20260213,698,103.34,93.74,93.52
6370,20260225,385,85.79,71.1,77.22
6371,20251119,230,55.79,44.41,64.01
6372,20240503,104,158.51,133.41,172.77
6373,20241110,9,228.25,209.65,217.49
6374,20250117,242,171.67,150.4,183.84
6375,20260215,375,46.16,39.51,52.66
6376,20240101,89,83.91,82.66,79.75
6377,20230426,763,348.36,332.28,337.32
6378,20250823,14,109.54,103.78,109.41
6379,20260318,422,51.31,44.62,47.79
6380,20250301,158,81.27,62.65,76.25
6381,20240629,440,113.85,107.52,123.56
6382,20230525,723,392.9,373.68,335.96
6383,20231028,435,227.4,211.23,252.79
6384,20260324,579,241.27,232.38,263.22
6385,20260530,600,66.54,60.7,67.0
6386,20250207,353,230.0,226.32,243.64
6387,20240108,18,49.16,45.14,44.77
6388,20250421,286,317.67,292.24,344.4
6389,20230312,273,176.31,153.43,201.44
6390,20230428,519,54.14,49.97,47.35
6391,20250605,22,105.46,93.78,100.7
6392,20230106,455,34.92,32.11,32.42
6393,20250529,270,147.92,130.97,138.93
6394,20240419,423,26.19,20.16,26.0
6395,20250309,387,66.08,60.18,59.24
6396,20240903,366,384.91,384.07,382.97
6397,20230720,699,65.91,60.2,64.7
6398,20251222,286,317.67,246.4,350.5
6399,20240121,450,361.37,336.94,329.99
6400,20240720,232,283.79,240.43,254.71
6401,20260506,99,363.81,274.11,351.71
6402,20231110,395,380.39,288.8,396.78
6403,20240417,280,44.45,39.04,39.67
6404,20230810,85,52.93,50.41,52.94
6405,20240522,296,86.09,74.91,84.61
6406,20240317,146,188.03,155.29,177.33
6407,20230215,194,314.56,307.14,295.04
6408,20241203,711,89.35,70.43,79.55
6409,20231207,119,333.87,281.39,351.34
6410,20250908,437,95.28,82.94,98.06
6411,20240225,187,256.66,211.44,249.22
6412,20240514,444,271.47,264.04,280.58
6413,20250318,382,50.92,43.41,53.85
6414,20241003,121,298.82,229.84,301.8
6415,20230505,560,40.22,34.97,40.18
6416,20230309,414,196.54,196.0,174.22
6417,20251011,629,217.61,173.9,247.22
6418,20251103,678,133.31,100.97,118.84
6419,20230926,190,46.04,42.15,44.8
6420,20240615,247,116.11,92.11,114.36
6421,20241111,467,166.44,141.66,145.24
6422,20240525,54,133.2,123.35,120.41
6423,20230829,74,140.18,118.41,149.52
6424,20240708,633,57.66,45.57,53.44
6425,20231020,212,17.63,14.4,15.48
6426,20250817,446,47.38,44.52,51.05
6427,20260616,466,314.66,249.29,361.69
6428,20240605,449,22.61,17.85,20.65
6429,20251228,702,260.54,212.34,235.75
6430,20250227,780,78.04,65.89,75.11
6431,20240531,364,58.02,44.52,58.94
6432,20230526,727,29.93,28.56,27.48
6433,20231017,101,321.61,313.52,277.41
6434,20251228,673,423.99,414.88,486.23
6435,20231013,467,166.44,157.46,178.33
6436,20231030,174,208.41,205.8,211.74
6437,20250223,170,336.66,319.3,316.28
6438,20231013,277,308.04,255.0,326.1
6439,20250513,711,89.35,74.21,96.36
6440,20240925,64,238.84,191.51,209.89
6441,20230615,434,136.54,104.62,135.98
6442,20250512,294,364.34,330.55,351.99
6443,20260121,769,93.19,85.36,99.26
6444,20240213,393,22.43,20.77,24.03
6445,20241022,169,80.84,68.16,88.6
6446,20230325,620,141.64,119.61,144.37
6447,20240114,621,238.21,211.4,269.34
6448,20230207,76,227.03,178.74,250.1
6449,20250430,656,264.51,236.13,295.23
6450,20231215,218,193.69,185.83,207.03
6451,20250225,24,126.6,104.01,118.57
6452,20241028,347,58.66,45.5,55.38
6453,20260531,432,269.02,225.77,263.03
6454,20240205,395,380.39,371.57,432.96
6455,20240921,24,126.6,96.34,132.06
6456,20230924,66,232.57,197.33,219.99
6457,20240109,385,85.79,85.12,93.31
6458,20230807,620,141.64,111.97,132.49
6459,20240625,244,357.61,280.74,375.34
6460,20230709,168,139.86,108.42,151.42
6461,20250227,763,348.36,292.48,371.4
6462,20230927,130,108.44,108.24,105.29
6463,20231113,96,204.85,168.15,193.38
6464,20250318,708,140.71,114.01,120.43
6465,20260404,758,348.5,289.71,321.57
6466,20231213,648,33.89,25.7,33.93
6467,20240301,41,272.3,255.81,299.97
6468,20260210,153,89.99,69.18,96.55
6469,20240130,780,78.04,70.28,80.47
6470,20241108,439,350.84,308.02,326.66
6471,20240930,730,218.37,189.45,225.59
6472,20240925,478,272.96,236.84,259.72
6473,20250114,165,223.04,176.45,240.22
6474,20231109,254,91.01,79.53,78.19
6475,20230313,384,52.49,50.13,53.77
6476,20230903,787,222.59,175.47,195.19
6477,20250704,621,238.21,237.67,265.3
6478,20250603,431,27.19,25.55,23.57
6479,20250808,636,140.04,105.08,146.65
6480,20241104,82,299.58,271.71,295.18
6481,20250406,345,274.13,233.59,253.78
6482,20230823,599,224.63,213.97,232.96
6483,20250508,561,223.15,179.85,243.99
6484,20250514,561,223.15,218.92,236.18
6485,20230404,62,427.35,374.23,444.14
6486,20240406,197,150.97,120.77,143.92
6487,20250712,142,258.94,238.74,226.32
6488,20250805,711,89.35,73.74,84.27
6489,20250711,71,81.45,64.97,71.44
6490,20251115,190,46.04,37.64,42.4
6491,20241116,670,228.6,180.75,238.47
6492,20260521,466,314.66,270.13,282.85
6493,20250813,39,85.06,67.4,92.47
6494,20241121,357,34.05,32.2,37.68
6495,20230908,549,116.99,90.88,111.99
6496,20230416,463,203.4,175.04,205.75
6497,20251216,712,117.99,91.81,126.19
6498,20240326,354,235.99,184.39,266.47
6499,20241110,269,15.66,15.6,17.72
6500,20250511,526,17.69,15.67,15.95
6501,20230221,364,58.02,57.77,62.29
6502,20260214,342,102.47,100.62,93.98
6503,20250221,254,91.01,85.08,78.99
6504,20250629,785,272.2,220.33,304.63
6505,20240802,725,378.22,322.4,364.25
6506,20230923,239,177.69,153.88,176.85
6507,20260324,270,147.92,130.63,143.36
6508,20250207,790,117.22,100.36,107.26
6509,20230802,608,103.16,86.18,98.7
6510,20250903,344,107.89,83.49,116.25
6511,20230907,42,245.92,201.76,281.27
6512,20240313,183,26.08,25.84,25.91
6513,20230221,590,66.24,55.39,66.54
6514,20250421,230,55.79,53.63,58.48
6515,20231023,538,86.46,85.77,79.19
6516,20240430,72,119.72,103.98,128.2
6517,20251003,248,229.78,213.72,223.53
6518,20230419,578,330.25,271.19,287.54
6519,20230510,732,90.88,75.27,96.74
6520,20260518,247,116.11,89.28,109.38
6521,20230428,527,81.74,64.41,83.15
6522,20240420,131,24.54,22.06,21.22
6523,20240918,740,239.3,232.77,257.89
6524,20260621,58,31.75,29.51,33.38
6525,20251201,457,60.47,51.11,68.62
6526,20230528,528,365.56,306.44,317.15
6527,20241109,615,107.87,107.33,117.69
6528,20241019,726,274.85,266.53,302.35
6529,20240326,558,241.4,213.74,212.78
6530,20251209,327,31.53,27.57,27.78
6531,20260115,10,52.67,47.96,52.09
6532,20250930,258,30.13,29.9,30.92
6533,20230530,470,186.23,148.17,179.71
6534,20260401,13,97.85,82.71,89.34
6535,20230315,75,117.53,98.4,102.08
6536,20250411,580,282.51,239.78,312.04
6537,20230417,279,296.99,235.97,317.79
6538,20240513,764,38.17,34.18,39.36
6539,20230313,421,82.54,67.85,92.51
6540,20250928,707,225.72,199.99,205.9
6541,20230524,236,380.33,308.79,344.68
6542,20260108,470,186.23,168.59,211.19
6543,20240324,295,217.29,167.41,230.45
6544,20230221,83,12.62,10.16,12.09
6545,20230811,239,177.69,167.48,196.87
6546,20230613,108,24.49,19.99,22.25
6547,20250505,560,40.22,30.25,45.84
6548,20240806,421,82.54,74.36,93.36
6549,20241120,59,71.61,58.4,77.21
6550,20250630,700,159.22,136.03,180.83
6551,20230311,727,29.93,29.04,29.66
6552,20241121,58,31.75,29.64,36.38
6553,20231002,773,48.89,43.61,52.99
6554,20260323,785,272.2,233.62,277.79
6555,20231001,646,202.52,168.88,186.67
6556,20260525,159,138.34,112.91,149.7
6557,20250924,564,142.88,135.09,127.76
6558,20230806,51,80.4,71.35,74.38
6559,20231229,33,147.68,147.08,134.5
6560,20240203,305,183.32,138.15,181.39
6561,20250222,654,223.67,184.35,234.35
6562,20240225,526,17.69,13.87,17.8
6563,20230926,314,241.0,202.66,261.48
6564,20240810,80,237.98,186.31,222.81
6565,20260623,584,303.45,299.07,287.71
6566,20230410,635,53.49,46.28,48.56
6567,20240709,137,17.94,14.39,15.65
6568,20230407,593,348.5,297.24,330.78
6569,20251106,2,108.79,85.81,106.42
6570,20250423,492,101.28,82.97,104.96
6571,20230203,63,58.12,44.14,53.12
6572,20251219,698,103.34,101.87,111.84
6573,20241024,732,90.88,87.38,97.37
6574,20240401,468,354.29,304.78,311.45
6575,20230918,193,171.68,160.41,189.71
6576,20250301,615,107.87,99.21,111.33
6577,20260528,711,89.35,69.33,90.36
6578,20250215,12,262.97,197.82,238.19
6579,20250327,701,100.15,88.3,97.24
6580,20250104,527,81.74,81.49,86.06
6581,20240528,593,348.5,314.79,392.0
6582,20251110,705,239.69,196.6,274.71
6583,20240812,800,138.76,115.8,142.56
6584,20230416,440,113.85,110.15,98.3
6585,20250704,313,145.22,142.66,146.66
6586,20240208,15,179.98,141.57,204.34
6587,20230125,253,436.82,395.67,457.97
6588,20250331,756,394.25,384.66,416.15
6589,20250326,291,178.18,172.96,168.36
6590,20240301,208,194.43,180.65,196.94
6591,20260522,294,364.34,316.17,358.22
6592,20230402,269,15.66,14.77,17.27
6593,20240109,530,239.02,221.15,264.77
6594,20230128,604,104.98,82.86,98.2
6595,20240619,185,138.24,122.26,123.83
6596,20240209,207,387.32,322.74,381.84
6597,20230415,249,37.07,28.71,33.37
6598,20250513,26,359.21,324.39,351.81
6599,20230327,248,229.78,217.3,261.43
6600,20230318,723,392.9,375.3,359.37
6601,20230604,292,324.11,273.38,343.18
6602,20251223,340,256.97,200.02,270.41
6603,20240607,82,299.58,257.19,311.71
6604,20260504,299,12.05,9.95,10.82
6605,20250525,363,113.38,108.91,105.94
6606,20251205,338,214.38,170.85,204.45
6607,20250928,774,100.34,90.74,92.03
6608,20250531,356,128.43,108.54,110.87
6609,20251026,137,17.94,16.7,16.75
6610,20240229,198,61.79,55.09,59.24
6611,20260506,93,61.41,54.55,66.13
6612,20250812,10,52.67,49.37,51.49
6613,20250314,611,119.6,91.73,134.49
6614,20241014,663,304.83,234.06,349.31
6615,20260107,639,208.98,194.59,201.97
6616,20250129,379,306.26,299.2,315.5
6617,20230308,650,142.56,111.01,132.83
6618,20240326,754,408.58,327.3,413.99
6619,20240225,347,58.66,56.56,50.55
6620,20230609,62,427.35,396.88,474.62
6621,20251108,200,245.23,195.11,262.89
6622,20260305,91,191.54,179.01,212.63
6623,20250405,711,89.35,77.73,100.92
6624,20260619,355,151.19,118.68,167.08
6625,20250920,401,188.97,157.42,185.96
6626,20251223,11,54.42,49.28,59.39
6627,20240427,249,37.07,35.16,41.79
6628,20260214,257,153.43,146.95,169.53
6629,20240910,228,211.07,190.07,240.11
6630,20231015,800,138.76,137.15,132.91
6631,20250301,499,261.75,261.51,246.51
6632,20240909,299,12.05,11.4,11.92
6633,20241209,694,65.85,61.61,56.48
6634,20240430,300,94.2,72.05,105.25
6635,20230816,183,26.08,24.2,27.96
6636,20230924,126,119.25,113.58,129.57
6637,20240810,514,340.45,287.45,377.31
6638,20240429,179,40.39,33.03,35.03
6639,20251230,108,24.49,22.12,22.38
6640,20230328,562,188.77,177.07,170.66
6641,20230705,615,107.87,102.16,121.41
6642,20240815,665,406.18,384.06,447.75
6643,20260115,662,142.93,125.57,159.7
6644,20240428,754,408.58,369.28,391.73
6645,20250904,408,74.67,73.15,71.55
6646,20260409,375,46.16,39.8,49.55
6647,20250416,765,31.01,24.22,35.38
6648,20230303,366,384.91,357.0,363.46
6649,20240919,117,66.51,52.62,73.22
6650,20251003,334,266.65,200.55,267.95
6651,20231016,635,53.49,45.53,54.51
6652,20250612,342,102.47,80.0,101.99
6653,20250504,723,392.9,377.55,447.8
6654,20251216,349,300.82,277.14,341.56
6655,20250301,423,26.19,19.81,23.81
6656,20251227,753,306.18,270.93,330.33
6657,20240717,636,140.04,139.1,148.58
6658,20240327,122,193.32,189.46,179.14
6659,20230131,644,440.69,406.34,476.98
6660,20250815,495,21.23,16.41,19.49
6661,20230605,753,306.18,274.68,330.69
6662,20230606,19,252.36,247.3,226.95
6663,20240508,768,253.35,220.81,277.24
6664,20250112,783,254.01,248.15,259.25
6665,20230627,54,133.2,103.07,146.98
6666,20230909,422,51.31,44.39,58.44
6667,20240626,538,86.46,73.73,85.86
6668,20240104,753,306.18,294.69,308.77
6669,20240314,539,287.91,226.29,264.12
6670,20250814,516,76.0,61.79,69.58
6671,20241025,545,24.51,22.72,24.2
6672,20250910,708,140.71,110.9,146.74
6673,20250617,478,272.96,233.21,294.97
6674,20260214,771,87.72,80.99,89.81
6675,20250810,742,222.66,205.31,240.62
6676,20260121,546,65.36,59.54,66.37
6677,20240701,7,169.43,132.03,175.03
6678,20240831,402,21.66,20.34,21.63
6679,20240702,536,232.15,179.73,241.76
6680,20241030,33,147.68,127.63,150.32
6681,20250617,26,359.21,328.18,368.11
6682,20260330,447,59.76,45.05,50.99
6683,20240602,660,11.42,9.38,12.69
6684,20230615,143,275.87,211.69,250.66
6685,20240202,502,358.64,316.81,327.6
6686,20260325,117,66.51,56.89,60.16
6687,20241103,292,324.11,317.06,326.03
6688,20260325,159,138.34,130.95,137.84
6689,20231001,302,95.16,72.42,87.62
6690,20251224,418,235.9,179.56,223.98
6691,20250113,101,321.61,257.65,288.52
6692,20241208,212,17.63,15.45,16.82
6693,20260101,422,51.31,46.23,49.46
6694,20240209,537,125.74,118.62,113.92
6695,20260420,743,343.9,269.39,298.65
6696,20260629,407,187.73,162.69,166.34
6697,20240223,547,393.46,382.28,344.02
6698,20260131,474,285.61,278.38,301.22
6699,20251229,710,52.14,46.14,47.59
6700,20240513,101,321.61,286.8,334.26
6701,20250411,650,142.56,141.67,160.72
6702,20240429,364,58.02,55.94,54.83
6703,20240925,645,259.57,209.28,265.01
6704,20260517,740,239.3,224.64,229.59
6705,20251014,782,103.0,85.8,115.12
6706,20251104,14,109.54,84.85,121.68
6707,20230921,713,325.0,319.87,320.34
6708,20260217,60,69.61,54.48,61.72
6709,20231224,381,275.49,235.46,260.54
6710,20230408,754,408.58,370.39,378.43
6711,20240216,715,170.39,146.57,175.28
6712,20251012,380,239.62,199.24,238.69
6713,20251018,100,63.71,57.29,67.16
6714,20230413,47,225.94,173.78,251.86
6715,20250208,666,221.55,166.73,237.98
6716,20240727,730,218.37,214.48,238.1
6717,20240129,235,351.8,306.67,394.29
6718,20250812,441,334.72,327.29,288.45
6719,20251122,757,118.51,97.11,115.97
6720,20230809,265,249.31,190.41,214.2
6721,20230325,689,102.62,97.91,99.45
6722,20251028,53,274.33,248.99,278.79
6723,20250421,81,274.94,237.67,259.87
6724,20240906,110,284.95,269.3,312.75
6725,20260103,207,387.32,349.37,366.6
6726,20250707,218,193.69,151.65,215.45
6727,20260203,655,70.94,53.41,71.1
6728,20250424,503,318.02,264.39,344.28
6729,20230613,738,223.85,176.57,219.91
6730,20240229,705,239.69,224.48,231.06
6731,20250201,477,253.44,245.11,220.1
6732,20240228,331,284.71,220.22,313.93
6733,20230308,545,24.51,20.09,25.84
6734,20231205,131,24.54,21.65,27.25
6735,20240129,507,266.28,250.2,296.43
6736,20250205,725,378.22,332.21,419.28
6737,20230709,723,392.9,369.45,443.23
6738,20231120,121,298.82,230.54,335.46
6739,20230413,557,165.04,141.56,166.59
6740,20250510,253,436.82,360.54,397.59
6741,20260227,31,281.2,223.08,247.49
6742,20230128,5,163.2,152.29,165.26
6743,20260511,139,382.89,356.15,367.22
6744,20230522,450,361.37,295.83,323.53
6745,20240926,29,170.48,168.83,182.45
6746,20230731,109,374.56,309.5,425.77
6747,20230316,76,227.03,186.04,223.09
6748,20230120,197,150.97,133.96,155.76
6749,20240116,162,43.61,41.24,43.43
6750,20240121,406,176.64,153.21,200.95
6751,20251023,480,425.68,378.78,380.5
6752,20231021,654,223.67,213.92,247.84
6753,20240808,350,195.28,193.52,218.06
6754,20241210,409,219.82,216.84,223.01
6755,20230311,187,256.66,217.46,285.32
6756,20250417,240,48.56,40.47,41.87
6757,20260204,592,178.71,139.62,162.99
6758,20240515,118,410.38,390.36,445.79
6759,20240724,560,40.22,35.7,38.29
6760,20250804,546,65.36,52.54,59.3
6761,20240207,484,15.41,11.88,16.21
6762,20250821,346,279.84,261.57,242.32
6763,20250106,543,164.16,130.73,144.4
6764,20240723,17,231.2,198.59,223.53
6765,20240726,543,164.16,127.97,168.33
6766,20230614,164,412.46,410.11,403.68
6767,20260125,413,98.94,87.53,87.54
6768,20251026,414,196.54,157.74,180.1
6769,20230220,450,361.37,342.71,388.72
6770,20250619,699,65.91,49.49,60.01
6771,20240728,176,155.18,147.91,173.51
6772,20241231,572,96.08,73.35,93.75
6773,20250930,132,116.18,101.46,108.66
6774,20230608,9,228.25,180.91,238.31
6775,20240814,258,30.13,28.96,27.78
6776,20260509,348,233.48,184.13,208.84
6777,20241009,664,29.07,28.73,32.88
6778,20240906,2,108.79,104.24,108.02
6779,20230317,148,26.37,26.12,26.92
6780,20250502,268,75.48,69.59,76.77
6781,20240621,23,213.42,184.81,198.88
6782,20230608,78,147.0,122.17,168.6
6783,20251012,181,341.92,272.33,314.4
6784,20251202,206,36.22,30.13,41.27
6785,20251214,745,215.3,168.34,227.09
6786,20260604,12,262.97,231.45,224.74
6787,20230829,294,364.34,354.89,395.27
6788,20250711,100,63.71,58.04,72.4
6789,20251018,137,17.94,14.46,17.64
6790,20230123,111,310.59,268.64,356.47
6791,20230322,505,143.55,135.83,153.78
6792,20250712,712,117.99,91.77,131.67
6793,20260512,657,207.96,186.27,216.34
6794,20231209,67,220.55,216.62,232.68
6795,20230807,387,66.08,56.75,56.28
6796,20250618,251,350.95,309.85,333.1
6797,20240608,791,228.37,195.01,221.12
6798,20250806,176,155.18,148.85,163.83
6799,20251117,7,169.43,161.66,163.61
6800,20230919,694,65.85,53.53,72.86
6801,20251002,299,12.05,10.91,12.27
6802,20251026,686,193.71,158.44,196.48
6803,20230929,548,210.49,208.85,231.63
6804,20240630,488,237.94,180.13,263.8
6805,20250401,617,100.85,95.76,100.76
6806,20250330,563,41.14,32.62,39.16
6807,20230214,144,249.79,226.65,268.27
6808,20251119,589,87.74,75.65,78.81
6809,20240806,673,423.99,423.29,457.67
6810,20250611,91,191.54,161.14,169.18
6811,20231028,444,271.47,246.34,299.25
6812,20240825,486,204.27,167.76,176.16
6813,20251204,622,97.19,73.17,100.67
6814,20260518,280,44.45,35.89,45.74
6815,20240927,10,52.67,42.64,55.56
6816,20240921,33,147.68,130.55,168.17
6817,20250116,170,336.66,320.17,359.02
6818,20230815,530,239.02,188.6,216.22
