ReturnKey,DateKey,ProductKey,ReturnReason,ReturnUnits,ReturnValue
2016,20250412,327,Changed Mind,2,63.06
2017,20231205,357,Changed Mind,2,68.1
2018,20260420,767,No Longer Needed,1,29.98
2019,20241014,97,Defective/Not Working,4,1207.12
2020,20250324,741,Wrong Item Sent,1,212.39
2021,20250819,329,Defective/Not Working,4,1076.48
2022,20231028,257,Not as Described,3,460.29
2023,20240608,446,Late Delivery,2,94.76
2024,20231213,397,Changed Mind,4,598.4
2025,20230827,54,Defective/Not Working,1,133.2
2026,20260427,505,Late Delivery,1,143.55
2027,20240403,307,Late Delivery,2,261.08
2028,20230525,356,Not as Described,3,385.29
2029,20250915,790,Wrong Item Sent,4,468.88
2030,20251128,328,Wrong Item Sent,4,311.24
2031,20260212,123,Wrong Item Sent,2,245.96
2032,20251008,392,Defective/Not Working,2,297.72
2033,20240410,145,Changed Mind,1,222.21
2034,20251018,208,Not as Described,4,777.72
2035,20230121,18,Not as Described,4,196.64
2036,20251027,145,Defective/Not Working,2,444.42
2037,20231129,728,No Longer Needed,1,23.99
2038,20240418,38,Not as Described,3,110.01
2039,20230930,463,Not as Described,3,610.2
2040,20240223,762,Defective/Not Working,4,1113.4
2041,20230729,569,No Longer Needed,3,956.58
2042,20230831,279,Changed Mind,3,890.97
2043,20231021,93,Defective/Not Working,1,61.41
2044,20240807,765,Late Delivery,3,93.03
2045,20260622,638,Wrong Item Sent,2,71.02
2046,20250801,402,Wrong Item Sent,2,43.32
2047,20260211,80,Defective/Not Working,2,475.96
2048,20230418,354,Changed Mind,3,707.97
2049,20240419,387,Wrong Item Sent,4,264.32
2050,20241022,348,Changed Mind,1,233.48
2051,20251202,356,Changed Mind,4,513.72
2052,20241123,782,Late Delivery,4,412.0
2053,20250304,603,Defective/Not Working,4,913.36
2054,20241119,740,Better Price Found,1,239.3
2055,20251018,77,Wrong Item Sent,4,874.76
2056,20230624,448,Defective/Not Working,4,112.44
2057,20230909,456,Better Price Found,3,657.72
2058,20250510,549,Defective/Not Working,3,350.97
2059,20240403,482,Not as Described,4,297.08
2060,20250124,2,Better Price Found,3,326.37
2061,20231120,49,Late Delivery,1,197.2
2062,20251209,47,Defective/Not Working,3,677.82
2063,20250415,22,Defective/Not Working,3,316.38
2064,20240314,564,Defective/Not Working,3,428.64
2065,20230304,283,Changed Mind,2,547.5
2066,20250122,664,Wrong Item Sent,4,116.28
2067,20260103,310,Late Delivery,1,71.17
2068,20231216,220,Not as Described,3,802.35
2069,20230810,486,Defective/Not Working,4,817.08
2070,20230907,673,Changed Mind,4,1695.96
2071,20240226,775,Defective/Not Working,3,580.05
2072,20250601,562,Not as Described,2,377.54
2073,20260313,511,Defective/Not Working,4,458.8
2074,20230316,196,Changed Mind,1,79.66
2075,20241001,339,Changed Mind,1,147.7
2076,20240624,580,Changed Mind,1,282.51
2077,20240319,41,Wrong Item Sent,2,544.6
2078,20230108,419,No Longer Needed,4,797.04
2079,20250321,108,No Longer Needed,4,97.96
2080,20250505,54,Better Price Found,1,133.2
2081,20251218,411,Changed Mind,1,64.81
2082,20250909,732,Wrong Item Sent,2,181.76
2083,20250913,631,Late Delivery,2,533.64
2084,20240629,458,Defective/Not Working,1,116.37
2085,20240411,503,Wrong Item Sent,1,318.02
2086,20250525,271,No Longer Needed,4,727.28
2087,20251031,159,Defective/Not Working,4,553.36
2088,20230530,71,Defective/Not Working,2,162.9
2089,20251212,281,No Longer Needed,4,1013.92
2090,20260318,427,Late Delivery,2,832.12
2091,20231217,300,Late Delivery,2,188.4
2092,20250615,785,Better Price Found,4,1088.8
2093,20230105,472,Better Price Found,3,92.61
2094,20240323,702,Defective/Not Working,3,781.62
2095,20230718,309,Late Delivery,3,810.69
2096,20260403,572,Changed Mind,3,288.24
2097,20260118,744,Defective/Not Working,2,198.0
2098,20240723,250,Changed Mind,1,223.62
2099,20260531,11,Not as Described,1,54.42
2100,20230808,491,Late Delivery,4,672.92
2101,20250103,660,Not as Described,4,45.68
2102,20241022,552,Changed Mind,3,635.37
2103,20250307,393,Not as Described,2,44.86
2104,20260625,234,Defective/Not Working,3,956.7
2105,20250621,786,Wrong Item Sent,4,509.68
2106,20240722,621,No Longer Needed,4,952.84
2107,20251103,96,Defective/Not Working,1,204.85
2108,20260306,133,Wrong Item Sent,3,472.92
2109,20250927,760,Late Delivery,3,964.56
2110,20260116,435,Wrong Item Sent,1,227.4
2111,20240204,583,Wrong Item Sent,1,182.74
2112,20260217,218,Changed Mind,4,774.76
2113,20240204,447,Defective/Not Working,3,179.28
2114,20231111,204,Changed Mind,1,137.31
2115,20240624,173,Not as Described,3,1058.37
2116,20251009,779,Wrong Item Sent,3,404.91
2117,20251120,668,Changed Mind,1,120.7
2118,20230325,601,Better Price Found,4,69.96
2119,20251010,394,Not as Described,4,639.16
2120,20260626,191,Defective/Not Working,1,330.51
2121,20240810,564,Changed Mind,3,428.64
2122,20251114,25,Changed Mind,4,201.28
2123,20251202,18,Defective/Not Working,2,98.32
2124,20240509,739,Not as Described,4,994.88
2125,20241128,426,Defective/Not Working,3,247.68
2126,20260127,505,Defective/Not Working,4,574.2
2127,20250301,269,Late Delivery,1,15.66
2128,20250316,102,Changed Mind,3,776.16
2129,20250816,735,No Longer Needed,3,366.03
2130,20241016,650,Better Price Found,4,570.24
2131,20231230,623,Not as Described,3,570.33
2132,20250226,47,Wrong Item Sent,4,903.76
2133,20260607,69,Not as Described,1,201.68
2134,20240518,421,No Longer Needed,2,165.08
2135,20230429,243,Defective/Not Working,3,91.98
2136,20250531,528,No Longer Needed,1,365.56
2137,20230526,279,Defective/Not Working,4,1187.96
2138,20230227,339,Not as Described,2,295.4
2139,20231209,325,No Longer Needed,1,223.83
2140,20230111,445,Changed Mind,3,708.54
2141,20230922,463,Defective/Not Working,1,203.4
2142,20250403,668,Wrong Item Sent,4,482.8
2143,20250917,326,Changed Mind,3,802.56
2144,20240519,744,Late Delivery,2,198.0
2145,20240923,408,Defective/Not Working,1,74.67
2146,20250530,539,Not as Described,4,1151.64
2147,20260215,628,Defective/Not Working,4,470.8
2148,20250203,188,Not as Described,3,829.5
2149,20250504,572,Changed Mind,2,192.16
2150,20260317,639,Wrong Item Sent,2,417.96
2151,20250603,39,Late Delivery,1,85.06
2152,20250605,5,No Longer Needed,1,163.2
2153,20230923,581,Late Delivery,4,185.8
2154,20260405,321,Wrong Item Sent,1,380.87
2155,20230401,583,Defective/Not Working,3,548.22
2156,20241101,328,Not as Described,4,311.24
2157,20250306,27,Not as Described,1,110.98
2158,20250309,474,No Longer Needed,4,1142.44
2159,20241102,191,Defective/Not Working,3,991.53
2160,20241227,523,Not as Described,1,151.65
2161,20230603,698,Changed Mind,1,103.34
2162,20230220,381,Defective/Not Working,3,826.47
2163,20251013,168,No Longer Needed,3,419.58
2164,20230611,739,Changed Mind,4,994.88
2165,20240514,689,Wrong Item Sent,3,307.86
2166,20241117,471,Not as Described,3,103.5
2167,20230919,718,No Longer Needed,4,864.08
2168,20240712,98,No Longer Needed,2,632.1
2169,20250413,126,Better Price Found,2,238.5
2170,20240322,594,Changed Mind,3,279.63
2171,20241021,648,Changed Mind,1,33.89
2172,20230621,338,Changed Mind,3,643.14
2173,20230319,522,Not as Described,4,416.56
2174,20251231,61,Defective/Not Working,1,9.0
2175,20240512,361,Changed Mind,1,218.41
2176,20241224,188,Defective/Not Working,2,553.0
2177,20240719,284,No Longer Needed,4,63.88
2178,20240613,129,No Longer Needed,1,285.77
2179,20230309,116,Defective/Not Working,3,103.08
2180,20241106,550,Late Delivery,4,812.68
2181,20250406,353,Defective/Not Working,1,230.0
2182,20230627,798,Changed Mind,3,391.89
2183,20240630,638,Wrong Item Sent,2,71.02
2184,20241104,131,No Longer Needed,4,98.16
2185,20260629,77,No Longer Needed,1,218.69
2186,20240909,130,Better Price Found,2,216.88
2187,20241222,486,Defective/Not Working,1,204.27
2188,20241212,130,Changed Mind,3,325.32
2189,20230501,516,Wrong Item Sent,3,228.0
2190,20260417,466,Wrong Item Sent,3,943.98
2191,20230527,639,Changed Mind,3,626.94
2192,20260318,69,Changed Mind,1,201.68
2193,20251215,537,Defective/Not Working,2,251.48
2194,20240419,594,Changed Mind,1,93.21
2195,20250708,219,Not as Described,4,86.24
2196,20240725,429,Better Price Found,1,195.21
2197,20240115,391,Defective/Not Working,4,256.52
2198,20250717,182,No Longer Needed,1,161.43
2199,20250602,368,No Longer Needed,2,245.04
2200,20260625,153,Changed Mind,1,89.99
2201,20250722,663,Changed Mind,1,304.83
2202,20230617,147,Late Delivery,3,161.94
2203,20230629,690,Better Price Found,3,385.53
2204,20230124,384,Not as Described,3,157.47
2205,20250929,727,Changed Mind,1,29.93
2206,20230507,328,Late Delivery,3,233.43
2207,20241014,769,Changed Mind,1,93.19
2208,20240129,108,Defective/Not Working,1,24.49
2209,20231123,140,Late Delivery,3,315.72
2210,20240713,93,No Longer Needed,3,184.23
2211,20240628,727,Not as Described,4,119.72
2212,20230713,100,Changed Mind,4,254.84
2213,20250801,744,Defective/Not Working,4,396.0
2214,20241202,735,Changed Mind,4,488.04
2215,20250921,605,Wrong Item Sent,4,646.0
2216,20250420,501,Changed Mind,1,167.28
2217,20240516,773,Defective/Not Working,1,48.89
2218,20260307,82,Changed Mind,1,299.58
2219,20230128,400,No Longer Needed,4,719.72
2220,20250815,648,Not as Described,1,33.89
2221,20250927,93,No Longer Needed,2,122.82
2222,20230503,799,No Longer Needed,4,689.4
2223,20250607,9,Changed Mind,4,913.0
2224,20260508,372,Changed Mind,2,23.88
2225,20240330,24,Late Delivery,4,506.4
2226,20260325,450,Late Delivery,2,722.74
2227,20240803,170,Defective/Not Working,3,1009.98
2228,20230104,328,Wrong Item Sent,2,155.62
2229,20260506,538,Not as Described,2,172.92
2230,20250406,406,Defective/Not Working,4,706.56
2231,20250617,143,Not as Described,2,551.74
2232,20250714,345,Wrong Item Sent,3,822.39
2233,20230204,80,Changed Mind,3,713.94
2234,20250313,669,Not as Described,4,1025.08
2235,20230204,769,Not as Described,3,279.57
2236,20250510,300,Wrong Item Sent,2,188.4
2237,20250916,788,Late Delivery,1,168.35
2238,20251229,236,Wrong Item Sent,3,1140.99
2239,20250724,107,Not as Described,4,369.72
2240,20251101,218,Not as Described,4,774.76
2241,20260309,512,Not as Described,1,65.44
2242,20230512,185,Wrong Item Sent,3,414.72
2243,20231211,33,Changed Mind,3,443.04
2244,20241204,180,Not as Described,3,75.18
2245,20230130,365,Not as Described,4,1190.72
2246,20240411,127,Defective/Not Working,1,264.28
2247,20250115,538,No Longer Needed,2,172.92
2248,20241125,128,Defective/Not Working,3,125.28
2249,20250114,557,Changed Mind,4,660.16
2250,20230122,410,Defective/Not Working,3,282.96
2251,20241113,613,Late Delivery,2,92.3
2252,20250425,174,No Longer Needed,3,625.23
2253,20260311,413,Defective/Not Working,2,197.88
2254,20240506,123,Defective/Not Working,1,122.98
2255,20260222,352,Defective/Not Working,3,816.84
2256,20230110,218,Not as Described,2,387.38
2257,20250902,38,Late Delivery,3,110.01
2258,20251015,81,Changed Mind,3,824.82
2259,20250609,303,No Longer Needed,3,315.51
2260,20231112,77,Not as Described,4,874.76
2261,20260125,226,Wrong Item Sent,4,1002.6
2262,20240927,529,Defective/Not Working,3,221.88
2263,20240528,195,Wrong Item Sent,3,675.69
2264,20241227,537,Changed Mind,2,251.48
2265,20250615,102,Late Delivery,1,258.72
2266,20231120,242,Changed Mind,2,343.34
2267,20250913,645,No Longer Needed,1,259.57
2268,20230630,559,Wrong Item Sent,2,110.24
2269,20250211,720,Late Delivery,4,1641.96
2270,20230209,769,Defective/Not Working,2,186.38
2271,20240512,390,Changed Mind,2,519.7
2272,20241019,610,Wrong Item Sent,3,95.82
2273,20240607,689,Not as Described,4,410.48
2274,20230511,377,Defective/Not Working,1,227.02
2275,20250219,238,No Longer Needed,2,465.22
2276,20250728,368,Wrong Item Sent,3,367.56
2277,20231216,385,Late Delivery,4,343.16
2278,20240803,47,Wrong Item Sent,3,677.82
2279,20241012,47,Changed Mind,2,451.88
2280,20230530,24,Changed Mind,1,126.6
2281,20230429,522,Changed Mind,2,208.28
2282,20231128,34,Changed Mind,2,437.34
2283,20240912,777,Better Price Found,1,116.51
2284,20230518,131,Late Delivery,2,49.08
2285,20230220,515,Changed Mind,3,383.73
2286,20240923,633,Defective/Not Working,1,57.66
2287,20230414,546,Defective/Not Working,3,196.08
2288,20230719,275,Changed Mind,2,69.94
2289,20230701,780,Not as Described,3,234.12
2290,20250829,81,Defective/Not Working,3,824.82
2291,20230619,181,Late Delivery,1,341.92
2292,20250220,633,Defective/Not Working,3,172.98
2293,20230213,734,Defective/Not Working,2,73.02
2294,20240209,491,Defective/Not Working,2,336.46
2295,20240322,281,Changed Mind,2,506.96
2296,20240406,766,Wrong Item Sent,3,630.51
2297,20240203,381,Wrong Item Sent,1,275.49
2298,20230410,529,Late Delivery,2,147.92
2299,20260106,391,Changed Mind,2,128.26
2300,20240102,760,Changed Mind,3,964.56
2301,20260527,630,Late Delivery,3,1019.37
2302,20240223,364,Defective/Not Working,3,174.06
2303,20230615,399,Defective/Not Working,3,156.81
2304,20260205,406,Wrong Item Sent,3,529.92
2305,20251207,609,Late Delivery,4,996.6
2306,20251226,557,No Longer Needed,3,495.12
2307,20250402,315,Wrong Item Sent,1,296.21
2308,20260327,184,Defective/Not Working,3,917.79
2309,20250315,624,Defective/Not Working,4,86.68
2310,20250422,548,Better Price Found,1,210.49
2311,20230118,758,No Longer Needed,1,348.5
2312,20231228,238,Changed Mind,1,232.61
2313,20260202,723,Changed Mind,4,1571.6
2314,20260602,795,Defective/Not Working,4,941.12
2315,20250315,730,Wrong Item Sent,3,655.11
2316,20250706,718,Wrong Item Sent,4,864.08
2317,20230529,361,Defective/Not Working,4,873.64
2318,20240127,724,Changed Mind,4,834.56
2319,20250202,673,Not as Described,1,423.99
2320,20241006,223,Not as Described,4,1157.4
2321,20260630,577,Defective/Not Working,2,585.38
2322,20240525,148,Defective/Not Working,1,26.37
2323,20230224,263,Not as Described,4,349.72
2324,20230916,196,Late Delivery,1,79.66
2325,20240215,48,Not as Described,1,76.9
2326,20260213,707,Late Delivery,2,451.44
2327,20230908,617,Not as Described,1,100.85
2328,20241225,250,Changed Mind,2,447.24
2329,20240712,760,Wrong Item Sent,3,964.56
2330,20231027,585,Changed Mind,4,653.04
2331,20250620,789,Wrong Item Sent,1,412.97
2332,20250911,437,Wrong Item Sent,4,381.12
2333,20230211,12,Defective/Not Working,3,788.91
2334,20231221,386,Not as Described,3,552.51
2335,20250110,731,No Longer Needed,2,850.92
2336,20250517,771,Defective/Not Working,4,350.88
2337,20250716,573,Not as Described,1,146.12
2338,20250423,35,Better Price Found,4,64.88
2339,20230310,745,Wrong Item Sent,1,215.3
2340,20251217,501,Not as Described,4,669.12
2341,20231231,260,Not as Described,2,566.4
2342,20250611,485,Changed Mind,3,375.6
2343,20240614,582,Late Delivery,1,419.19
2344,20260212,254,Defective/Not Working,3,273.03
2345,20250705,60,Defective/Not Working,1,69.61
2346,20230402,297,No Longer Needed,2,406.62
2347,20260113,597,No Longer Needed,3,33.33
2348,20231030,491,Defective/Not Working,3,504.69
2349,20250825,411,Defective/Not Working,1,64.81
2350,20231222,429,No Longer Needed,4,780.84
2351,20250831,709,Defective/Not Working,1,35.68
2352,20250517,511,Not as Described,2,229.4
2353,20231028,739,No Longer Needed,2,497.44
2354,20241227,467,Changed Mind,2,332.88
2355,20230830,8,Defective/Not Working,1,211.32
2356,20241013,666,Wrong Item Sent,3,664.65
2357,20250307,373,Better Price Found,1,240.17
2358,20250411,715,Changed Mind,4,681.56
2359,20250805,148,Late Delivery,2,52.74
2360,20230831,313,Wrong Item Sent,3,435.66
2361,20250214,172,Not as Described,3,178.02
2362,20240714,458,Better Price Found,3,349.11
2363,20230103,569,No Longer Needed,2,637.72
2364,20250922,311,No Longer Needed,4,1442.0
2365,20240315,214,Changed Mind,3,928.17
2366,20250601,378,Wrong Item Sent,4,1042.28
2367,20240212,366,Changed Mind,3,1154.73
2368,20230213,23,Changed Mind,4,853.68
2369,20250831,328,Wrong Item Sent,4,311.24
2370,20230216,396,Not as Described,2,334.74
2371,20240126,428,Not as Described,1,389.44
2372,20230601,96,Better Price Found,4,819.4
2373,20230928,69,Defective/Not Working,3,605.04
2374,20250910,563,Not as Described,1,41.14
2375,20250310,148,Defective/Not Working,1,26.37
2376,20240314,151,Not as Described,3,1358.46
2377,20260420,757,Defective/Not Working,1,118.51
2378,20230415,49,Changed Mind,2,394.4
2379,20230710,543,Defective/Not Working,4,656.64
2380,20251226,138,Changed Mind,2,574.14
2381,20250826,100,Defective/Not Working,3,191.13
2382,20251003,148,No Longer Needed,2,52.74
2383,20251025,640,Wrong Item Sent,1,151.16
2384,20230630,183,Defective/Not Working,3,78.24
2385,20240628,204,Not as Described,1,137.31
2386,20250219,567,Wrong Item Sent,4,895.68
2387,20231221,708,No Longer Needed,1,140.71
2388,20240505,421,No Longer Needed,4,330.16
2389,20250716,255,Defective/Not Working,4,1269.84
2390,20240114,146,Defective/Not Working,2,376.06
2391,20250429,396,Wrong Item Sent,4,669.48
2392,20250818,132,Better Price Found,2,232.36
2393,20240802,669,Wrong Item Sent,3,768.81
2394,20230621,380,Late Delivery,4,958.48
2395,20250503,686,Not as Described,4,774.84
2396,20230317,141,Late Delivery,1,224.09
2397,20240215,474,Not as Described,1,285.61
2398,20250829,644,Not as Described,1,440.69
2399,20231106,346,Late Delivery,4,1119.36
2400,20231218,69,Not as Described,4,806.72
2401,20250927,220,Defective/Not Working,1,267.45
2402,20230603,402,Not as Described,4,86.64
2403,20240319,320,Wrong Item Sent,3,614.7
2404,20230305,644,Changed Mind,1,440.69
2405,20240314,31,No Longer Needed,4,1124.8
2406,20260607,331,Changed Mind,4,1138.84
2407,20250523,443,Changed Mind,3,1128.69
2408,20230215,166,Not as Described,3,832.71
2409,20260529,349,Changed Mind,1,300.82
2410,20240327,742,Changed Mind,4,890.64
2411,20260306,649,Not as Described,2,534.96
2412,20250309,370,Defective/Not Working,3,789.54
2413,20241215,304,Better Price Found,4,288.0
2414,20230226,26,Changed Mind,1,359.21
2415,20240910,479,Not as Described,4,1013.08
2416,20230328,608,Defective/Not Working,1,103.16
2417,20230429,535,Better Price Found,1,170.95
2418,20240818,727,Wrong Item Sent,4,119.72
2419,20231229,685,Wrong Item Sent,1,141.65
2420,20240510,16,Late Delivery,3,365.76
2421,20250625,141,Defective/Not Working,3,672.27
2422,20250703,721,Not as Described,2,498.32
2423,20250401,381,Late Delivery,2,550.98
2424,20241212,20,Defective/Not Working,3,164.94
2425,20250917,79,Not as Described,1,253.18
2426,20250505,41,Not as Described,3,816.9
2427,20241206,756,Defective/Not Working,1,394.25
2428,20241215,229,No Longer Needed,1,168.69
2429,20230415,396,Defective/Not Working,2,334.74
2430,20241110,401,Changed Mind,4,755.88
2431,20240929,119,Changed Mind,4,1335.48
2432,20241008,27,Changed Mind,3,332.94
2433,20250323,593,Defective/Not Working,1,348.5
2434,20240423,78,Late Delivery,2,294.0
2435,20240228,466,Not as Described,2,629.32
2436,20260430,613,Better Price Found,3,138.45
2437,20231116,85,Defective/Not Working,4,211.72
