TrafficKey,DateKey,ProductKey,RegionKey,PageViews,Sessions,GlanceViews,AddToCart,Orders
10232,20250917,278,6,43,29,39,3,1
10233,20250503,173,5,170,89,140,24,11
10234,20240827,635,1,158,100,142,12,7
10235,20240507,158,3,314,169,215,27,14
10236,20250205,128,5,82,40,56,9,5
10237,20250126,401,3,347,198,252,34,12
10238,20241228,434,5,127,64,105,16,9
10239,20260415,11,3,97,55,67,4,2
10240,20241204,616,6,65,34,43,4,2
10241,20240302,406,2,49,32,44,3,1
10242,20250116,153,4,42,19,32,4,2
10243,20230126,187,2,16,9,12,1,0
10244,20231209,68,4,67,38,45,7,2
10245,20240626,98,3,154,85,101,7,2
10246,20240928,111,2,83,35,52,3,1
10247,20230623,15,3,70,32,52,4,1
10248,20240720,477,3,163,85,120,10,5
10249,20230405,730,2,68,36,48,7,2
10250,20240929,274,3,185,100,130,15,6
10251,20230820,495,2,329,147,226,17,10
10252,20260205,43,4,128,75,117,12,6
10253,20260616,650,6,235,126,199,12,5
10254,20260616,145,2,262,148,209,25,13
10255,20230623,518,2,104,54,90,13,4
10256,20250519,727,1,114,52,76,12,7
10257,20230507,491,1,55,40,50,7,3
10258,20251114,519,1,260,145,177,27,13
10259,20260428,471,3,43,21,29,3,1
10260,20230708,357,6,32,12,21,2,1
10261,20250701,724,5,147,68,105,16,9
10262,20260601,553,6,150,89,113,17,6
10263,20260423,508,5,114,62,79,4,2
10264,20260208,311,2,31,12,20,3,1
10265,20260503,518,5,24,16,20,1,0
10266,20240320,347,2,130,96,114,16,6
10267,20250128,630,2,240,104,174,14,6
10268,20260224,109,3,55,24,39,4,1
10269,20241011,256,5,167,88,107,11,4
10270,20230217,658,5,172,88,157,18,7
10271,20260518,633,1,101,45,77,11,3
10272,20230120,116,1,119,51,78,7,3
10273,20230910,251,2,112,43,73,8,3
10274,20250110,706,4,91,34,57,9,3
10275,20250228,667,6,82,42,56,3,1
10276,20250430,337,1,41,18,26,4,1
10277,20230525,26,3,92,49,65,10,5
10278,20250224,669,6,53,31,39,1,0
10279,20260326,19,4,99,60,85,12,5
10280,20230225,116,4,14,6,11,0,0
10281,20240820,79,6,185,74,120,10,4
10282,20250612,388,4,105,69,85,6,2
10283,20250303,478,3,116,73,99,14,6
10284,20250117,437,1,79,34,57,9,4
10285,20230329,739,2,201,130,160,23,9
10286,20250715,535,4,31,16,20,2,1
10287,20250524,754,1,77,40,70,11,4
10288,20240908,495,3,178,75,113,14,5
10289,20260317,771,3,106,58,95,15,9
10290,20250923,42,4,122,84,107,11,6
10291,20230318,773,1,69,49,58,4,1
10292,20240221,360,6,20,12,17,2,0
10293,20231027,205,5,71,32,50,5,3
10294,20240812,214,3,44,26,39,2,0
10295,20240808,453,6,97,64,83,7,3
10296,20250428,605,5,38,18,33,5,1
10297,20240301,504,1,84,37,59,5,2
10298,20250822,102,1,53,22,34,5,1
10299,20250827,85,5,135,65,105,15,5
10300,20260613,615,6,166,101,140,15,7
10301,20230526,207,3,258,140,173,10,5
10302,20260205,600,2,250,138,190,9,5
10303,20240822,773,5,116,56,88,8,3
10304,20250124,592,6,34,15,27,4,2
10305,20260116,610,5,26,11,18,2,0
10306,20251012,62,5,124,60,84,11,4
10307,20250816,533,1,129,70,100,7,3
10308,20250302,49,6,205,103,167,20,12
10309,20240803,509,6,141,83,116,13,7
10310,20240815,183,3,170,123,153,10,5
10311,20251007,232,1,48,24,39,5,2
10312,20230920,539,3,96,56,83,14,6
10313,20250921,83,3,43,28,37,4,2
10314,20250626,561,6,56,26,43,4,2
10315,20251011,517,2,199,78,136,16,5
10316,20260329,659,2,69,32,48,3,1
10317,20231020,159,3,99,58,71,9,5
10318,20230919,87,5,74,45,66,11,3
10319,20241005,253,5,44,23,38,2,0
10320,20240701,423,5,175,124,157,24,12
10321,20250413,73,3,142,80,115,7,3
10322,20240520,750,1,76,31,49,6,3
10323,20260121,637,6,87,44,55,3,1
10324,20241103,306,5,42,29,35,3,1
10325,20230107,763,5,178,88,154,9,5
10326,20240407,138,4,98,70,87,13,4
10327,20230501,340,2,200,98,172,26,10
10328,20241123,80,3,101,64,79,6,2
10329,20230801,567,4,46,23,36,2,1
10330,20240205,419,3,146,107,128,20,12
10331,20240424,228,6,66,43,52,2,1
10332,20240423,539,1,20,15,18,2,0
10333,20241113,60,3,63,35,44,6,3
10334,20250428,8,6,34,17,29,4,2
10335,20230915,486,5,43,23,39,3,1
10336,20240102,62,4,299,153,189,18,11
10337,20260104,89,5,160,75,115,6,3
10338,20231007,521,5,47,26,37,4,2
10339,20240705,583,5,24,13,19,2,0
10340,20260624,135,2,97,44,61,5,2
10341,20260325,53,3,141,68,121,7,2
10342,20231113,392,6,44,21,39,4,1
10343,20230208,219,6,31,15,22,1,0
10344,20240727,222,5,55,26,38,3,1
10345,20260129,30,2,120,72,88,8,3
10346,20251028,40,4,336,218,281,24,14
10347,20250322,271,3,49,32,44,2,1
10348,20241202,489,6,100,65,82,13,7
10349,20260504,500,5,108,69,92,6,3
10350,20251204,575,6,133,51,90,13,6
10351,20230131,769,5,94,53,65,6,3
10352,20260210,724,3,23,12,19,2,1
10353,20231003,502,3,64,47,56,5,2
10354,20251010,348,2,98,52,80,11,6
10355,20230217,337,6,140,67,104,8,4
10356,20240430,378,4,18,13,17,2,1
10357,20240101,763,5,146,88,122,11,6
10358,20240415,11,3,127,57,82,12,7
10359,20260610,523,1,153,69,100,9,3
10360,20260319,20,4,63,30,43,7,3
10361,20260313,659,4,37,20,26,4,1
10362,20231026,672,5,184,132,161,18,8
10363,20231211,629,5,71,40,62,7,4
10364,20230508,2,4,171,80,138,8,4
10365,20240225,615,1,64,39,47,4,2
10366,20251019,257,1,132,68,88,14,6
10367,20230105,117,6,168,82,112,14,5
10368,20240131,327,2,153,98,127,14,7
10369,20241117,91,6,119,85,103,11,6
10370,20251120,89,5,51,33,46,6,2
10371,20240302,98,5,93,43,68,4,2
10372,20241105,740,2,61,30,53,5,1
10373,20230222,190,1,65,28,50,6,2
10374,20251225,605,3,206,110,141,16,6
10375,20250815,350,3,53,29,45,7,4
10376,20260101,584,5,528,301,370,49,28
10377,20240807,472,5,187,94,124,21,8
10378,20240314,778,3,170,91,152,12,5
10379,20260222,680,6,88,47,58,7,3
10380,20250524,713,6,80,39,58,6,2
10381,20230906,550,6,49,23,36,4,2
10382,20231114,567,3,75,44,56,3,1
10383,20250623,551,1,56,21,38,4,1
10384,20260219,507,1,189,107,133,15,6
10385,20250822,332,2,67,36,47,6,2
10386,20230311,238,6,52,24,34,4,1
10387,20260307,412,2,57,41,51,3,1
10388,20230830,27,1,14,7,9,0,0
10389,20250804,547,5,291,142,188,13,6
10390,20240322,57,5,109,61,81,7,2
10391,20250930,62,3,109,57,86,6,3
10392,20250818,717,4,121,64,91,5,1
10393,20230925,757,3,188,107,148,14,8
10394,20240418,110,6,68,34,45,4,1
10395,20230909,742,1,263,126,193,19,12
10396,20250311,53,4,13,6,11,1,0
10397,20250624,702,2,188,100,131,9,4
10398,20251212,347,2,273,147,182,25,12
10399,20250916,80,2,96,59,73,6,3
10400,20230714,474,6,133,79,97,10,5
10401,20230408,583,3,97,57,79,7,4
10402,20251118,750,4,150,65,110,9,3
10403,20231202,241,6,85,33,59,7,3
10404,20231225,360,1,42,21,33,3,1
10405,20240812,410,1,162,67,112,13,5
10406,20231001,525,1,37,16,25,2,1
10407,20260216,744,5,107,48,87,12,7
10408,20230505,675,2,120,81,109,6,2
10409,20240830,348,4,79,33,60,9,5
10410,20230726,270,1,327,144,216,21,7
10411,20240108,605,4,246,109,171,15,6
10412,20250920,186,1,93,63,76,8,4
10413,20230104,449,4,210,117,148,24,9
10414,20250112,354,1,48,30,40,7,3
10415,20230525,726,6,252,98,158,9,4
10416,20240801,267,3,19,11,14,1,0
10417,20250121,231,4,12,7,9,0,0
10418,20250919,229,2,94,51,72,12,4
10419,20251002,634,3,82,51,74,4,2
10420,20251201,113,4,96,62,78,7,3
10421,20240113,640,4,96,52,84,11,6
10422,20260612,534,1,104,52,67,11,6
10423,20260528,525,4,70,41,64,6,3
10424,20240213,521,3,248,118,157,14,6
10425,20241011,763,4,116,55,77,4,2
10426,20250501,253,6,219,147,176,13,7
10427,20241108,264,1,50,25,41,3,1
10428,20240422,547,6,63,28,41,5,2
10429,20251211,521,4,62,32,47,4,2
10430,20250901,175,5,138,67,120,11,4
10431,20250719,784,6,97,51,61,7,3
10432,20260119,11,6,18,9,14,2,0
10433,20251110,619,5,37,23,33,1,0
10434,20230518,527,4,150,84,114,20,8
10435,20230113,597,3,33,20,25,1,0
10436,20250831,785,2,148,76,100,14,5
10437,20240619,103,1,96,60,76,7,3
10438,20230525,297,4,104,37,67,8,3
10439,20231111,543,5,29,13,22,3,1
10440,20231103,304,4,54,27,41,4,1
10441,20260517,365,3,81,50,60,8,3
10442,20230203,115,4,52,26,38,4,1
10443,20230903,307,4,91,42,71,4,2
10444,20250206,468,5,16,8,14,1,0
10445,20250726,761,4,342,166,222,35,12
10446,20230715,223,2,205,113,174,21,7
10447,20260206,585,2,171,109,132,13,7
10448,20250506,665,6,175,94,153,9,3
10449,20240503,446,3,45,21,32,3,1
10450,20250105,524,4,146,101,121,9,4
10451,20231216,492,6,186,83,121,8,5
10452,20230131,63,3,46,19,31,5,2
10453,20230524,378,4,42,20,31,4,1
10454,20241224,135,5,250,116,211,12,6
10455,20260503,250,4,236,107,161,26,9
10456,20251115,528,4,134,93,115,16,8
10457,20240807,563,4,80,44,59,6,2
10458,20241022,763,5,44,23,33,4,2
10459,20231127,514,5,257,114,197,18,11
10460,20230701,4,1,65,40,53,7,4
10461,20260327,746,5,44,17,28,3,1
10462,20250313,390,3,78,34,51,4,1
10463,20230802,657,2,88,45,72,6,3
10464,20241031,667,5,82,30,53,5,3
10465,20251018,744,2,39,19,28,4,2
10466,20251021,284,3,267,160,195,18,7
10467,20260402,759,3,44,25,34,2,0
10468,20260511,503,4,16,8,12,0,0
10469,20251205,737,3,156,82,130,8,3
10470,20240327,12,5,370,193,239,38,16
10471,20230517,365,4,102,57,74,7,4
10472,20250519,477,2,76,37,51,3,1
10473,20250408,375,6,86,39,62,9,5
10474,20250111,417,4,176,115,153,13,7
10475,20250203,379,3,62,41,50,3,1
10476,20230715,325,3,186,114,138,20,11
10477,20240311,200,3,17,11,14,1,0
10478,20250819,779,2,65,44,55,9,5
10479,20251114,357,3,70,44,53,4,2
10480,20230827,685,1,202,80,143,20,10
10481,20260110,187,3,200,106,137,15,7
10482,20240621,173,1,83,46,76,12,4
10483,20231027,99,4,121,62,83,7,3
10484,20240913,178,6,159,84,115,8,4
10485,20230828,469,6,30,20,25,2,1
10486,20250610,346,3,42,24,34,4,1
10487,20250710,360,6,38,20,25,2,1
10488,20240206,108,4,87,35,60,5,3
10489,20250510,787,5,112,66,80,10,6
10490,20240318,691,3,89,52,68,5,2
10491,20240808,195,2,101,57,82,12,5
10492,20240226,75,4,147,84,109,19,7
10493,20240625,38,3,103,54,65,10,3
10494,20231114,120,6,93,49,61,3,1
10495,20250208,394,4,190,88,143,18,8
10496,20241026,567,2,272,176,234,34,14
10497,20250312,313,5,59,35,44,6,3
10498,20250713,410,3,115,61,75,7,2
10499,20230716,500,5,70,31,57,4,2
10500,20250908,205,3,239,116,156,14,8
10501,20230124,638,4,66,27,48,7,3
10502,20251108,100,5,202,138,168,14,7
10503,20240116,48,3,112,55,75,11,6
10504,20240829,90,6,79,47,58,9,4
10505,20240811,49,2,120,51,94,8,3
10506,20240923,628,6,32,18,25,2,1
10507,20230402,66,2,293,133,195,32,15
10508,20230417,791,2,34,18,26,1,0
10509,20250206,121,2,183,96,129,14,7
10510,20250402,414,5,137,59,99,9,4
10511,20240228,618,2,142,71,110,8,3
10512,20251121,345,2,219,144,170,18,8
10513,20240712,69,3,374,217,325,19,9
10514,20260228,760,3,162,115,139,17,8
10515,20240829,45,6,31,16,26,1,0
10516,20260513,760,1,25,10,16,2,0
10517,20230127,113,6,61,30,51,2,1
10518,20231001,16,5,74,41,62,9,5
10519,20230910,20,2,55,28,40,6,3
10520,20250226,206,6,125,68,102,11,4
10521,20230423,705,6,247,95,162,9,4
10522,20230425,479,3,203,91,128,15,5
10523,20230802,398,3,26,13,17,1,0
10524,20241008,621,4,145,69,100,13,5
10525,20240714,13,2,97,44,62,6,3
10526,20260617,478,1,37,15,24,2,1
10527,20240812,17,3,81,47,57,9,4
10528,20231018,434,3,113,56,81,10,4
10529,20230619,760,3,199,80,125,10,5
10530,20260403,348,5,102,59,74,4,1
10531,20241227,498,6,319,147,238,33,13
10532,20250917,174,3,24,11,18,2,1
10533,20240918,642,1,33,23,28,1,0
10534,20241121,477,5,145,53,97,12,7
10535,20260101,401,3,223,95,147,19,7
10536,20230317,76,5,138,68,108,8,4
10537,20240212,772,3,70,39,50,7,4
10538,20240402,521,3,50,27,44,3,1
10539,20230323,738,3,192,70,124,17,10
10540,20260301,174,1,19,8,15,2,0
10541,20250421,238,6,70,34,59,4,2
10542,20250826,624,3,118,48,83,13,5
10543,20251120,306,5,220,109,187,31,17
10544,20251002,708,4,101,56,73,10,3
10545,20240912,64,4,188,91,118,19,7
10546,20230511,426,3,87,35,62,9,4
10547,20260529,776,6,46,22,34,4,1
10548,20250322,133,6,121,54,81,11,5
10549,20250504,603,1,122,80,98,16,6
10550,20260419,328,6,62,39,52,5,1
10551,20250829,104,3,46,24,42,3,1
10552,20260622,756,4,17,9,13,1,0
10553,20240313,278,3,86,37,64,10,5
10554,20230216,525,2,111,55,83,11,6
10555,20260607,463,3,116,64,90,14,8
10556,20240922,395,1,88,36,57,6,3
10557,20251231,714,1,145,80,111,12,7
10558,20231021,724,4,97,68,84,8,3
10559,20230811,348,5,154,59,104,17,7
10560,20260621,41,4,78,36,51,6,2
10561,20230401,740,4,34,17,30,2,1
10562,20251024,146,1,12,6,9,0,0
10563,20240814,186,4,43,21,29,1,0
10564,20230129,391,3,11,6,8,0,0
10565,20230424,118,2,146,63,113,11,6
10566,20260303,453,4,20,8,15,2,1
10567,20230321,207,1,73,39,57,9,5
10568,20250111,273,3,224,109,167,19,9
10569,20241222,504,3,394,201,296,35,17
10570,20230809,119,6,17,9,15,1,0
10571,20250813,536,5,57,29,45,5,1
10572,20230901,610,1,65,25,45,2,1
10573,20250605,329,5,54,32,43,6,3
10574,20250309,740,4,22,14,18,3,1
10575,20260520,388,2,212,79,142,11,4
10576,20240924,411,3,39,23,28,3,1
10577,20260318,563,2,93,67,81,11,6
10578,20241124,325,4,322,201,246,15,8
10579,20240410,677,4,97,45,63,4,2
10580,20250421,444,3,128,78,99,14,5
10581,20260123,407,1,31,13,22,3,1
10582,20230731,659,2,139,82,113,16,7
10583,20250926,406,5,26,11,18,1,0
10584,20241021,680,6,149,77,97,5,2
10585,20250613,366,1,218,104,181,29,11
10586,20260208,37,2,111,71,95,16,10
10587,20240107,598,4,53,22,39,5,2
10588,20240817,741,2,111,67,95,16,6
10589,20240824,700,5,249,126,162,17,8
10590,20240629,653,6,94,69,85,14,7
10591,20231025,427,6,78,40,54,5,2
10592,20240828,408,6,45,26,36,3,1
10593,20230504,437,1,106,53,94,12,7
10594,20260217,349,2,126,57,96,14,8
10595,20250620,383,5,28,15,19,2,0
10596,20260509,453,4,42,23,32,2,1
10597,20240116,212,2,57,38,48,6,2
10598,20230424,694,1,66,33,58,9,5
10599,20230920,213,1,32,13,22,3,1
10600,20260606,103,2,147,95,116,16,8
10601,20260605,52,4,155,96,134,8,3
10602,20250315,100,2,201,84,149,13,6
10603,20230318,647,6,113,64,95,8,5
10604,20230616,21,2,93,55,78,10,6
10605,20230920,267,2,203,111,168,18,8
10606,20240630,413,4,210,102,148,23,13
10607,20240526,184,6,228,150,180,31,15
10608,20230419,313,2,92,48,59,5,2
10609,20241206,294,1,171,87,116,9,3
10610,20250628,528,6,21,8,14,1,0
10611,20260603,563,3,110,46,75,12,7
10612,20250905,258,4,59,36,46,3,1
10613,20240929,400,3,28,14,20,2,1
10614,20240214,83,3,63,36,48,7,3
10615,20260627,608,4,43,18,34,4,2
10616,20230424,745,1,145,65,110,13,7
10617,20251011,778,5,65,33,56,5,3
10618,20240620,192,6,63,34,43,7,4
10619,20240430,103,1,26,14,22,3,1
10620,20250807,619,3,80,44,54,3,1
10621,20230406,630,1,179,83,114,15,5
10622,20250523,143,1,85,35,61,7,4
10623,20231107,670,6,196,84,151,15,8
10624,20230924,532,2,96,67,82,9,3
10625,20260325,154,3,179,77,125,11,4
10626,20231107,376,2,106,49,81,8,3
10627,20260218,12,4,223,117,198,13,6
10628,20230327,709,4,322,140,216,32,19
10629,20240325,310,4,164,77,117,9,3
10630,20250415,445,3,105,42,70,4,1
10631,20240629,432,6,346,154,255,27,15
10632,20231021,230,4,96,39,71,8,3
10633,20240515,620,4,23,11,17,1,0
10634,20251012,659,6,64,31,55,6,2
10635,20250529,313,3,76,27,48,8,3
10636,20251121,344,2,88,47,68,5,2
10637,20250123,742,2,158,97,121,12,6
10638,20250206,186,5,78,36,62,10,6
10639,20250217,457,2,88,39,59,3,1
10640,20251220,256,4,262,162,198,30,16
10641,20260612,489,3,98,49,74,11,4
10642,20251226,219,5,181,88,120,9,4
10643,20241012,340,2,234,147,194,30,13
10644,20241030,382,2,118,50,88,6,3
10645,20240112,279,6,135,72,115,7,4
10646,20240608,553,1,275,127,184,16,8
10647,20240523,134,2,141,68,106,17,7
10648,20251106,274,5,107,39,68,5,2
10649,20250505,167,2,64,24,43,6,3
10650,20230509,598,6,59,41,51,8,4
10651,20231130,79,3,532,307,397,58,26
10652,20260217,654,1,69,37,52,7,3
10653,20240216,466,1,58,27,46,5,1
10654,20260112,253,1,77,40,60,6,3
10655,20241009,665,1,64,44,57,5,2
10656,20230630,154,2,75,38,47,3,1
10657,20240224,386,2,100,44,80,7,3
10658,20240301,226,4,70,51,62,5,2
10659,20230620,761,3,26,11,19,2,0
10660,20240710,630,5,82,38,57,9,5
10661,20250106,798,5,171,109,148,13,8
10662,20240111,569,2,65,31,45,7,3
10663,20250408,227,6,61,26,41,7,4
10664,20240824,281,3,222,109,141,14,5
10665,20240701,102,5,292,162,220,36,21
10666,20241116,255,5,298,178,261,27,17
10667,20250916,175,3,47,18,33,4,1
10668,20250322,4,6,105,68,84,8,4
10669,20250429,286,5,257,93,163,16,5
10670,20251127,686,5,154,92,131,20,12
10671,20240721,406,6,82,42,58,3,1
10672,20260515,109,3,81,34,59,6,3
10673,20251018,602,1,68,32,57,6,3
10674,20231003,686,5,126,58,84,11,6
10675,20231116,336,3,55,26,36,4,1
10676,20250925,440,1,58,37,51,5,3
10677,20240418,216,1,16,6,11,1,0
10678,20250930,356,3,105,57,71,7,2
10679,20230529,181,3,250,101,177,20,12
10680,20240424,708,4,67,47,58,9,4
10681,20230212,636,5,182,103,123,15,8
10682,20230125,567,5,86,47,58,4,2
10683,20250415,396,1,58,31,39,5,2
10684,20260429,398,2,122,65,78,12,5
10685,20230625,522,2,250,137,184,12,5
10686,20240715,740,2,22,11,16,2,0
10687,20230430,706,1,122,46,80,5,3
10688,20241116,621,2,85,38,59,7,4
10689,20241228,484,6,143,75,95,10,6
10690,20240320,428,2,135,64,113,10,3
10691,20260517,104,3,168,108,138,13,7
10692,20250715,345,5,107,62,75,8,3
10693,20251211,393,2,79,48,65,10,6
10694,20231110,528,2,137,52,88,13,5
10695,20231030,69,5,212,125,181,25,10
10696,20260413,388,1,66,34,48,3,1
10697,20250523,384,5,137,60,89,5,2
10698,20231208,646,2,103,68,83,12,7
10699,20250212,281,3,136,70,117,14,6
10700,20230521,486,4,128,77,108,12,5
10701,20250126,745,6,197,117,168,18,6
10702,20260405,373,3,58,37,52,4,1
10703,20251102,223,3,15,9,12,1,0
10704,20240917,589,6,11,7,9,0,0
10705,20231230,201,3,218,128,158,19,11
10706,20260519,518,3,358,191,258,19,6
10707,20240609,705,3,89,52,78,13,6
10708,20241003,749,4,278,138,200,19,9
10709,20230211,449,6,22,10,19,1,0
10710,20240418,633,5,17,9,12,1,0
10711,20240917,17,1,65,26,47,6,3
10712,20251025,222,5,373,253,332,52,29
10713,20250325,68,2,46,33,41,3,1
10714,20230503,548,3,196,89,139,11,7
10715,20241022,669,1,58,25,39,6,2
10716,20251107,67,4,86,32,59,5,2
10717,20260405,410,4,400,200,297,52,26
10718,20260125,204,2,62,33,49,8,3
10719,20251127,209,5,67,23,43,3,1
10720,20240919,146,3,167,90,119,21,9
10721,20240715,334,5,193,94,150,24,12
10722,20240715,694,1,32,20,25,3,1
10723,20230324,226,1,288,153,181,13,5
10724,20260417,368,4,181,109,132,8,3
10725,20230929,194,6,86,44,68,6,3
10726,20250818,30,6,190,93,137,11,4
10727,20251008,613,1,191,101,139,9,3
10728,20250928,630,6,164,81,132,9,3
10729,20231111,724,3,120,65,88,7,4
10730,20260330,23,6,234,117,205,30,14
10731,20240107,240,5,120,67,83,12,4
10732,20241115,707,6,99,50,65,9,3
10733,20230712,699,2,89,56,70,9,4
10734,20230526,667,6,38,21,35,2,0
10735,20250517,568,4,95,46,78,8,2
10736,20240627,374,1,118,72,105,5,2
10737,20250716,345,4,170,86,141,16,8
10738,20230403,58,3,25,16,20,1,0
10739,20260322,597,4,120,69,99,17,9
10740,20230128,471,3,14,9,13,0,0
10741,20240404,638,2,93,56,80,8,3
10742,20251023,234,3,58,24,42,5,2
10743,20260308,585,1,223,96,165,22,9
10744,20251017,715,1,89,36,63,5,1
10745,20230813,140,1,157,72,111,11,4
10746,20260409,533,6,29,17,21,2,0
10747,20250112,553,3,107,42,75,12,4
10748,20251203,449,6,268,159,203,23,13
10749,20240307,656,3,150,72,116,15,6
10750,20250711,320,2,605,332,425,36,18
10751,20251121,426,5,48,28,40,6,3
10752,20250828,161,5,69,44,55,3,1
10753,20250707,178,2,189,77,123,15,9
10754,20240223,320,6,144,58,104,17,10
10755,20240530,326,6,71,31,45,7,2
10756,20240206,780,5,287,121,213,34,13
10757,20250627,212,5,198,79,139,16,8
10758,20231125,46,1,83,45,54,6,2
10759,20260614,288,2,305,178,218,31,13
10760,20260526,417,4,62,29,39,6,3
10761,20230312,562,5,144,75,99,17,9
10762,20260318,405,4,193,107,132,18,7
10763,20241125,66,1,115,64,95,4,1
10764,20250112,333,1,102,55,87,10,5
10765,20250913,566,6,138,91,111,19,10
10766,20231212,748,5,56,26,42,5,1
10767,20250726,788,5,94,42,61,4,1
10768,20231214,494,3,93,49,64,3,1
10769,20240322,654,6,157,89,105,6,3
10770,20240218,340,1,214,122,149,22,9
10771,20250402,707,6,15,9,14,2,0
10772,20250511,660,3,159,99,132,19,7
10773,20240109,432,6,342,191,228,19,10
10774,20240818,233,1,161,64,103,17,9
10775,20260424,43,1,29,15,21,1,0
10776,20230807,442,6,188,84,123,13,5
10777,20241217,526,6,275,170,202,32,17
10778,20240704,369,1,63,35,52,3,1
10779,20250104,54,3,75,41,65,9,5
10780,20251030,737,3,477,318,383,68,28
10781,20260620,165,5,65,27,48,2,0
10782,20241108,137,5,170,91,114,12,4
10783,20240712,1,3,408,205,261,14,6
10784,20250620,353,1,328,161,220,17,7
10785,20260129,333,6,95,61,86,7,2
10786,20230304,633,4,309,123,210,31,18
10787,20250402,618,4,7,4,6,0,0
10788,20250810,767,6,544,204,358,22,10
10789,20230522,328,4,95,38,60,9,3
10790,20230708,126,1,297,192,253,35,18
10791,20241126,57,6,25,13,17,1,0
10792,20230808,159,1,70,41,52,9,4
10793,20250529,30,5,80,50,63,11,4
10794,20260321,311,6,32,18,22,3,1
10795,20250718,404,5,128,83,111,6,3
10796,20260429,397,6,28,14,19,2,0
10797,20250408,268,6,105,42,74,12,7
10798,20260609,764,3,111,51,87,12,5
10799,20230316,135,3,23,11,16,1,0
10800,20260220,161,2,118,71,87,8,3
10801,20251223,205,1,103,61,81,10,5
10802,20230731,508,6,171,76,107,17,10
10803,20260110,762,2,88,41,65,8,4
10804,20260305,582,5,22,12,16,1,0
10805,20230517,138,2,157,76,106,9,5
10806,20260614,632,2,138,54,99,9,3
10807,20251229,578,5,74,48,59,4,1
10808,20250323,525,6,41,17,31,1,0
10809,20240616,268,3,206,95,140,10,4
10810,20250409,786,3,155,77,101,11,5
10811,20260412,153,3,30,14,20,2,0
10812,20231021,723,6,90,57,78,7,3
10813,20251210,714,5,105,66,82,9,4
10814,20230921,184,4,172,96,143,16,5
10815,20260228,111,5,87,39,61,3,1
10816,20260614,138,5,341,197,241,40,14
10817,20230224,78,2,162,78,122,12,6
10818,20241101,786,2,21,10,15,1,0
10819,20230218,75,5,91,50,74,12,7
10820,20260123,69,5,96,56,79,9,3
10821,20260101,507,4,152,82,99,16,7
10822,20251019,404,6,168,103,124,20,9
10823,20250412,228,4,135,65,87,8,3
10824,20230716,187,1,151,76,116,7,3
10825,20240328,269,5,130,80,102,10,5
10826,20241217,434,3,170,102,126,13,5
10827,20260319,82,1,260,173,221,31,17
10828,20251101,121,6,177,89,124,20,7
10829,20251105,659,3,183,77,127,21,9
10830,20251029,368,4,63,36,49,6,3
10831,20240401,622,3,42,26,35,5,2
10832,20241229,214,6,202,79,129,11,5
10833,20230304,620,4,94,44,60,3,1
10834,20260214,168,2,224,95,159,13,5
10835,20250324,705,1,77,34,61,7,3
10836,20241123,274,5,60,34,48,8,4
10837,20240311,441,6,65,31,48,5,2
10838,20230605,472,1,62,25,42,7,3
10839,20250428,612,4,433,204,325,33,11
10840,20240519,153,3,74,34,59,7,2
10841,20230917,142,4,455,185,322,17,10
10842,20240204,98,6,99,46,63,8,4
10843,20250917,178,2,165,82,129,6,2
10844,20240812,349,6,30,15,23,2,1
10845,20231119,186,2,13,6,9,1,0
10846,20230925,40,2,66,40,52,5,2
10847,20251110,312,6,173,83,128,9,5
10848,20250112,799,1,474,211,311,20,7
10849,20230608,23,5,91,32,59,3,1
10850,20251111,116,3,69,31,48,3,1
10851,20250321,743,5,36,21,28,1,0
10852,20250712,629,3,1019,609,766,87,33
10853,20240627,440,2,54,28,44,3,1
10854,20251008,785,5,193,77,134,8,3
10855,20240211,191,3,314,202,252,20,8
