InventoryKey,DateKey,ProductKey,WarehouseKey,OnHandUnits,InTransitUnits,ReorderPoint,StockoutFlag,ML_IsAnomaly,ML_AnomalyScore
8434,20250323,670,1,296,126,106,0,0,0.1056
8435,20241106,602,4,275,66,56,0,0,0.0831
8436,20240908,597,6,264,62,92,0,0,0.1032
8437,20250821,691,6,0,240,164,1,0,0.0249
8438,20251207,680,1,72,243,122,0,0,0.0814
8439,20240913,297,1,138,155,97,0,0,0.1432
8440,20241019,789,3,208,199,168,0,0,0.0983
8441,20230316,58,6,209,73,90,0,0,0.1226
8442,20250315,434,8,115,134,85,0,0,0.142
8443,20240522,12,3,295,217,135,0,0,0.074
8444,20230930,63,2,64,176,138,0,0,0.1211
8445,20260330,2,8,350,26,196,0,1,-0.0119
8446,20230201,279,3,51,5,86,0,0,0.059
8447,20250407,474,3,0,26,158,1,0,0.0419
8448,20260404,638,5,118,77,137,0,0,0.1366
8449,20250617,384,7,0,4,77,1,0,0.0228
8450,20250615,497,6,128,217,180,0,0,0.1004
8451,20251206,269,6,115,180,35,0,0,0.1019
8452,20240222,553,4,74,176,79,0,0,0.1215
8453,20240121,555,9,0,180,149,1,0,0.0668
8454,20260216,106,1,110,68,130,0,0,0.1323
8455,20250831,205,8,168,216,155,0,0,0.1144
8456,20231022,582,1,0,175,60,1,0,0.0692
8457,20230630,567,6,202,150,62,0,0,0.1299
8458,20241224,319,8,267,185,121,0,0,0.1076
8459,20250817,502,6,99,132,45,0,0,0.1172
8460,20240120,72,2,119,80,197,0,0,0.0751
8461,20250902,388,6,204,77,71,0,0,0.1225
8462,20240924,6,4,92,113,171,0,0,0.1251
8463,20240320,607,8,170,232,137,0,0,0.1054
8464,20251112,31,8,126,243,77,0,0,0.0794
8465,20250802,702,2,258,33,34,0,0,0.0547
8466,20230928,236,9,315,48,87,0,0,0.0805
8467,20250214,441,3,127,82,133,0,0,0.1402
8468,20251227,731,2,86,112,93,0,0,0.1277
8469,20230128,215,8,77,84,87,0,0,0.1217
8470,20241127,137,6,314,15,60,0,0,0.0364
8471,20241210,280,6,108,183,140,0,0,0.1326
8472,20241106,45,2,248,238,124,0,0,0.077
8473,20230629,497,7,245,248,141,0,0,0.0479
8474,20241123,368,6,105,55,65,0,0,0.1165
8475,20250103,427,8,416,113,63,0,0,0.007
8476,20240410,246,9,299,28,130,0,0,0.0644
8477,20240325,54,5,132,134,105,0,0,0.1482
8478,20230116,191,2,59,77,127,0,0,0.1187
8479,20250527,80,3,148,144,192,0,0,0.0962
8480,20260415,71,9,199,236,33,0,0,0.0514
8481,20260603,649,7,105,164,131,0,0,0.1443
8482,20240501,708,4,97,135,34,0,0,0.108
8483,20230704,307,9,309,155,128,0,0,0.0941
8484,20230720,266,6,270,15,126,0,0,0.0683
8485,20240528,381,8,14,249,109,1,0,0.018
8486,20250611,781,9,266,56,150,0,0,0.0937
8487,20240930,185,5,106,52,55,0,0,0.1174
8488,20231013,310,7,269,247,119,0,0,0.0417
8489,20240804,573,2,0,86,150,1,0,0.0709
8490,20251014,287,8,79,199,115,0,0,0.1176
8491,20230919,142,7,228,180,153,0,0,0.1148
8492,20231031,6,5,150,93,33,0,0,0.1089
8493,20240320,477,5,186,61,40,0,0,0.1086
8494,20230219,760,2,227,214,30,0,0,0.0605
8495,20260211,127,5,83,141,134,0,0,0.138
8496,20230724,93,10,292,173,172,0,0,0.0741
8497,20251130,279,6,41,209,155,0,0,0.0837
8498,20241120,194,8,68,243,71,0,0,0.0635
8499,20240808,526,2,397,66,199,0,1,-0.0183
8500,20240617,132,6,174,90,171,0,0,0.1312
8501,20260209,20,2,316,211,99,0,0,0.0704
8502,20260216,93,7,414,15,184,0,1,-0.0344
8503,20240715,134,9,236,1,43,0,0,0.0285
8504,20231114,140,8,282,68,123,0,0,0.0937
8505,20260319,709,6,314,242,30,0,1,-0.0049
8506,20250817,389,6,168,165,96,0,0,0.1447
8507,20240924,560,8,67,137,69,0,0,0.1194
8508,20240125,735,4,0,76,106,1,0,0.0751
8509,20241108,569,3,106,112,79,0,0,0.1305
8510,20230324,594,9,123,27,83,0,0,0.11
8511,20251221,695,6,154,52,85,0,0,0.1323
8512,20240222,336,4,409,213,139,0,0,0.0091
8513,20230910,534,3,160,23,144,0,0,0.1036
8514,20240724,799,7,187,44,110,0,0,0.1237
8515,20240916,237,4,188,10,132,0,0,0.0916
8516,20250107,165,10,71,133,49,0,0,0.1149
8517,20250522,310,9,81,161,93,0,0,0.1367
8518,20250708,720,9,119,68,196,0,0,0.0777
8519,20230303,369,5,221,175,167,0,0,0.1087
8520,20230705,369,10,190,20,129,0,0,0.1048
8521,20240107,713,8,85,217,155,0,0,0.1076
8522,20240328,497,10,217,17,105,0,0,0.088
8523,20240830,741,9,185,41,137,0,0,0.1233
8524,20240329,226,5,223,67,51,0,0,0.1081
8525,20260318,790,1,132,15,184,0,0,0.0673
8526,20240617,245,8,56,193,88,0,0,0.107
8527,20250502,33,9,17,231,190,1,0,0.009
8528,20231023,483,9,250,44,98,0,0,0.1066
8529,20240313,73,9,131,29,120,0,0,0.1212
8530,20240218,89,2,0,9,195,1,1,-0.0269
8531,20250326,27,1,145,77,169,0,0,0.1297
8532,20250508,694,3,169,221,160,0,0,0.1058
8533,20260112,675,7,151,184,100,0,0,0.1378
8534,20250114,712,4,0,197,175,1,0,0.0455
8535,20230910,535,7,124,131,73,0,0,0.1435
8536,20230316,432,7,129,131,48,0,0,0.125
8537,20260203,220,1,84,128,29,0,0,0.0944
8538,20260418,350,10,176,150,182,0,0,0.1152
8539,20250428,309,5,40,70,96,0,0,0.101
8540,20250409,773,9,132,249,66,0,0,0.0534
8541,20260203,33,10,352,182,55,0,0,0.0523
8542,20240514,713,5,277,212,155,0,0,0.076
8543,20230211,285,2,444,35,26,0,1,-0.0505
8544,20231029,455,4,49,91,138,0,0,0.1148
8545,20230513,766,1,225,55,108,0,0,0.1213
8546,20240627,418,6,0,208,168,1,0,0.0488
8547,20230223,591,10,50,94,95,0,0,0.1121
8548,20231125,527,6,0,99,178,1,0,0.0612
8549,20260524,493,3,158,107,62,0,0,0.1363
8550,20230511,352,6,94,134,44,0,0,0.1189
8551,20260420,77,6,0,136,169,1,0,0.0659
8552,20250713,27,7,245,126,101,0,0,0.1269
8553,20250809,19,9,156,121,36,0,0,0.119
8554,20250303,396,2,53,208,44,0,0,0.0787
8555,20250609,454,7,476,38,52,0,1,-0.0353
8556,20260513,272,5,368,225,59,0,0,0.0176
8557,20231027,56,8,150,228,41,0,0,0.0808
8558,20230727,542,3,244,232,96,0,0,0.0811
8559,20231103,531,7,115,212,23,0,0,0.0559
8560,20260407,305,8,0,233,66,1,0,0.0341
8561,20230509,680,2,258,62,155,0,0,0.0895
8562,20240114,721,4,129,10,189,0,0,0.0429
8563,20240530,583,10,171,198,146,0,0,0.1251
8564,20250111,431,4,118,66,104,0,0,0.1329
8565,20241218,87,10,98,125,84,0,0,0.1319
8566,20241119,23,3,159,11,107,0,0,0.0924
8567,20240715,484,6,95,177,48,0,0,0.1123
8568,20240803,770,7,40,154,124,0,0,0.1095
8569,20231226,389,3,121,61,83,0,0,0.1267
8570,20251209,344,7,207,93,86,0,0,0.1235
8571,20230930,562,3,51,123,96,0,0,0.1148
8572,20230425,598,3,84,211,76,0,0,0.1075
8573,20250310,49,6,195,86,131,0,0,0.1403
8574,20260529,524,5,34,45,149,0,0,0.0783
8575,20240118,102,5,125,165,198,0,0,0.0631
8576,20250914,553,6,196,88,113,0,0,0.137
8577,20241123,103,5,144,85,102,0,0,0.1413
8578,20240622,365,8,153,126,157,0,0,0.1395
8579,20240530,704,8,159,188,87,0,0,0.1306
8580,20250816,741,10,86,151,26,0,0,0.0827
8581,20260418,52,2,337,144,55,0,0,0.0754
8582,20250409,632,7,617,34,92,0,1,-0.0772
8583,20250529,52,8,108,19,42,0,0,0.0699
8584,20250622,247,4,37,47,184,0,0,0.0549
8585,20250205,698,8,114,36,62,0,0,0.1067
8586,20240312,531,10,166,175,111,0,0,0.1419
8587,20250509,431,5,315,232,181,0,0,0.0239
8588,20230119,625,3,457,27,64,0,1,-0.0267
8589,20240509,423,2,271,120,63,0,0,0.1017
8590,20241017,769,9,45,239,106,0,0,0.0727
8591,20240808,233,2,116,217,115,0,0,0.116
8592,20230822,17,3,298,77,149,0,0,0.0896
8593,20260605,112,3,0,47,93,1,0,0.0623
8594,20231026,478,8,171,98,161,0,0,0.1344
8595,20241020,781,10,84,97,138,0,0,0.134
8596,20230705,137,3,239,17,163,0,0,0.0715
8597,20240804,534,8,89,229,23,0,0,0.038
8598,20230620,37,9,79,9,34,0,0,0.0415
8599,20240201,529,1,137,74,106,0,0,0.1395
8600,20250330,542,6,14,111,33,0,0,0.0481
8601,20230110,177,6,145,180,38,0,0,0.1117
8602,20240309,69,6,212,12,122,0,0,0.0818
8603,20250523,442,5,225,156,24,0,0,0.0656
8604,20250728,91,1,171,106,50,0,0,0.1266
8605,20251119,507,3,438,118,114,0,0,0.0105
8606,20230111,135,9,0,230,94,1,0,0.0467
8607,20231124,616,7,28,76,75,0,0,0.0899
8608,20230427,109,9,49,225,40,0,0,0.0599
8609,20230325,403,9,133,149,158,0,0,0.1401
8610,20230114,609,6,119,7,142,0,0,0.0733
8611,20250113,111,3,0,224,27,1,0,0.0001
8612,20250709,555,4,256,141,167,0,0,0.1017
8613,20250926,660,2,0,4,45,1,0,0.0066
8614,20230803,140,10,14,88,147,1,0,0.0757
8615,20250328,286,4,51,202,161,0,0,0.0918
8616,20241014,116,7,186,168,117,0,0,0.1406
8617,20250620,393,3,195,43,195,0,0,0.0588
8618,20240919,40,8,447,246,38,0,1,-0.0566
8619,20251204,409,7,133,3,41,0,0,0.0511
8620,20231219,444,6,154,185,170,0,0,0.1228
8621,20250902,733,8,278,127,124,0,0,0.1105
8622,20241013,462,10,28,13,34,0,0,0.0209
8623,20241110,312,4,101,79,81,0,0,0.1206
8624,20250825,545,1,0,66,72,1,0,0.062
8625,20230309,611,5,100,196,106,0,0,0.122
8626,20240624,392,7,71,176,123,0,0,0.1302
8627,20250327,208,9,115,205,127,0,0,0.1315
8628,20250725,436,3,393,84,43,0,0,0.0181
8629,20230920,283,4,147,201,89,0,0,0.1297
8630,20240530,393,6,193,191,147,0,0,0.1221
8631,20241003,368,5,380,1,141,0,1,-0.0199
8632,20231130,46,5,160,123,28,0,0,0.1
8633,20240316,520,6,0,116,131,1,0,0.0841
8634,20240515,130,7,121,40,105,0,0,0.1213
8635,20231008,120,7,373,153,72,0,0,0.0474
8636,20241120,431,9,0,210,32,1,0,0.0256
8637,20240104,513,1,140,100,22,0,0,0.0728
8638,20250713,250,2,163,232,189,0,0,0.0573
8639,20260312,514,9,863,21,83,0,1,-0.1015
8640,20230828,415,3,183,1,179,0,0,0.0324
8641,20231120,481,7,82,82,90,0,0,0.1206
8642,20240907,208,10,0,169,86,1,0,0.073
8643,20240915,39,6,291,123,127,0,0,0.1071
8644,20251015,56,2,278,119,23,0,0,0.0365
8645,20230626,455,1,284,105,118,0,0,0.1007
8646,20240425,506,5,43,242,182,0,0,0.0287
8647,20250607,76,3,215,67,111,0,0,0.1247
8648,20250622,161,8,78,196,134,0,0,0.1213
8649,20231123,592,6,228,156,99,0,0,0.1269
8650,20251020,602,2,153,214,66,0,0,0.1127
8651,20240622,287,9,27,167,57,0,0,0.0862
8652,20241201,81,2,45,86,194,0,0,0.0581
8653,20250517,29,1,138,107,185,0,0,0.1146
8654,20260309,555,7,61,190,122,0,0,0.1132
8655,20230829,157,1,141,73,128,0,0,0.1387
8656,20240707,550,8,293,135,173,0,0,0.0861
8657,20250106,486,4,116,116,177,0,0,0.1264
8658,20230727,428,4,0,26,94,1,0,0.0467
8659,20230518,202,3,94,98,155,0,0,0.1247
8660,20250212,623,4,23,92,40,0,0,0.0657
8661,20230207,506,6,4,60,21,0,1,-0.0028
8662,20240902,685,1,79,91,197,0,0,0.0661
8663,20231222,540,10,166,20,114,0,0,0.1078
8664,20250605,289,10,118,22,109,0,0,0.1048
8665,20240729,559,7,425,65,188,0,1,-0.015
8666,20260330,290,2,283,0,184,0,1,-0.0119
8667,20251223,613,2,430,187,46,0,1,-0.0086
8668,20260124,317,10,103,37,127,0,0,0.1117
8669,20251130,457,8,173,79,67,0,0,0.1307
8670,20240302,39,9,192,93,43,0,0,0.1106
8671,20231101,424,5,275,0,38,0,0,0.0006
8672,20240718,767,9,95,14,178,0,0,0.0667
8673,20240911,75,6,64,222,29,0,0,0.0471
8674,20230419,17,6,88,192,142,0,0,0.1256
8675,20260617,380,6,83,24,38,0,0,0.069
8676,20230506,194,6,310,110,180,0,0,0.0705
8677,20260110,126,2,64,134,106,0,0,0.1235
8678,20250211,122,8,40,106,97,0,0,0.1134
8679,20241122,16,3,171,54,96,0,0,0.1339
8680,20240328,309,1,42,157,102,0,0,0.1163
8681,20260530,696,8,176,185,124,0,0,0.1376
8682,20241003,493,1,101,220,43,0,0,0.0865
8683,20250107,71,9,196,17,80,0,0,0.0976
8684,20230310,145,7,61,184,33,0,0,0.0809
8685,20230724,731,4,158,224,133,0,0,0.1186
8686,20240713,178,8,409,170,188,0,1,-0.0114
8687,20230326,760,6,95,204,56,0,0,0.1115
8688,20230526,745,5,0,3,47,1,0,0.0089
8689,20240720,320,2,62,158,120,0,0,0.1262
8690,20240711,742,1,157,78,23,0,0,0.0773
8691,20230319,260,5,93,247,93,0,0,0.0698
8692,20241111,669,4,221,34,139,0,0,0.1034
8693,20260215,69,3,105,23,193,0,0,0.049
8694,20241104,744,7,58,115,118,0,0,0.1251
8695,20230318,10,7,187,167,83,0,0,0.1365
8696,20240925,213,9,288,248,170,0,0,0.0221
8697,20241018,673,6,201,178,61,0,0,0.125
8698,20260307,308,1,161,149,125,0,0,0.1473
8699,20240302,368,5,135,111,180,0,0,0.1265
8700,20240630,695,10,129,173,149,0,0,0.1394
8701,20250425,616,4,305,90,107,0,0,0.0917
8702,20240702,375,9,87,159,179,0,0,0.1204
8703,20240516,514,7,181,0,86,0,0,0.0632
8704,20230220,399,4,298,56,50,0,0,0.0685
8705,20250512,350,5,0,82,66,1,0,0.0696
8706,20240730,614,4,37,24,142,0,0,0.0675
8707,20250217,179,8,221,173,154,0,0,0.1164
8708,20240623,270,9,73,211,138,0,0,0.1064
8709,20240215,584,1,88,7,161,0,0,0.0592
8710,20230126,699,3,161,51,197,0,0,0.064
8711,20260214,176,9,238,234,94,0,0,0.0806
8712,20231224,733,4,137,196,41,0,0,0.1025
8713,20240722,317,5,39,201,194,0,0,0.0371
8714,20250918,539,2,101,75,79,0,0,0.1196
8715,20250404,77,4,202,186,94,0,0,0.1261
8716,20251124,745,4,243,100,23,0,0,0.0486
8717,20250409,491,9,227,131,143,0,0,0.1289
8718,20240624,266,7,234,186,176,0,0,0.0969
8719,20230812,530,6,100,212,59,0,0,0.1045
8720,20250928,317,3,135,30,29,0,0,0.0668
8721,20240724,627,3,0,74,119,1,0,0.0774
8722,20250913,733,7,160,16,189,0,0,0.0541
8723,20241223,350,4,246,20,164,0,0,0.0657
8724,20260325,101,9,86,216,163,0,0,0.1048
8725,20251103,788,3,189,36,25,0,0,0.0556
8726,20230324,375,9,169,13,110,0,0,0.0941
8727,20240821,276,10,151,144,115,0,0,0.1496
8728,20240101,525,8,49,59,38,0,0,0.0863
8729,20231016,283,6,133,213,151,0,0,0.1198
8730,20230921,545,3,119,47,82,0,0,0.1261
8731,20230307,414,6,219,217,145,0,0,0.1007
8732,20240704,377,2,117,245,179,0,0,0.0552
8733,20241014,166,6,248,242,72,0,0,0.06
8734,20240217,309,5,337,89,113,0,0,0.0658
8735,20231201,742,4,184,110,117,0,0,0.1453
8736,20241116,605,8,0,163,61,1,0,0.0722
8737,20250322,223,1,0,45,128,1,0,0.0597
8738,20260224,175,10,92,38,173,0,0,0.0904
8739,20251003,694,7,49,21,72,0,0,0.0759
8740,20231122,573,10,139,25,173,0,0,0.0917
8741,20250307,255,9,200,174,84,0,0,0.1279
8742,20250210,329,1,311,83,84,0,0,0.0838
8743,20260205,151,4,191,34,73,0,0,0.1136
8744,20230429,528,8,65,82,52,0,0,0.1074
8745,20230822,675,5,144,222,186,0,0,0.0805
8746,20260303,309,3,366,53,190,0,0,0.0084
8747,20260413,242,6,185,182,187,0,0,0.094
8748,20240423,721,9,184,55,159,0,0,0.1227
8749,20250713,347,7,448,21,31,0,1,-0.0578
8750,20240519,425,10,471,93,68,0,1,-0.0204
8751,20240813,235,4,123,15,56,0,0,0.0879
8752,20250911,268,10,129,7,147,0,0,0.0699
8753,20260315,439,7,178,80,29,0,0,0.0955
8754,20241213,619,2,166,12,192,0,0,0.0342
8755,20250506,539,7,101,200,47,0,0,0.0984
8756,20230116,271,10,52,243,64,0,0,0.0512
8757,20240828,86,2,298,25,33,0,0,0.0272
8758,20260220,26,7,164,214,123,0,0,0.1222
8759,20230109,737,7,215,117,157,0,0,0.1254
8760,20230225,91,5,59,20,74,0,0,0.0805
8761,20260111,790,6,164,226,142,0,0,0.1085
8762,20230925,77,4,85,4,49,0,0,0.0533
8763,20260206,79,9,75,31,176,0,0,0.0857
8764,20230820,184,9,0,184,47,1,0,0.0518
8765,20230709,1,10,237,140,176,0,0,0.1103
8766,20230915,764,2,398,156,73,0,0,0.0327
8767,20230706,311,2,424,20,121,0,1,-0.0117
8768,20240516,792,1,78,11,90,0,0,0.0809
8769,20251228,433,9,110,111,138,0,0,0.1401
8770,20230105,357,2,125,70,141,0,0,0.1332
8771,20240703,678,6,0,74,84,1,0,0.0669
8772,20230614,447,1,353,98,87,0,0,0.0497
8773,20230727,250,2,168,236,168,0,0,0.0892
8774,20231224,738,4,32,4,89,0,0,0.0441
8775,20260427,369,5,119,241,113,0,0,0.0879
8776,20230303,655,2,0,122,169,1,0,0.0655
8777,20250403,466,1,302,21,52,0,0,0.0378
8778,20230503,721,5,147,193,23,0,0,0.0694
8779,20230618,92,4,91,47,113,0,0,0.116
8780,20230517,337,7,349,15,168,0,0,0.0067
8781,20241109,516,3,97,226,153,0,0,0.1062
8782,20231115,118,2,91,191,69,0,0,0.1141
8783,20231009,719,1,163,67,24,0,0,0.0827
8784,20240619,7,7,351,108,31,0,0,0.0271
8785,20230324,257,4,120,188,166,0,0,0.1216
8786,20240414,215,8,198,148,43,0,0,0.1111
8787,20260131,390,5,150,60,70,0,0,0.1295
8788,20250226,42,1,165,114,180,0,0,0.1246
8789,20241015,640,8,144,117,187,0,0,0.1123
8790,20250129,386,8,135,182,152,0,0,0.1344
8791,20240515,115,10,0,77,140,1,0,0.0691
8792,20240421,38,10,180,244,105,0,0,0.0775
8793,20230815,612,6,61,64,187,0,0,0.0767
8794,20240110,604,2,443,60,199,0,1,-0.0439
8795,20250101,758,2,69,40,42,0,0,0.0874
8796,20240422,307,2,203,36,44,0,0,0.0918
8797,20230219,216,1,594,150,65,0,1,-0.0718
8798,20230406,314,8,137,52,174,0,0,0.1174
8799,20230517,162,7,120,217,169,0,0,0.1046
8800,20241105,231,8,125,99,198,0,0,0.0639
8801,20250813,67,6,135,9,77,0,0,0.0882
8802,20240209,763,2,292,82,43,0,0,0.0657
8803,20230627,361,5,295,106,128,0,0,0.0976
8804,20240125,468,6,146,217,185,0,0,0.0861
8805,20230127,419,4,177,90,120,0,0,0.1431
8806,20250102,402,8,554,150,124,0,1,-0.0457
8807,20260102,96,3,39,188,33,0,0,0.0629
8808,20230218,306,10,238,122,166,0,0,0.1157
8809,20251021,384,1,157,173,107,0,0,0.1458
8810,20240221,765,10,699,231,98,0,1,-0.0906
8811,20240125,425,6,54,232,160,0,0,0.0765
8812,20250211,29,1,137,118,116,0,0,0.1489
8813,20260216,756,3,193,19,36,0,0,0.0623
8814,20240419,40,8,317,142,60,0,0,0.0842
8815,20250116,508,5,49,240,168,0,0,0.059
8816,20240725,75,6,411,56,126,0,0,0.0146
8817,20260106,440,5,311,157,41,0,0,0.0669
8818,20231115,91,6,122,192,169,0,0,0.1198
8819,20260619,598,3,87,164,179,0,0,0.1175
8820,20250706,330,8,118,54,31,0,0,0.0914
8821,20240423,323,1,148,53,39,0,0,0.1065
8822,20230327,526,4,0,174,123,1,0,0.0776
8823,20251006,798,7,170,233,110,0,0,0.108
8824,20250115,8,4,0,135,192,1,0,0.0351
8825,20260111,629,7,46,144,110,0,0,0.1164
8826,20230927,193,1,89,97,116,0,0,0.1303
8827,20250527,604,5,367,125,38,0,0,0.0294
8828,20231013,778,9,261,113,127,0,0,0.1192
8829,20230507,745,7,199,140,77,0,0,0.1305
8830,20250518,303,2,137,42,57,0,0,0.1184
8831,20230423,229,5,68,130,135,0,0,0.1283
8832,20231120,608,1,230,146,117,0,0,0.1287
8833,20241201,486,3,205,34,103,0,0,0.1136
8834,20251211,157,8,146,36,134,0,0,0.126
8835,20250926,606,3,180,35,36,0,0,0.092
8836,20240611,150,5,228,2,83,0,0,0.0633
8837,20230314,737,1,232,163,133,0,0,0.1304
8838,20251209,311,7,360,118,88,0,0,0.0518
8839,20231026,563,6,132,209,95,0,0,0.127
8840,20250316,395,8,170,208,166,0,0,0.1166
8841,20240526,781,5,269,210,87,0,0,0.089
8842,20230720,181,5,499,108,155,0,1,-0.0254
8843,20250209,83,2,67,107,71,0,0,0.1187
8844,20241208,594,10,183,52,26,0,0,0.0763
8845,20230613,771,10,191,220,59,0,0,0.0997
8846,20250205,89,8,182,110,65,0,0,0.128
8847,20240829,306,8,351,163,113,0,0,0.0622
8848,20230626,377,1,0,56,158,1,0,0.0622
8849,20251206,409,5,205,195,175,0,0,0.102
8850,20260607,85,7,183,188,86,0,0,0.1289
8851,20241016,244,1,155,113,114,0,0,0.1486
8852,20241130,611,3,138,93,70,0,0,0.1353
8853,20230619,616,4,210,41,100,0,0,0.1167
8854,20230305,219,4,252,237,62,0,0,0.0594
8855,20250424,500,3,67,154,195,0,0,0.0704
8856,20240913,769,1,121,43,89,0,0,0.1228
8857,20231011,560,7,39,173,150,0,0,0.1052
8858,20230123,785,7,163,217,137,0,0,0.1118
8859,20240304,551,7,101,222,54,0,0,0.0941
8860,20231210,673,10,0,81,72,1,0,0.0687
8861,20230208,365,9,84,248,33,0,0,0.0327
8862,20240810,269,9,0,6,132,1,0,0.0237
8863,20240108,742,2,104,81,194,0,0,0.087
8864,20230106,212,7,216,229,45,0,0,0.0669
8865,20250123,61,9,171,202,142,0,0,0.1268
8866,20250221,190,4,73,177,132,0,0,0.1309
8867,20230330,729,2,174,5,84,0,0,0.0851
8868,20230512,745,9,77,243,60,0,0,0.0645
8869,20241027,400,5,187,206,188,0,0,0.0849
8870,20250927,91,4,107,59,43,0,0,0.1064
8871,20230529,338,8,172,245,125,0,0,0.079
8872,20240805,348,4,149,175,138,0,0,0.1438
8873,20241130,761,3,161,223,143,0,0,0.1112
8874,20230531,270,5,73,236,137,0,0,0.0889
8875,20230720,800,3,0,42,156,1,0,0.0451
8876,20260117,449,4,200,48,196,0,0,0.0602
8877,20260222,44,4,218,232,81,0,0,0.0855
8878,20260619,44,8,86,203,143,0,0,0.1245
8879,20240608,223,9,100,11,178,0,0,0.0598
8880,20260316,715,5,110,28,199,0,0,0.0353
8881,20240925,530,10,140,180,46,0,0,0.1144
8882,20250622,308,4,119,143,61,0,0,0.135
8883,20241102,62,3,88,79,35,0,0,0.1059
8884,20230323,393,2,0,155,99,1,0,0.087
8885,20250627,194,10,141,232,77,0,0,0.0984
8886,20230414,607,5,0,215,70,1,0,0.0499
8887,20231113,370,8,267,196,40,0,0,0.0674
8888,20250522,575,4,47,186,100,0,0,0.1112
8889,20230711,2,9,295,172,66,0,0,0.0965
8890,20240711,591,1,417,229,20,0,1,-0.0686
8891,20260112,4,5,83,184,81,0,0,0.1208
8892,20250810,304,3,71,161,72,0,0,0.1232
8893,20230426,497,3,68,207,58,0,0,0.099
8894,20240114,343,7,78,166,184,0,0,0.1039
8895,20230318,415,5,0,115,70,1,0,0.0697
8896,20231107,80,8,91,28,171,0,0,0.0843
8897,20240109,332,2,251,183,87,0,0,0.1095
8898,20250516,257,7,273,124,87,0,0,0.1146
8899,20231002,627,9,181,137,149,0,0,0.1436
8900,20240202,556,4,275,129,128,0,0,0.1133
8901,20230519,589,7,87,199,168,0,0,0.1104
8902,20230327,227,5,182,227,100,0,0,0.1078
8903,20260219,250,10,216,200,123,0,0,0.1172
8904,20240213,399,7,147,69,50,0,0,0.1204
8905,20230127,336,6,60,136,90,0,0,0.1217
8906,20240819,148,7,287,87,133,0,0,0.0981
8907,20260316,198,3,146,65,191,0,0,0.09
8908,20230527,62,3,97,144,23,0,0,0.0766
8909,20250407,732,6,201,210,131,0,0,0.1207
8910,20240521,407,6,89,62,111,0,0,0.1229
8911,20250628,15,8,123,227,63,0,0,0.0963
8912,20231217,215,8,50,147,111,0,0,0.1168
8913,20230919,46,1,147,187,55,0,0,0.1218
8914,20260315,17,1,114,67,53,0,0,0.1188
8915,20250220,202,9,74,44,193,0,0,0.0554
8916,20230402,614,1,68,211,157,0,0,0.0962
8917,20241218,342,7,114,247,85,0,0,0.0691
8918,20230710,356,10,290,91,94,0,0,0.0972
8919,20260207,248,5,0,152,154,1,0,0.0684
8920,20231118,788,1,0,47,181,1,0,0.035
8921,20230720,261,2,85,241,110,0,0,0.0846
8922,20240228,749,10,585,147,62,0,1,-0.0649
8923,20240407,26,4,30,187,27,0,0,0.0442
8924,20240915,319,7,279,31,116,0,0,0.0802
8925,20230728,735,10,133,167,51,0,0,0.1278
8926,20260522,800,1,317,72,77,0,0,0.0752
8927,20230125,142,5,121,62,179,0,0,0.112
8928,20230704,266,3,225,35,151,0,0,0.0977
8929,20240819,583,8,0,9,45,1,0,0.0124
8930,20230206,278,5,259,238,20,0,1,-0.0102
8931,20230528,46,3,110,10,176,0,0,0.0645
8932,20251223,431,4,152,248,44,0,0,0.0456
8933,20241007,381,10,274,52,132,0,0,0.0987
8934,20251227,83,1,211,23,152,0,0,0.0898
8935,20251118,385,6,49,172,178,0,0,0.0965
8936,20260404,231,10,157,128,81,0,0,0.1465
8937,20230822,604,1,0,141,91,1,0,0.0801
8938,20230809,758,2,468,159,188,0,1,-0.0445
8939,20240131,373,6,219,45,42,0,0,0.0914
8940,20250606,18,9,166,213,79,0,0,0.1167
8941,20230619,434,9,128,88,143,0,0,0.1384
8942,20250427,764,10,33,111,124,0,0,0.1071
8943,20250120,691,9,125,120,192,0,0,0.0958
8944,20240610,193,9,0,9,180,1,1,-0.0013
8945,20231204,456,7,186,98,63,0,0,0.1252
8946,20251115,277,7,190,67,111,0,0,0.1315
8947,20251103,591,9,269,122,173,0,0,0.093
8948,20260523,131,9,161,28,42,0,0,0.0873
8949,20260623,480,7,0,78,141,1,0,0.0688
8950,20240502,380,6,175,18,124,0,0,0.103
8951,20260321,664,10,172,231,134,0,0,0.1089
8952,20250111,743,5,104,95,181,0,0,0.1104
8953,20230116,64,3,103,231,119,0,0,0.1049
8954,20260414,400,10,0,42,119,1,0,0.0578
8955,20250107,760,8,281,38,81,0,0,0.0856
8956,20231006,214,10,228,194,136,0,0,0.1112
8957,20230927,699,4,102,165,80,0,0,0.1341
8958,20241101,57,10,323,57,188,0,0,0.0294
8959,20260402,430,9,42,237,60,0,0,0.0568
8960,20250425,647,2,122,223,62,0,0,0.1025
8961,20240925,498,10,312,200,104,0,0,0.0806
8962,20240110,262,6,204,179,150,0,0,0.1223
8963,20230520,260,6,136,119,139,0,0,0.1471
8964,20240628,87,4,68,221,66,0,0,0.0861
8965,20260116,33,2,349,10,82,0,0,0.0145
8966,20250612,181,10,0,222,192,1,0,0.0018
8967,20250330,450,9,197,28,151,0,0,0.1036
8968,20251224,506,4,138,79,172,0,0,0.1302
8969,20230405,443,3,59,234,27,0,0,0.0301
